********************************************************************************
Obsolete PIO Core v6.1.11 is used (previous was 6.1.14)
Please remove multiple PIO Cores from a system:
https://docs.platformio.org/en/latest/core/installation/troubleshooting.html
********************************************************************************
--- Terminal on /dev/cu.usbmodem14303 | 230400 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
start
pain
Waiting for ODrive...
pin
found ODrive
DC voltage: 24.00
Enabling closed loop control...
ODrive running!
end time:10000000
0, 34, 1572864, -65536, 374.81, -1.06, 11.86, 4.15, 100.00
0, 9908, 3051, 218, 374.69, -1.12, 11.86, 5.23, 99.95
0, 15611, 5179, 421, 374.25, -1.12, 9.95, 5.23, 99.87
0, 21574, 7339, 644, 374.25, -1.37, 6.36, 3.71, 99.75
0, 27282, 9412, 851, 379.19, -4.19, 6.36, 8.76, 99.61
0, 34575, 12054, 1078, 379.19, -4.19, 12.81, 9.47, 99.37
0, 43780, 15182, 1425, 400.00, -7.50, 13.51, 10.37, 98.99
0, 53434, 18675, 1807, 420.44, -10.63, 15.04, 7.22, 98.49
0, 62480, 22013, 2126, 440.06, -13.88, 15.08, 7.22, 97.94
0, 68429, 24227, 2349, 459.00, -17.31, 15.08, 10.91, 97.53
0, 74129, 26313, 2541, 459.00, -17.31, 17.25, 10.91, 97.10
0, 80002, 28400, 2762, 477.37, -20.56, 12.60, 9.90, 96.63
0, 89736, 31959, 3106, 495.12, -23.75, 10.51, 8.56, 95.77
0, 99476, 35535, 3474, 512.69, -26.94, 7.85, 11.67, 94.81
0, 108957, 38998, 3780, 530.31, -30.25, 7.85, 9.73, 93.78
0, 115444, 41393, 4012, 548.12, -30.25, 5.87, 9.73, 93.03
0, 121375, 43525, 4225, 548.12, -33.44, 3.03, 8.24, 92.30
0, 127181, 45666, 4446, 566.44, -33.44, 3.03, 9.49, 91.56
0, 134773, 48448, 4707, 585.37, -36.50, 8.67, 9.51, 90.54
0, 143944, 51629, 5055, 585.37, -39.81, 10.78, 9.44, 89.23
0, 153534, 54874, 5395, 605.19, -43.25, 13.65, 9.01, 87.78
0, 162474, 58178, 5709, 625.81, -46.69, 15.27, 9.01, 86.35
0, 168359, 60273, 5916, 647.31, -49.75, 15.27, 8.68, 85.36
0, 174059, 62335, 6114, 647.31, -49.75, 16.07, 8.68, 84.38
0, 179933, 64447, 6340, 669.37, -53.00, 16.25, 10.59, 83.34
0, 188720, 67504, 6652, 691.94, -56.00, 16.25, 8.24, 81.73
0, 197950, 70599, 6957, 714.56, -59.31, 14.31, 9.60, 79.96
0, 207829, 73774, 7239, 736.75, -62.44, 12.43, 9.91, 77.99
0, 214598, 75938, 7453, 736.75, -62.44, 7.86, 9.91, 76.59
0, 220505, 77766, 7624, 758.25, -65.31, 7.86, 9.94, 75.34
0, 226415, 79558, 7802, 778.87, -65.31, 6.00, 9.12, 74.06
0, 233185, 81635, 8008, 778.87, -67.87, 3.46, 8.99, 72.57
0, 243245, 84799, 8315, 798.75, -70.56, 7.52, 9.50, 70.28
0, 253274, 87678, 8647, 817.94, -73.31, 8.41, 8.29, 67.92
0, 262871, 90356, 8912, 836.44, -76.25, 12.20, 8.29, 65.59
0, 268764, 91961, 9086, 854.56, -79.31, 12.20, 10.69, 64.13
0, 274465, 93518, 9241, 854.56, -79.31, 12.30, 10.69, 62.70
0, 280401, 95135, 9392, 872.56, -81.87, 12.36, 10.26, 61.18
0, 289703, 97522, 9624, 890.62, -84.44, 13.40, 9.85, 58.76
0, 298527, 99625, 9812, 908.94, -86.75, 13.40, 10.43, 56.41
0, 308293, 101770, 10048, 927.62, -88.81, 14.52, 10.48, 53.76
0, 315063, 103129, 10203, 946.87, -88.81, 10.89, 10.48, 51.89
0, 320778, 104230, 10319, 946.87, -90.81, 10.89, 9.61, 50.29
0, 326732, 105295, 10430, 966.62, -90.81, 10.95, 9.24, 48.61
0, 333489, 106442, 10546, 966.62, -92.87, 10.47, 10.37, 46.67
0, 343203, 108032, 10701, 986.00, -94.75, 9.70, 9.62, 43.86
0, 352872, 109509, 10830, 1004.00, -96.37, 9.11, 9.62, 41.01
0, 361681, 110655, 10930, 1020.50, -97.81, 9.11, 10.26, 38.38
0, 367390, 111266, 10984, 1036.31, -97.81, 7.90, 10.26, 36.65
0, 373097, 111778, 11035, 1036.31, -99.06, 7.79, 9.77, 34.92
0, 379004, 112253, 11081, 1051.13, -100.06, 7.79, 9.93, 33.11
0, 387235, 112834, 11132, 1063.75, -100.87, 7.95, 9.93, 30.57
0, 396179, 113351, 11178, 1073.44, -100.87, 9.07, 9.57, 27.79
0, 405581, 113769, 11215, 1081.13, -101.56, 8.78, 9.71, 24.84
0, 413484, 114063, 11243, 1081.13, -102.12, 9.08, 9.71, 22.34
0, 419188, 114221, 11258, 1087.38, -102.50, 9.08, 9.53, 20.53
0, 424992, 114315, 11266, 1092.19, -102.50, 9.43, 9.53, 18.67
