test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,1242752,418128,41886,2395.81,-368.37,9.79,10.32,71.03
0,1255917,421842,42229,2415.63,-370.94,11.06,9.37,70.45
0,1267298,424383,42455,2435.38,-373.69,13.66,9.77,69.94
0,1276746,426666,42684,2455.00,-376.12,13.82,8.16,69.51
0,1286717,429147,42958,2474.69,-378.19,12.83,10.00,69.06
0,1300068,432353,43282,2514.19,-382.31,13.34,9.09,68.45
0,1310190,434774,43494,2534.00,-384.62,13.03,9.82,67.99
0,1320492,437252,43709,2553.75,-384.62,11.15,10.00,67.51
0,1331676,439819,43950,2573.56,-388.62,9.96,9.56,66.99
0,1343005,442368,44198,2593.31,-390.50,6.39,9.06,66.46
0,1354921,445078,44478,2613.06,-392.44,5.76,9.99,65.90
0,1364203,447189,44700,2632.81,-394.31,5.64,10.40,65.46
0,1373566,449143,44960,2652.56,-396.37,5.58,9.50,65.01
0,1383150,451311,45185,2672.38,-398.37,7.54,9.34,64.55
0,1395125,454219,45498,2692.06,-400.75,8.35,8.37,63.98
0,1406079,457263,45786,2711.44,-403.00,8.64,9.49,63.45
0,1415860,459744,46024,2731.19,-405.37,11.45,9.72,62.97
0,1425052,461720,46201,2750.94,-407.81,14.47,10.34,62.52
0,1435273,463669,46394,2770.63,-410.19,14.45,8.90,62.02
0,1447243,466013,46635,2809.31,-412.12,14.40,9.28,61.43
0,1458911,468391,46876,2826.13,-413.81,12.62,9.91,60.85
0,1470409,470626,47078,2843.19,-417.37,13.03,9.50,60.27
0,1481599,472855,47268,2861.00,-419.19,11.60,9.55,59.71
0,1494098,475186,47485,2878.69,-420.81,10.31,9.84,59.08
0,1506949,477458,47702,2896.31,-422.31,9.21,9.45,58.42
0,1517502,479334,47887,2930.19,-423.87,8.25,9.59,57.89
0,1525863,480839,48042,2930.19,-425.37,6.79,9.68,57.46
0,1534454,482420,48193,2946.13,-426.94,6.61,9.71,57.01
0,1545391,484165,48389,2962.19,-428.50,5.75,9.58,56.45
0,1556139,485866,48602,2978.44,-430.12,5.28,9.64,55.89
0,1566297,487585,48785,2994.56,-431.56,6.92,9.35,55.36
0,1574415,489034,48934,3009.19,-433.25,7.00,9.27,54.93
0,1583418,490646,49126,3023.44,-435.06,7.53,9.87,54.46
0,1593750,492713,49313,3039.06,-436.69,8.48,9.30,53.91
0,1604524,494953,49537,3055.19,-438.56,9.49,9.62,53.34
0,1613315,496622,49698,3071.81,-440.37,11.04,9.33,52.87
0,1622892,498218,49843,3089.94,-442.12,12.48,9.19,52.36
0,1634145,499752,49996,3108.38,-443.87,14.24,9.13,51.76
0,1645344,501109,50136,3124.63,-445.31,13.54,9.79,51.16
0,1657659,502295,50253,3150.69,-446.56,13.68,9.31,50.49
0,1669328,503243,50346,3161.19,-447.56,14.06,9.63,49.86
0,1680568,504083,50429,3169.88,-449.12,13.25,9.48,49.24
0,1691994,505047,50521,3177.31,-449.81,12.68,9.65,48.62
0,1704538,506165,50625,3184.13,-450.50,12.28,9.57,47.93
0,1714691,506979,50702,3190.94,-451.25,12.63,9.59,47.36
0,1723742,507704,50766,3198.88,-452.00,11.92,9.36,46.86
0,1733996,508507,50841,3206.44,-452.62,11.86,9.67,46.29
0,1744812,509353,50917,3213.69,-453.31,11.21,9.66,45.69
0,1755576,510084,50981,3220.69,-453.94,11.01,9.49,45.09
0,1765158,510659,51037,3227.88,-454.56,10.88,9.62,44.55
0,1773802,511212,51089,3234.75,-455.06,10.49,9.43,44.06
0,1783517,511853,51148,3240.75,-455.56,9.91,9.64,43.51
0,1793406,512461,51205,3246.19,-456.12,9.63,9.59,42.95
0,1803788,513048,51263,3251.94,-456.69,9.34,9.49,42.36
0,1812605,513580,51316,3257.75,-457.19,8.85,9.61,41.86
0,1821346,514109,51369,3263.13,-457.69,8.68,9.57,41.36
0,1831192,514717,51429,3268.31,-458.25,8.32,9.58,40.80
0,1841104,515314,51487,3273.81,-458.75,8.13,9.55,40.23
0,1852138,515924,51548,3279.31,-459.31,7.50,9.54,39.59
0,1860821,516448,51602,3284.88,-459.31,7.38,9.56,39.09
0,1870694,517040,51661,3290.13,-459.81,7.36,9.60,38.52
0,1880651,517590,51709,3295.13,-460.31,6.52,9.55,37.94
0,1890964,518069,51752,3300.63,-461.31,6.46,9.56,37.34
0,1901955,518477,51785,3305.88,-461.75,6.17,9.54,36.70
0,1911114,518730,51805,3310.56,-461.75,5.98,9.52,36.16
0,1920856,518946,51821,3314.44,-462.06,6.07,9.53,35.59
0,1930871,519144,51837,3317.38,-462.25,6.07,9.54,35.00
0,1940992,519289,51851,3319.69,-462.56,6.12,9.56,34.41
0,1951788,519350,51856,3321.56,-462.56,5.85,9.51,33.77
0,1961114,519356,51857,3323.19,-462.69,5.91,9.54,33.22
0,1970902,519356,51857,3324.13,-462.87,6.04,9.58,32.64
0,1980974,519356,51857,3324.38,-462.94,6.14,9.56,32.04
0,1990959,519356,51857,3324.44,-463.06,6.11,9.55,31.44
0,2001817,519356,51857,3324.44,-463.06,6.10,9.56,30.79
0,2011234,519356,51857,3324.44,-463.12,6.08,9.54,30.23
0,2021033,519356,51857,3324.44,-463.25,6.10,9.55,29.64
0,2031506,519356,51857,3324.44,-463.31,6.11,9.57,29.01
0,2041699,519356,51857,3324.44,-463.37,6.12,9.53,28.40
0,2052123,519356,51857,3324.44,-463.37,6.12,9.55,27.77
0,2061529,519356,51857,3324.44,-463.44,6.11,9.55,27.20
0,2071540,519355,51857,3324.44,-463.50,6.12,9.56,26.60
0,2081656,519355,51857,3324.44,-463.56,6.11,9.57,25.98
0,2091917,519355,51857,3324.44,-463.62,6.13,9.55,25.36
0,2101983,519355,51857,3324.44,-463.62,6.13,9.57,24.75
0,2111404,519355,51857,3324.44,-463.69,6.14,9.54,24.17
0,2121513,519355,51857,3324.44,-463.75,6.15,9.56,23.56
0,2131679,519354,51857,3324.44,-463.81,6.13,9.54,22.94
0,2142026,519354,51857,3324.44,-463.87,6.10,9.54,22.30
0,2152095,519354,51857,3324.44,-463.87,6.13,9.55,21.69
0,2161702,519353,51857,3324.44,-463.87,6.13,9.55,21.10
0,2171910,519353,51857,3324.44,-463.94,6.11,9.57,20.47
0,2181740,519351,51858,3324.44,-464.00,6.11,9.57,19.86
0,2192117,519350,51859,3324.44,-464.06,6.12,9.56,19.22
0,2202119,519350,51860,3324.44,-464.06,6.12,9.57,18.61
0,2211938,519349,51860,3324.38,-464.12,6.13,9.54,18.00
0,2222069,519347,51861,3324.38,-464.12,6.13,9.58,17.37
0,2232065,519345,51861,3324.38,-464.19,6.09,9.57,16.76
0,2242293,519342,51862,3324.38,-464.25,6.14,9.54,16.12
0,2252464,519339,51862,3324.38,-464.25,6.11,9.56,15.49
0,2261893,519336,51863,3324.31,-464.25,6.15,9.56,14.90
0,2272072,519332,51863,3324.31,-464.31,6.14,9.58,14.27
0,2282067,519329,51864,3324.25,-464.31,6.11,9.54,13.65
0,2292829,519326,51864,3324.25,-464.37,6.13,9.55,12.98
0,2302641,519323,51864,3324.19,-464.37,6.16,9.55,12.37
0,2312174,519321,51865,3324.19,-464.44,6.14,9.55,11.77
0,2322235,519317,51865,3324.13,-464.44,6.15,9.55,11.15
0,2332326,519313,51865,3324.13,-464.50,6.15,9.53,10.52
0,2342507,519309,51866,3324.13,-464.56,6.13,9.56,9.88
0,2352876,519304,51866,3324.06,-464.56,6.14,9.56,9.23
0,2362289,519299,51867,3324.00,-464.56,6.17,9.58,8.64
0,2372791,519294,51868,3324.00,-464.62,6.15,9.56,7.98
0,2382558,519289,51868,3323.94,-464.62,6.15,9.56,7.37
0,2393931,519283,51869,3323.88,-464.69,6.16,9.55,6.66
0,2403498,519278,51869,3323.88,-464.69,6.15,9.53,6.06
0,2412925,519272,51870,3323.81,-464.69,6.16,9.58,5.47
0,2423758,519266,51871,3323.75,-464.75,6.16,9.56,4.79
0,2434166,519259,51871,3323.69,-464.81,6.16,9.58,4.14
0,2444550,519252,51872,3323.56,-464.81,6.18,9.52,3.48
0,2453746,519246,51872,3323.56,-464.81,6.17,9.55,2.91
0,2463222,519240,51873,3323.50,-464.87,6.17,9.57,2.31
0,2474056,519232,51874,3323.44,-464.87,6.19,9.55,1.63
0,2484137,519158,51874,3323.38,-464.94,6.15,9.53,1.00
0,2494430,518999,51874,3323.25,-464.94,6.13,9.51,0.35
0,2503842,518874,51874,3323.25,-464.94,6.31,9.69,-0.24
0,2513666,518745,51877,3322.44,-464.94,6.32,9.49,-0.86
0,2524575,518611,51881,3319.81,-465.00,6.15,9.55,-1.54
0,2534729,518499,51884,3318.63,-465.00,6.36,9.54,-2.18
0,2544892,518380,51886,3317.56,-465.06,6.31,9.57,-2.82
0,2553997,518274,51888,3317.56,-465.06,6.27,9.60,-3.39
0,2563651,518181,51890,3316.50,-465.12,6.35,9.54,-4.00
0,2575011,518107,51890,3314.44,-465.12,6.45,9.54,-4.71
0,2584141,518058,51881,3313.56,-465.19,6.49,9.55,-5.28
0,2592769,517990,51875,3313.56,-465.19,6.42,9.47,-5.83
0,2603610,517879,51864,3313.00,-465.25,6.32,9.64,-6.51
0,2613483,517758,51853,3312.50,-465.19,6.40,9.51,-7.12
0,2624907,517624,51840,3310.75,-465.12,6.41,9.57,-7.84
0,2633899,517520,51831,3309.63,-465.06,6.53,9.57,-8.40
0,2642391,517407,51821,3309.63,-464.94,6.53,9.53,-8.93
0,2653085,517239,51803,3308.56,-464.87,6.52,9.56,-9.60
0,2663116,517081,51786,3307.50,-464.81,6.56,9.56,-10.23
0,2676327,516854,51761,3304.81,-464.56,6.69,9.56,-11.06
0,2687619,516670,51736,3303.38,-464.44,6.73,9.54,-11.76
0,2699733,516478,51711,3301.81,-464.25,6.86,9.50,-12.52
0,2710165,516284,51686,3300.31,-464.12,6.95,9.62,-13.17
0,2720637,516071,51652,3298.88,-463.94,7.04,9.56,-13.82
0,2731249,515820,51621,3297.31,-463.75,7.05,9.55,-14.48
0,2741364,515557,51585,3295.56,-463.50,7.06,9.60,-15.11
0,2753378,515222,51550,3293.56,-463.25,7.26,9.65,-15.85
0,2764763,514912,51518,3288.94,-462.69,7.45,9.59,-16.56
0,2776986,514591,51487,3286.38,-462.44,7.62,9.58,-17.32
0,2787974,514264,51454,3283.94,-462.19,7.84,9.61,-18.00
0,2800435,513816,51411,3281.56,-461.94,7.93,9.52,-18.76
0,2810780,513382,51368,3278.94,-461.69,8.04,9.50,-19.40
0,2820460,512955,51327,3275.94,-461.37,8.44,9.54,-20.00
0,2830628,512466,51280,3272.38,-461.00,8.66,9.57,-20.62
0,2840618,511980,51230,3268.50,-460.62,8.85,9.55,-21.24
0,2851714,511445,51173,3264.38,-460.25,9.09,9.56,-21.92
0,2862398,510893,51117,3260.00,-459.81,9.46,9.59,-22.57
0,2874707,510192,51044,3251.25,-459.31,9.69,9.56,-23.33
0,2884322,509619,50984,3246.50,-458.87,9.93,9.58,-23.91
0,2894048,509049,50940,3241.38,-458.31,10.38,9.59,-24.51
0,2904526,508498,50900,3236.00,-457.75,10.54,9.55,-25.14
0,2914904,507971,50865,3230.81,-457.00,10.68,9.56,-25.77
0,2926837,507381,50822,3226.13,-456.69,10.84,9.60,-26.50
0,2937620,506765,50769,3221.63,-456.37,11.57,9.53,-27.15
0,2949026,506092,50707,3217.19,-455.94,11.57,9.55,-27.84
0,2957981,505556,50656,3212.31,-455.50,11.86,9.61,-28.38
0,2967601,504937,50602,3207.00,-455.00,12.28,9.57,-28.96
0,2978217,504210,50544,3201.81,-454.50,12.42,9.64,-29.60
0,2989552,503389,50476,3196.19,-454.00,12.53,9.46,-30.28
0,3002538,502510,50390,3190.25,-453.44,12.52,9.47,-31.05
0,3014600,501671,50306,3177.63,-452.94,12.58,9.54,-31.77
0,3027851,500563,50196,3171.69,-451.69,13.15,9.36,-32.56
0,3039299,499519,50095,3165.38,-450.94,13.22,9.53,-33.24
0,3052009,498241,49965,3158.13,-450.19,13.00,9.57,-33.99
0,3063404,496879,49838,3141.69,-449.31,13.33,9.77,-34.66
0,3076190,495238,49665,3132.13,-448.37,13.10,9.32,-35.42
0,3087912,493747,49514,3121.31,-446.19,12.20,9.57,-36.11
0,3100811,492076,49348,3109.88,-445.00,11.73,9.54,-36.86
0,3111180,490922,49241,3098.38,-443.81,10.64,9.41,-37.46
0,3121792,489925,49147,3086.81,-442.75,10.12,9.81,-38.08
0,3131583,489035,49060,3075.69,-441.81,10.11,9.78,-38.65
0,3141487,488171,48973,3066.31,-441.00,9.93,9.56,-39.22
0,3153781,487063,48869,3049.75,-440.19,9.17,9.59,-39.93
0,3165505,485900,48762,3041.81,-438.62,8.64,9.64,-40.61
0,3177867,484670,48637,3033.38,-437.81,7.42,9.46,-41.32
0,3189251,483431,48501,3024.38,-436.87,6.97,9.49,-41.97
0,3200994,482036,48349,3015.31,-435.94,6.31,9.30,-42.63
0,3211084,480736,48221,3005.75,-434.81,6.11,9.59,-43.21
0,3221059,479553,48075,2995.31,-433.62,6.09,9.90,-43.77
0,3230890,478444,47915,2983.94,-432.50,6.74,9.50,-44.33
0,3240806,477286,47791,2972.44,-431.12,6.58,7.93,-44.88
0,3252701,475804,47642,2962.00,-429.69,6.95,11.17,-45.55
0,3263537,474295,47481,2940.81,-428.62,7.04,9.48,-46.16
0,3275540,472494,47303,2929.25,-427.50,7.61,9.71,-46.82
0,3286509,470898,47185,2916.56,-424.81,9.88,9.93,-47.43
0,3297746,469333,47037,2903.13,-423.75,10.45,9.78,-48.05
0,3307431,467912,46910,2890.00,-422.75,10.93,9.24,-48.58
0,3317371,466360,46791,2877.56,-421.56,11.62,9.73,-49.13
0,3328657,464546,46614,2864.69,-420.44,12.73,8.98,-49.75
0,3338733,462879,46434,2851.19,-419.31,12.81,9.56,-50.29
0,3349457,461083,46261,2837.00,-417.81,13.05,9.67,-50.87
0,3358479,459358,46087,2822.44,-416.19,14.07,9.90,-51.36
0,3368215,457453,45891,2807.88,-414.75,13.76,8.87,-51.89
0,3378439,455296,45684,2792.00,-413.00,12.91,10.21,-52.43
0,3388017,453357,45503,2774.75,-411.12,12.77,8.82,-52.95
0,3397965,451477,45317,2756.50,-409.31,10.32,10.24,-53.47
0,3408247,449467,45140,2737.94,-407.69,10.39,9.88,-54.02
0,3418738,447553,44940,2720.75,-406.00,9.45,9.44,-54.57
0,3429756,445553,44723,2703.50,-404.37,7.59,9.56,-55.15
0,3439974,443604,44520,2686.19,-402.62,6.17,9.29,-55.69
0,3451521,441654,44212,2670.13,-400.81,6.25,10.12,-56.29
0,3461978,439840,44043,2636.56,-399.00,6.81,9.09,-56.83
0,3472733,437797,43845,2621.25,-396.75,5.74,10.35,-57.38
0,3482933,435692,43651,2605.19,-395.06,5.94,9.65,-57.91
0,3493268,433619,43479,2587.69,-393.44,6.83,9.06,-58.44
0,3504515,431373,43264,2569.19,-391.69,8.37,8.94,-59.01
0,3516064,429002,43061,2551.19,-388.62,10.90,10.68,-59.59
0,3528903,426205,42765,2533.38,-387.12,12.01,9.24,-60.24
0,3539172,423778,42527,2515.19,-385.37,13.46,9.64,-60.75
0,3550151,421282,42269,2496.25,-383.31,14.03,9.39,-61.30
0,3559948,419030,42051,2476.69,-381.25,13.21,10.66,-61.78
0,3570082,416565,41818,2456.88,-379.06,13.43,9.07,-62.28
0,3581139,413778,41564,2417.38,-377.06,12.64,9.95,-62.82
0,3590839,411200,41308,2417.38,-375.00,12.39,9.72,-63.30
0,3600912,408645,41040,2377.81,-372.87,10.66,9.31,-63.79
0,3610533,406392,40797,2377.81,-370.56,8.84,9.88,-64.25
0,3620907,404218,40486,2338.31,-368.12,6.73,9.69,-64.75
0,3631383,401905,40249,2318.56,-365.81,6.61,8.70,-65.25
0,3640868,399647,40026,2299.13,-363.12,5.44,9.76,-65.70
0,3650638,397312,39842,2299.13,-361.06,5.63,9.65,-66.16
0,3660117,395135,39630,2279.44,-359.00,7.52,10.47,-66.61
0,3671598,392410,39393,2239.81,-357.31,8.70,9.30,-67.14
0,3681489,389948,39133,2220.06,-355.37,9.07,9.38,-67.60
0,3691262,387351,38878,2200.25,-353.62,11.96,9.24,-68.05
0,3700080,384993,38619,2200.25,-351.44,13.09,10.38,-68.46
0,3709781,382360,38369,2180.50,-349.12,14.03,11.41,-68.90
0,3719501,379814,38125,2160.69,-346.56,13.10,8.72,-69.34
0,3730772,376503,37830,2121.25,-344.12,13.32,10.42,-69.85
0,3740088,373582,37519,2121.25,-341.87,14.68,10.64,-70.27
0,3749285,370654,37222,2101.44,-339.50,13.28,10.02,-70.68
0,3758250,368341,36927,2081.75,-339.50,6.87,9.60,-71.08
0,3769202,365591,36606,2062.13,-333.69,7.34,10.40,-71.56
0,3781715,362253,36313,2022.69,-330.81,6.27,9.78,-72.11
0,3792318,359467,36047,2002.88,-328.19,4.88,10.31,-72.57
0,3802253,356860,35809,1983.06,-325.87,6.44,9.86,-72.99
0,3811809,354290,35537,1963.25,-323.87,7.04,9.67,-73.40
0,3823552,350949,35202,1943.50,-321.75,8.34,8.63,-73.90
0,3834897,347576,34866,1923.69,-319.44,13.70,10.54,-74.38
0,3846434,343939,34514,1903.94,-316.87,14.42,9.29,-74.86
0,3857921,340398,34189,1884.19,-314.31,14.07,9.88,-75.34
0,3869237,336626,33782,1864.50,-308.94,14.09,10.79,-75.80
0,3881420,332333,33285,1825.13,-306.37,14.39,9.47,-76.30
0,3891825,329288,32958,1805.44,-303.19,12.32,11.05,-76.72
0,3901175,326511,32693,1785.81,-299.75,7.13,9.97,-77.10
0,3911259,323551,32429,1766.06,-296.50,6.29,9.54,-77.50
0,3923676,319965,32099,1746.25,-293.75,4.82,10.64,-77.99
0,3935331,316536,31730,1726.44,-291.50,6.98,10.92,-78.45
0,3946657,313050,31391,1706.69,-289.06,8.22,10.27,-78.89
0,3958307,309410,31037,1686.88,-286.56,12.30,10.00,-79.33
0,3970107,305519,30663,1647.31,-281.00,13.09,9.57,-79.78
0,3981336,301605,30268,1627.56,-278.19,15.41,9.31,-80.21
0,3991316,297930,29882,1607.88,-275.44,15.69,11.07,-80.58
0,4000223,294782,29525,1607.88,-272.00,14.75,9.26,-80.91
0,4010042,291243,29138,1568.56,-268.37,10.03,10.79,-81.27
0,4020756,287695,28827,1548.94,-264.87,10.39,8.79,-81.66
0,4031859,284240,28512,1529.19,-262.06,5.90,9.96,-82.06
0,4042656,280916,28167,1509.50,-259.50,5.10,9.30,-82.45
0,4051459,278078,27881,1489.69,-256.87,4.51,11.41,-82.76
0,4060649,275148,27571,1469.88,-253.81,5.74,10.71,-83.08
0,4072333,271479,27227,1450.06,-250.87,8.96,8.95,-83.49
0,4083310,267835,26880,1430.31,-248.19,12.06,9.47,-83.87
0,4094118,263826,26448,1410.50,-245.50,13.78,9.24,-84.23
0,4103077,260531,26099,1390.75,-242.56,15.64,12.51,-84.54
0,4111257,257588,25777,1371.00,-238.94,16.93,8.45,-84.81
0,4125349,252421,25288,1351.31,-235.25,12.79,11.74,-85.28
0,4136502,248358,24926,1331.69,-231.81,9.51,8.07,-85.64
0,4147276,244664,24548,1311.94,-228.87,7.28,8.48,-85.99
0,4158983,240660,24113,1292.25,-226.06,4.48,7.72,-86.36
0,4171448,236590,23723,1252.75,-219.62,2.66,10.02,-86.75
0,4184098,232644,23338,1232.94,-216.50,11.09,9.62,-87.14
0,4195396,228713,22944,1213.13,-213.81,11.09,9.25,-87.49
0,4206242,224726,22543,1193.31,-211.12,15.40,10.86,-87.82
0,4217531,220892,22092,1173.56,-207.94,15.97,10.81,-88.16
