test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,9645,405,-8,353.31,-0.13,12.00,9.52,98.68
0,16142,913,-14,353.31,-0.13,12.00,9.83,96.32
0,24224,1165,-51,354.12,-0.06,14.70,9.83,91.78
0,31420,1342,-34,354.12,0.00,9.99,9.22,86.30
0,40207,1566,-13,359.81,0.44,11.05,7.79,77.90
0,49672,1755,7,364.31,0.25,11.41,10.63,66.95
0,59144,1844,17,366.81,0.00,11.41,8.85,54.29
0,65632,1878,20,369.19,0.00,11.82,8.85,44.80
0,71572,1883,21,369.19,-0.19,11.93,9.71,35.64
0,77556,1879,22,370.75,-0.25,11.93,9.42,26.05
0,85721,1872,24,371.44,-0.25,11.43,9.78,12.56
0,94892,1853,30,371.62,-0.25,12.05,9.84,-2.87
0,104477,1797,34,371.56,-0.25,11.87,9.81,-18.91
0,112477,1695,40,371.56,-0.31,11.98,9.81,-31.94
0,118180,1599,46,371.37,-0.37,11.98,9.88,-40.89
0,123997,1475,51,370.94,-0.37,11.77,9.88,-49.63
0,129811,1287,55,370.94,-0.44,11.53,9.77,-57.88
0,138208,921,80,369.75,-0.56,11.37,9.69,-68.81
0,147640,771,82,367.87,-0.69,13.45,9.70,-79.43
0,157137,696,75,364.50,-0.81,13.45,10.37,-88.10
0,164408,608,68,361.37,-0.81,12.22,10.37,-93.22
0,170117,499,59,361.37,-0.81,11.86,9.74,-96.27
0,176061,332,45,360.44,-0.81,11.86,9.86,-98.49
0,183848,132,26,359.44,-0.69,11.74,9.86,-99.91
0,192396,9,16,359.44,-0.56,12.24,9.79,-99.49
0,201977,-73,9,357.50,-0.37,12.62,9.86,-96.56
0,211010,-91,7,354.94,-0.25,12.16,9.80,-91.50
0,216941,-91,7,353.44,-0.25,12.16,9.80,-87.02
0,222729,-90,6,353.44,-0.19,12.21,9.93,-81.81
0,228443,-90,6,352.69,-0.13,11.98,9.78,-75.90
0,237895,-87,6,352.50,-0.13,11.99,9.80,-64.61
0,247659,-83,5,352.50,-0.13,12.03,9.81,-51.23
0,256798,-76,3,352.50,-0.13,12.03,9.75,-37.45
0,264535,-68,2,352.56,-0.13,12.04,9.75,-25.07
0,270234,-62,1,352.56,-0.13,12.00,9.78,-15.67
0,276186,-54,-1,352.62,-0.13,12.00,9.87,-5.70
0,283028,-38,-4,352.62,-0.13,11.97,9.87,5.83
0,290746,6,-6,352.69,-0.06,11.96,9.80,18.73
0,298688,116,-7,352.81,-0.06,12.25,9.80,31.67
0,308092,325,-10,353.00,0.00,12.25,9.75,46.25
0,315456,541,-12,353.69,0.00,12.49,9.75,56.87
0,322086,792,-19,353.69,0.00,12.09,9.67,65.69
0,328666,918,-54,355.31,0.00,11.60,9.93,73.63
0,338106,1060,-54,357.75,0.13,11.73,10.57,83.42
0,347568,1224,-44,361.06,0.44,11.67,9.92,91.12
0,356253,1415,-28,362.81,0.44,11.67,9.73,96.15
0,364104,1634,-7,364.37,0.44,12.18,9.73,98.94
0,369823,1779,9,364.37,0.31,12.18,9.73,99.88
0,375930,1908,22,366.31,0.31,12.10,9.73,99.86
0,383521,2117,41,368.81,0.06,11.94,9.95,98.36
0,392333,2451,73,368.81,-0.19,12.50,9.88,94.61
0,400221,2762,105,371.25,-0.37,12.17,9.77,89.48
0,408777,2974,126,373.69,-0.69,11.90,9.79,82.13
0,415962,3156,142,377.37,-0.69,11.90,9.79,74.64
0,421668,3317,158,377.37,-1.06,11.32,10.05,67.90
0,427606,3489,176,380.87,-1.06,11.32,9.71,60.22
0,435365,3646,196,383.31,-1.25,11.94,9.71,49.30
0,443608,3688,200,386.00,-1.50,11.81,9.79,36.77
0,452521,3681,202,386.00,-1.75,11.44,9.60,22.44
0,460669,3671,204,388.50,-1.87,11.90,9.69,8.89
0,467505,3655,206,389.37,-1.87,11.90,9.69,-2.62
0,473467,3623,206,389.31,-1.87,11.82,9.71,-12.64
0,479736,3560,207,389.31,-1.94,11.78,9.77,-23.03
0,487388,3465,208,389.19,-1.94,11.92,9.85,-35.36
0,496105,3293,210,388.81,-1.94,11.92,9.77,-48.67
0,505608,2931,218,387.87,-1.94,11.63,9.77,-61.98
0,513353,2613,232,387.87,-2.00,11.32,9.67,-71.67
0,519265,2446,231,386.37,-2.00,11.32,9.47,-78.25
0,525377,2226,223,383.31,-2.06,12.02,9.47,-84.24
0,532064,1942,196,383.31,-2.12,11.77,10.60,-89.77
0,539832,1634,169,379.37,-2.12,11.62,9.89,-94.75
0,547828,1315,140,376.25,-1.87,11.93,9.70,-98.19
0,556640,873,98,372.31,-1.87,11.93,9.71,-99.91
0,564705,526,65,368.50,-1.56,11.35,9.71,-99.56
0,570408,288,43,368.50,-1.56,12.27,9.97,-98.20
0,576219,102,25,364.12,-1.19,12.27,9.97,-95.88
0,584284,-16,14,359.56,-0.81,12.20,9.77,-91.15
0,591803,-46,11,359.56,-0.44,12.82,9.76,-85.22
0,599584,-43,10,355.69,-0.25,12.56,9.78,-77.65
0,607922,-40,10,353.56,-0.25,12.56,9.82,-68.05
0,615996,-36,9,353.00,-0.19,12.05,9.82,-57.48
0,621695,-31,9,353.00,-0.19,11.98,9.78,-49.37
0,627772,-27,8,353.06,-0.19,11.98,9.76,-40.22
0,635878,-20,7,353.06,-0.19,12.01,9.82,-27.37
0,644778,-11,5,353.12,-0.13,12.02,9.82,-12.69
0,652760,5,1,353.12,-0.13,11.97,9.77,0.73
0,659938,35,-1,353.25,-0.13,11.91,9.82,12.79
0,666945,113,-2,353.31,-0.13,11.91,9.82,24.39
0,672659,216,-3,353.31,-0.06,12.24,9.86,33.60
0,678458,346,-4,353.44,-0.06,12.24,9.77,42.63
0,685811,556,-6,353.94,-0.06,12.45,9.77,53.49
0,694112,842,-16,355.37,-0.06,12.51,9.71,64.75
0,701375,957,-52,355.37,0.00,11.59,9.90,73.57
0,708518,1066,-50,357.75,0.00,11.80,11.02,81.17
0,716518,1213,-46,360.81,0.06,11.80,11.02,88.29
0,722221,1332,-35,360.81,0.37,11.98,8.70,92.39
0,728186,1480,-22,362.81,0.37,12.05,10.32,95.76
0,736305,1708,2,364.31,0.44,12.05,9.66,98.80
0,745442,1903,22,366.31,0.31,12.15,9.66,100.00
0,754149,2145,44,368.81,0.13,11.86,9.76,98.94
0,760808,2393,67,368.81,-0.13,12.49,9.84,96.70
0,767697,2679,96,371.19,-0.13,12.49,9.84,93.09
0,773401,2850,115,373.62,-0.31,12.14,9.69,89.16
0,779713,3001,128,373.62,-0.62,11.86,9.56,83.84
0,787224,3204,147,377.12,-0.62,11.40,10.09,76.29
0,796397,3495,177,380.75,-1.00,11.40,9.75,65.42
0,805640,3696,201,383.25,-1.19,11.97,9.75,52.90
0,813319,3733,204,383.25,-1.44,11.72,9.79,41.50
0,819392,3728,206,386.06,-1.44,11.72,9.79,31.99
0,825521,3722,207,388.81,-1.75,11.35,9.90,22.04
0,832285,3714,209,388.81,-1.87,11.89,9.78,10.80
0,839258,3698,210,389.81,-1.94,11.82,9.73,-0.93
0,847581,3641,211,389.81,-1.94,11.81,9.77,-14.90
0,857072,3534,213,389.69,-1.94,11.81,9.77,-30.46
0,864828,3425,213,389.37,-1.94,11.64,9.87,-42.62
0,870537,3287,215,389.37,-1.94,11.83,9.73,-51.11
0,876241,3055,219,388.50,-2.00,11.83,9.73,-59.13
0,883797,2708,234,387.31,-2.00,11.44,9.74,-68.89
0,889767,2534,236,387.31,-2.06,11.50,9.63,-75.83
0,897796,2284,228,385.06,-2.06,12.25,9.58,-83.93
0,907224,1892,192,380.87,-2.12,12.25,9.58,-91.48
0,915581,1572,163,377.69,-2.19,11.43,9.89,-96.24
0,921291,1343,142,377.69,-2.19,11.82,9.73,-98.41
0,927399,1030,113,374.19,-2.06,11.82,9.73,-99.71
0,935490,646,77,370.31,-1.75,11.52,9.87,-99.82
0,943613,318,46,366.37,-1.44,11.77,9.66,-98.06
0,951237,84,23,366.37,-1.00,12.66,9.67,-94.73
0,959045,-14,14,361.56,-1.00,11.96,9.86,-89.71
0,966909,-31,12,357.44,-0.62,11.96,9.86,-83.09
0,972616,-29,12,357.44,-0.31,12.54,9.86,-77.36
0,978546,-27,11,354.31,-0.31,12.31,9.86,-70.65
0,986355,-23,11,353.25,-0.19,12.31,9.75,-60.75
0,995952,-18,10,353.19,-0.19,11.97,9.74,-47.16
0,1005890,-10,9,353.19,-0.13,12.02,9.76,-31.80
0,1013315,-1,7,353.25,-0.13,12.07,9.80,-19.71
0,1019993,9,5,353.25,-0.13,12.00,9.81,-8.58
0,1026831,25,2,353.31,-0.13,12.00,9.81,2.94
0,1036178,86,0,353.37,-0.13,11.99,9.83,18.59
0,1044050,201,-1,353.56,-0.06,12.16,9.79,31.42
0,1050040,324,-2,353.56,-0.06,12.28,9.81,40.83
0,1058285,550,-4,353.87,-0.06,12.28,9.81,53.08
0,1066439,828,-12,354.94,-0.06,12.46,9.65,64.19
0,1072142,944,-46,354.94,-0.06,11.81,9.84,71.26
0,1078061,1017,-50,356.87,0.00,11.38,9.84,77.89
0,1086067,1158,-49,359.69,0.19,11.38,10.66,85.62
0,1095184,1345,-34,362.31,0.44,11.77,9.20,92.52
0,1102885,1536,-16,362.31,0.37,12.10,10.21,96.65
0,1110007,1728,4,363.75,0.37,12.22,9.76,99.03
0,1118206,1899,21,365.62,0.19,12.22,9.76,100.00
0,1123906,2042,35,367.87,-0.06,12.12,9.69,99.55
0,1130628,2272,56,367.87,-0.06,11.61,9.92,97.84
0,1138033,2572,84,370.37,-0.25,12.36,9.86,94.51
0,1147993,2891,118,372.56,-0.50,12.09,9.55,87.72
0,1158154,3155,142,375.69,-0.81,12.09,9.55,78.25
0,1166281,3411,169,379.56,-1.12,11.27,10.07,69.01
0,1171987,3588,187,379.56,-1.12,12.04,9.77,61.74
0,1177704,3689,200,382.31,-1.37,11.83,9.77,53.89
0,1185738,3724,203,385.06,-1.62,11.83,9.87,42.02
0,1194201,3720,205,388.06,-1.87,11.31,9.89,28.69
0,1202490,3711,207,388.06,-1.87,11.88,9.75,15.07
0,1210147,3696,209,389.62,-1.87,11.80,9.74,2.22
0,1218233,3658,210,389.75,-1.94,11.80,9.74,-11.38
0,1223948,3603,210,389.69,-1.94,11.80,9.90,-20.88
0,1230154,3521,211,389.69,-1.94,11.79,9.90,-30.98
0,1237411,3403,212,389.50,-1.94,11.95,9.85,-42.35
0,1246895,3123,216,388.94,-2.00,11.95,9.82,-56.23
0,1256542,2722,231,387.69,-2.00,11.57,9.70,-68.88
0,1263192,2537,236,385.87,-2.06,11.33,9.90,-76.55
0,1270184,2331,232,385.87,-2.06,12.74,9.90,-83.59
0,1275891,2087,209,382.44,-2.12,12.74,9.54,-88.47
0,1283599,1764,180,378.87,-2.12,11.30,10.06,-93.77
0,1289732,1527,159,378.87,-2.12,11.53,9.75,-96.85
0,1298704,1111,121,375.94,-1.87,12.10,9.86,-99.50
0,1308429,655,77,371.87,-1.56,12.10,9.86,-99.80
0,1316432,343,49,368.00,-1.19,11.47,9.81,-98.04
0,1322142,146,29,368.00,-1.19,12.60,9.81,-95.69
0,1327851,42,19,363.44,-0.75,11.96,9.94,-92.45
0,1335680,-14,14,359.06,-0.44,11.96,9.87,-86.64
0,1344497,-14,13,355.44,-0.19,12.82,9.78,-78.29
0,1353236,-11,13,353.69,-0.19,12.50,9.88,-68.31
0,1360446,-7,12,353.69,-0.19,11.98,9.83,-58.95
0,1368486,-2,11,353.31,-0.13,11.98,9.83,-47.49
0,1374195,4,10,353.37,-0.13,12.01,9.79,-38.82
0,1382870,10,9,353.37,-0.13,12.01,9.78,-24.98
0,1391104,21,7,353.44,-0.13,12.03,9.83,-11.34
0,1400407,41,3,353.50,-0.13,12.05,9.79,4.32
0,1409283,100,2,353.56,-0.06,11.97,9.79,19.16
0,1416997,217,1,353.69,-0.06,11.97,9.72,31.72
0,1422700,333,0,353.69,-0.06,12.33,9.82,40.68
0,1428648,490,-2,353.87,-0.06,12.45,9.82,49.62
0,1435666,729,-4,354.56,-0.06,12.45,9.67,59.52
0,1443204,945,-30,356.19,0.00,12.00,9.78,69.22
0,1451319,981,-55,356.19,0.00,11.10,10.07,78.42
0,1459817,1101,-47,358.75,0.06,11.65,10.07,86.47
