test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,495371,-157,-10,6.62,-0.37,14.04,8.95,-91.74
0,504328,-386,-31,2.19,-0.37,11.87,9.58,-68.64
0,512027,-416,-36,-3.94,-0.06,12.71,9.97,-39.71
0,518528,-400,-40,-8.06,-0.06,12.71,9.44,-11.41
0,525759,-373,-46,-8.06,0.19,12.60,9.44,21.10
0,532229,-294,-51,-10.88,0.31,11.80,9.56,48.39
0,540823,-22,-53,-11.31,0.37,12.39,9.62,77.94
0,550212,509,-58,-11.00,0.44,12.39,9.39,96.83
0,556993,746,-85,-9.75,0.44,13.05,10.93,99.85
0,565261,1033,-65,-9.75,0.44,10.69,10.93,90.98
0,570976,1244,-46,-6.12,0.62,11.71,9.07,77.35
0,578995,1462,-19,-1.19,0.62,11.71,9.38,49.84
0,586864,1549,-6,2.12,0.75,11.56,9.42,16.51
0,595481,1535,-1,2.12,0.44,11.38,9.42,-22.19
0,604416,1371,26,5.56,0.13,11.54,9.61,-58.74
0,611468,1083,30,7.44,0.06,11.54,8.90,-81.15
0,618594,542,40,7.62,0.06,11.34,10.07,-95.48
0,625371,190,21,7.62,-0.19,10.34,10.07,-100.00
0,631860,-105,-4,6.12,-0.31,13.57,9.75,-95.59
0,640885,-376,-30,1.56,-0.31,12.04,9.01,-76.09
0,650611,-436,-37,-4.69,0.00,12.04,10.07,-41.22
0,657437,-419,-41,-8.94,0.00,13.04,9.50,-11.59
0,665806,-388,-48,-8.94,0.25,12.47,9.50,25.93
0,671988,-314,-52,-11.25,0.31,11.90,9.50,51.57
0,680079,-49,-54,-11.44,0.31,11.90,9.56,78.81
0,688158,408,-59,-11.13,0.37,13.34,9.33,95.60
0,695994,732,-88,-11.13,0.44,13.01,9.33,99.84
0,704497,1025,-66,-9.88,0.50,11.00,10.67,90.43
0,711343,1276,-42,-6.00,0.62,11.00,9.10,73.13
0,718287,1457,-19,-1.06,0.62,11.43,9.10,48.48
0,725247,1532,-8,-1.06,0.75,11.59,9.76,19.03
0,731950,1527,-5,2.31,0.44,11.39,9.68,-11.14
0,741172,1404,22,5.69,0.19,11.54,9.25,-50.44
0,751215,1031,29,7.37,0.06,11.54,9.65,-83.21
0,758009,540,37,7.31,0.06,11.92,9.65,-96.08
0,766339,107,14,7.31,-0.19,10.64,9.50,-99.54
0,772389,-163,-10,5.62,-0.25,12.84,10.15,-93.25
0,780344,-374,-30,1.06,-0.25,12.84,9.05,-74.57
0,788491,-424,-36,-5.00,-0.25,12.16,9.81,-45.57
0,798719,-410,-39,-9.19,0.06,12.97,9.58,-1.07
0,806554,-354,-50,-9.19,0.25,12.45,9.58,33.69
0,813595,-226,-52,-11.19,0.31,11.94,9.57,61.47
0,820260,31,-54,-11.31,0.31,11.94,9.31,82.11
0,828071,510,-59,-11.00,0.37,13.33,9.31,96.79
0,834846,753,-87,-11.00,0.50,13.17,9.60,99.86
0,842964,1037,-65,-9.44,0.50,10.42,10.15,91.34
0,851845,1364,-33,-5.19,0.69,10.42,8.75,68.16
0,858856,1516,-11,-0.44,0.69,12.27,9.86,41.95
0,867070,1583,-3,2.94,0.69,11.47,9.86,6.14
0,873355,1553,2,2.94,0.37,11.49,9.63,-22.09
0,880950,1412,28,6.31,0.37,11.49,8.81,-53.64
0,889200,1078,32,7.81,0.13,11.54,10.76,-80.71
0,899079,409,44,7.69,0.06,11.91,9.59,-98.30
0,907127,93,12,5.44,-0.25,10.72,9.59,-98.40
0,914996,-233,-17,5.44,-0.31,13.83,10.61,-86.03
0,921145,-365,-29,0.19,-0.31,13.83,9.27,-68.73
0,929129,-387,-34,-5.06,-0.31,12.77,9.27,-38.65
0,936647,-370,-37,-5.06,0.00,13.43,9.48,-5.68
0,945560,-322,-46,-9.00,0.25,12.32,9.57,33.93
0,953837,-167,-49,-10.94,0.31,11.92,9.84,65.97
0,960639,114,-51,-10.94,0.31,11.92,9.39,85.63
0,969366,628,-63,-10.56,0.37,13.25,9.39,98.91
0,976953,881,-81,-8.94,0.44,13.24,9.81,98.11
0,983100,1101,-59,-8.94,0.50,10.33,9.68,89.02
0,990763,1378,-31,-4.50,0.50,10.33,8.82,68.26
0,999736,1550,-6,0.06,0.69,12.21,9.73,33.87
0,1007741,1599,-1,3.50,0.69,11.40,9.73,-1.64
0,1015454,1534,12,3.50,0.37,11.62,9.54,-35.71
0,1021522,1391,31,6.62,0.37,11.62,8.32,-59.68
0,1029598,988,34,8.06,0.13,11.66,8.32,-84.40
0,1037340,442,47,7.75,0.06,11.48,11.07,-97.68
0,1046022,74,11,7.75,-0.25,10.92,9.68,-98.44
0,1053768,-243,-18,5.25,-0.31,13.53,9.69,-86.44
0,1060769,-383,-31,-0.50,-0.31,13.53,9.87,-66.49
0,1068793,-398,-35,-5.56,-0.25,12.99,9.87,-35.64
0,1075573,-379,-39,-5.56,0.06,13.31,9.40,-5.78
0,1082377,-347,-45,-9.44,0.31,12.27,9.55,24.72
0,1090191,-223,-50,-11.06,0.31,12.27,9.79,56.72
0,1099764,142,-54,-11.00,0.37,12.49,9.79,86.04
0,1108023,608,-64,-10.50,0.44,13.27,9.52,98.70
0,1115458,850,-84,-10.50,0.50,12.86,9.92,98.47
0,1121941,1080,-61,-8.44,0.50,10.74,9.13,89.24
0,1130023,1372,-32,-3.87,0.69,10.74,9.13,67.23
0,1138159,1533,-8,0.31,0.69,12.17,9.30,36.10
0,1146376,1584,-3,0.31,0.37,11.44,9.59,-0.22
0,1154081,1522,9,3.75,0.13,11.56,9.67,-34.35
0,1161055,1352,30,6.75,0.13,11.56,8.16,-61.78
0,1169267,935,33,8.00,0.00,11.43,8.16,-86.10
0,1176207,442,47,8.00,-0.25,11.72,10.27,-97.60
0,1182926,142,18,7.50,-0.31,10.92,9.51,-99.65
0,1190742,-202,-14,4.75,-0.31,11.61,8.77,-90.58
0,1200099,-409,-33,-1.19,-0.25,11.61,8.77,-65.19
0,1208344,-426,-38,-6.19,0.13,13.17,9.98,-33.09
0,1215152,-406,-42,-6.19,0.31,13.14,9.57,-2.94
0,1222053,-371,-48,-9.94,0.31,12.36,9.53,27.89
0,1230119,-232,-53,-11.38,0.37,12.36,9.53,60.31
0,1238435,89,-56,-11.25,0.44,12.46,9.63,85.39
0,1246316,560,-64,-11.25,0.50,13.21,9.51,98.18
0,1254143,821,-86,-10.69,0.50,13.07,9.71,98.67
0,1261119,1066,-62,-8.44,0.50,13.07,8.88,88.77
0,1269440,1366,-33,-3.69,0.75,11.69,8.88,65.64
0,1276189,1506,-12,-3.69,0.69,12.24,9.70,39.94
0,1283009,1558,-5,0.44,0.37,11.43,9.30,10.23
0,1290997,1520,4,3.87,0.37,11.43,9.53,-25.58
0,1300229,1331,28,6.81,0.13,11.47,9.53,-62.58
0,1307978,980,31,7.75,0.00,11.08,9.81,-85.55
0,1314615,476,45,7.75,-0.25,12.02,9.52,-97.04
0,1321575,128,16,7.12,-0.25,12.02,9.52,-99.75
0,1329479,-218,-15,4.44,-0.25,10.45,9.13,-90.98
0,1336262,-384,-31,4.44,-0.19,11.85,9.05,-74.20
0,1343580,-425,-36,-1.62,0.19,13.28,9.87,-48.39
0,1352019,-413,-39,-6.81,0.19,13.28,9.59,-12.32
0,1360018,-376,-47,-10.38,0.31,13.24,9.59,23.60
0,1367741,-270,-52,-11.38,0.37,12.11,9.73,55.42
0,1373999,-67,-53,-11.38,0.44,12.50,9.49,76.46
0,1381565,350,-57,-11.19,0.44,12.50,9.42,93.65
0,1389848,723,-84,-10.56,0.50,13.38,9.42,99.99
0,1399036,1039,-64,-8.13,0.56,13.28,9.40,90.82
0,1405686,1288,-41,-8.13,0.81,11.44,8.61,74.35
0,1412476,1469,-18,-3.06,0.81,11.44,9.84,50.66
0,1420323,1557,-5,0.81,0.69,12.34,9.84,17.55
0,1427746,1550,-1,4.31,0.37,11.26,9.11,-15.86
0,1433863,1474,17,4.31,0.19,11.56,9.10,-42.22
0,1441824,1211,31,7.00,0.19,10.99,10.02,-71.44
0,1451288,597,37,7.81,0.00,10.99,10.02,-94.04
0,1459230,232,25,7.00,-0.25,11.65,9.55,-99.99
0,1465900,-49,1,7.00,-0.25,13.85,9.04,-95.12
0,1472666,-289,-22,3.69,-0.25,11.41,9.14,-81.41
0,1480521,-392,-32,-2.37,-0.19,11.41,9.14,-56.13
0,1488132,-384,-35,-6.62,0.19,13.04,9.40,-24.91
0,1494848,-362,-40,-6.62,0.31,13.35,9.80,5.19
0,1502705,-302,-47,-10.06,0.31,11.91,9.56,39.61
0,1510619,-117,-49,-11.00,0.37,11.91,9.56,69.26
0,1518247,235,-54,-10.81,0.44,12.30,9.25,89.57
0,1524894,621,-63,-10.81,0.44,13.25,9.87,98.72
0,1532265,869,-82,-10.06,0.50,13.25,9.25,98.50
0,1540671,1177,-53,-7.37,0.56,11.53,9.25,85.08
0,1550284,1485,-18,-2.31,0.81,11.51,8.82,55.04
0,1557221,1593,-1,-2.31,0.62,12.32,9.73,26.59
0,1563799,1618,2,1.44,0.62,11.23,9.35,-2.83
0,1571707,1551,17,5.06,0.31,11.23,9.35,-37.64
0,1579564,1339,34,7.62,0.13,11.47,8.76,-67.52
0,1586319,982,36,7.62,0.00,11.28,10.97,-86.57
0,1593088,471,50,8.38,0.00,11.72,9.53,-97.63
0,1602623,32,7,7.44,-0.25,11.72,9.53,-97.74
0,1610945,-285,-22,3.94,-0.31,13.53,8.33,-83.13
0,1618420,-402,-33,-2.50,-0.13,11.75,9.51,-59.99
0,1625767,-401,-36,-2.50,-0.13,13.09,9.30,-30.61
0,1632729,-382,-40,-7.19,0.19,12.14,9.30,0.37
0,1641196,-328,-48,-10.38,0.37,12.14,9.74,37.70
0,1650893,-107,-51,-11.13,0.44,11.90,9.83,73.46
0,1658085,228,-55,-11.13,0.50,12.34,9.34,91.29
0,1664858,625,-65,-10.94,0.50,13.21,9.89,99.35
0,1672947,901,-79,-10.13,0.50,10.91,9.89,96.85
0,1681119,1201,-50,-7.37,0.56,10.91,9.58,81.33
0,1688956,1452,-21,-2.31,0.81,11.71,8.88,56.08
0,1696818,1565,-4,-2.31,0.62,12.26,9.71,23.76
0,1704569,1579,0,1.50,0.62,11.63,9.30,-11.04
0,1712449,1485,20,5.06,0.31,11.63,9.30,-45.02
0,1720157,1233,33,7.44,0.19,11.60,8.59,-72.81
0,1726928,814,34,7.44,0.00,11.33,10.76,-90.08
0,1733630,355,37,8.06,0.00,10.70,9.74,-98.94
0,1741793,-7,4,6.94,-0.25,10.70,9.74,-97.52
0,1751367,-340,-27,3.06,-0.25,13.77,8.67,-79.24
0,1758474,-425,-35,3.06,-0.06,11.70,9.88,-55.92
0,1764982,-415,-38,-3.31,-0.06,13.14,9.37,-29.47
0,1773351,-398,-42,-7.81,0.25,12.06,9.37,7.93
0,1781450,-327,-50,-10.75,0.37,12.06,9.70,43.10
0,1789260,-133,-53,-11.31,0.44,11.88,9.99,71.65
0,1797199,252,-57,-11.31,0.50,12.26,9.25,91.59
0,1804990,661,-73,-11.06,0.50,13.16,9.92,99.82
0,1813090,931,-75,-10.13,0.56,13.16,9.92,95.37
0,1820816,1215,-49,-7.00,0.62,11.57,10.56,79.31
0,1827742,1434,-23,-7.00,0.62,11.50,9.36,56.69
0,1834100,1523,-6,-1.87,0.88,12.28,9.48,31.00
0,1842285,1531,-2,1.69,0.69,11.41,9.48,-5.49
0,1851824,1427,20,5.19,0.31,11.41,9.51,-46.73
0,1858848,1222,28,5.19,0.19,11.80,8.88,-72.00
0,1865423,820,30,7.37,0.19,11.33,9.83,-89.17
0,1873775,258,25,7.50,0.00,10.62,9.83,-99.58
0,1881807,-94,-3,6.31,-0.19,10.62,9.29,-96.34
0,1889650,-340,-27,2.31,-0.19,14.00,9.75,-81.04
0,1897508,-425,-35,2.31,0.00,11.66,9.95,-55.60
0,1905383,-414,-38,-4.19,0.00,13.12,9.49,-23.13
0,1913448,-391,-43,-6.69,0.31,13.12,9.49,13.09
0,1921442,-312,-50,-9.19,0.44,11.95,9.55,47.30
0,1929135,-99,-53,-9.50,0.44,11.93,9.90,74.51
0,1935493,213,-56,-9.50,0.44,12.44,9.39,90.36
0,1942840,633,-67,-9.25,0.56,13.17,9.39,99.39
0,1952453,957,-72,-8.19,0.56,13.17,9.64,94.79
0,1959398,1213,-49,-3.00,0.62,11.36,10.66,80.31
0,1965984,1426,-25,-3.00,0.62,11.57,9.72,59.29
0,1974300,1550,-5,2.19,0.88,11.13,9.72,25.58
0,1982431,1562,-1,5.69,0.62,11.13,9.23,-10.88
0,1990527,1462,20,7.62,0.31,11.66,9.67,-45.75
0,1998551,1195,32,7.62,0.19,11.68,9.12,-74.33
0,2005956,713,34,7.87,0.19,11.55,9.58,-92.19
0,2013996,246,25,6.37,0.00,11.55,9.58,-99.94
0,2021917,-100,-4,1.94,-0.19,10.67,8.85,-94.80
0,2029734,-342,-27,-4.19,-0.19,13.92,10.29,-77.93
0,2036505,-411,-34,-4.19,-0.19,11.56,9.69,-55.42
0,2043436,-400,-37,-8.38,0.00,13.29,9.69,-27.05
0,2053304,-381,-41,-10.81,0.31,13.29,9.74,17.14
0,2060685,-298,-49,-11.06,0.44,12.01,9.56,48.47
0,2066965,-120,-51,-11.06,0.44,11.80,9.91,71.04
0,2075390,306,-55,-10.81,0.50,13.51,9.91,92.11
0,2082930,679,-74,-9.56,0.56,13.51,9.56,99.83
0,2091096,953,-73,-5.75,0.56,12.95,9.40,95.22
0,2099905,1282,-42,-0.81,0.69,11.20,10.23,75.92
0,2106605,1476,-18,-0.81,0.69,11.71,9.80,53.04
0,2114435,1575,-2,2.56,0.88,11.71,9.80,20.36
0,2122199,1576,1,6.06,0.62,11.07,9.18,-14.56
0,2130044,1469,24,7.87,0.31,11.62,9.68,-48.02
0,2136865,1238,33,7.87,0.31,11.70,10.24,-72.38
0,2143844,794,35,8.00,0.19,11.53,10.24,-90.22
0,2153508,229,24,6.31,0.00,11.53,9.51,-100.00
0,2160745,-74,-2,1.44,-0.19,10.68,8.75,-94.98
0,2167086,-291,-22,1.44,-0.19,14.36,9.20,-82.25
0,2176075,-396,-32,-4.50,-0.19,13.09,9.20,-53.06
0,2183314,-384,-36,-8.50,0.06,13.22,9.36,-22.98
0,2191454,-361,-41,-10.75,0.31,13.22,9.74,13.57
0,2200640,-259,-49,-10.88,0.44,12.09,9.56,52.40
0,2207224,-69,-50,-10.88,0.44,11.79,9.37,75.08
0,2215067,353,-54,-10.56,0.50,13.44,9.37,93.35
0,2222825,718,-75,-9.25,0.56,13.44,9.94,99.99
0,2230679,987,-69,-5.31,0.56,13.20,9.35,94.31
0,2237438,1240,-46,-5.31,0.56,11.26,8.83,79.93
0,2244419,1454,-21,-0.44,0.69,12.37,8.83,57.32
0,2254159,1587,-2,3.00,0.88,12.37,9.70,16.91
0,2261760,1591,3,6.37,0.62,11.07,9.31,-17.29
0,2268033,1509,22,6.37,0.62,11.79,9.81,-44.16
0,2276979,1187,35,8.00,0.31,11.50,9.81,-75.91
0,2283928,738,37,8.13,0.19,11.52,10.77,-92.32
0,2291809,278,28,6.06,0.00,11.52,9.60,-99.93
0,2300741,-112,-5,1.06,-0.19,10.72,9.07,-93.39
0,2307563,-324,-26,1.06,-0.19,14.17,9.66,-78.12
0,2315427,-394,-32,-4.62,0.06,13.22,9.66,-51.50
0,2323162,-382,-35,-8.75,0.37,13.22,9.40,-19.01
0,2331088,-354,-42,-10.81,0.44,13.31,9.65,16.64
0,2338207,-279,-47,-10.81,0.44,12.02,9.52,46.98
0,2344859,-92,-50,-10.88,0.50,12.57,9.52,71.03
0,2354647,421,-54,-10.50,0.56,12.57,9.30,94.33
0,2362148,728,-78,-8.81,0.62,13.35,9.95,100.00
0,2368288,934,-76,-8.81,0.62,12.89,10.04,96.15
0,2377488,1276,-43,-4.50,0.75,11.09,10.04,76.83
0,2384537,1480,-17,-0.13,0.94,12.33,9.22,52.91
0,2392378,1582,-2,3.25,0.62,12.33,9.55,20.15
0,2401359,1583,4,6.56,0.31,11.04,9.48,-20.18
0,2408063,1486,23,6.56,0.31,11.72,9.69,-48.50
0,2415903,1187,34,8.13,0.25,10.92,9.69,-75.84
0,2423684,651,38,8.06,0.00,11.37,10.67,-93.66
0,2431719,238,25,5.81,-0.13,11.37,9.56,-100.00
0,2439541,-102,-4,0.37,-0.13,11.02,9.55,-93.63
0,2445546,-301,-23,0.37,-0.19,11.54,9.55,-80.77
0,2455061,-391,-32,-5.06,0.13,11.54,10.03,-48.82
0,2462412,-377,-36,-9.00,0.37,13.16,9.46,-17.67
0,2468745,-354,-41,-9.00,0.37,13.27,9.55,10.85
0,2477975,-256,-49,-10.81,0.50,12.14,9.55,50.22
0,2484921,-63,-50,-10.81,0.56,12.52,9.62,74.48
0,2492849,359,-54,-10.31,0.62,12.52,9.33,93.16
0,2502141,768,-82,-8.63,0.62,13.34,9.78,99.88
0,2508727,993,-69,-8.63,0.62,13.09,11.25,94.08
0,2516846,1297,-40,-4.12,0.75,11.71,11.25,75.64
0,2524779,1505,-13,0.25,0.94,12.37,9.65,47.86
0,2532625,1596,-1,3.69,0.62,12.37,9.34,14.37
0,2540476,1585,5,6.87,0.62,11.01,9.57,-20.92
0,2547248,1482,27,6.87,0.31,11.68,9.51,-49.43
0,2556201,1124,35,8.25,0.25,10.89,9.51,-79.67
0,2563972,579,45,8.00,0.00,10.89,9.75,-95.61
0,2569925,280,28,5.50,0.00,11.25,9.17,-99.96
0,2578784,-114,-6,5.50,-0.13,11.11,9.17,-93.15
0,2585080,-314,-25,-0.06,-0.13,11.60,9.90,-79.19
0,2592981,-393,-32,-5.31,0.19,11.60,9.84,-52.83
0,2601934,-380,-35,-9.31,0.44,13.34,9.57,-15.11
0,2608701,-349,-42,-9.31,0.44,13.20,9.61,15.37
0,2616764,-252,-49,-10.88,0.50,12.05,9.61,49.59
0,2624542,-15,-50,-10.75,0.56,12.61,9.78,76.47
0,2632371,414,-54,-10.25,0.62,12.61,9.47,94.07
0,2640202,746,-79,-8.13,0.62,13.21,9.45,100.00
0,2646827,972,-71,-8.13,0.62,12.84,9.45,95.31
0,2656115,1324,-37,-3.44,0.81,11.76,11.19,74.68
0,2663173,1509,-13,0.62,0.94,11.76,9.75,50.04
0,2669651,1595,-1,4.12,0.94,12.36,9.26,22.91
0,2679003,1603,4,4.12,0.62,10.97,9.26,-19.05
0,2685299,1523,17,7.25,0.31,11.67,9.64,-45.86
0,2693095,1238,36,8.44,0.25,11.67,9.32,-73.72
0,2701845,647,41,8.06,0.00,11.04,9.72,-94.07
0,2708645,305,30,8.06,0.00,11.37,8.85,-99.93
0,2716841,-46,1,5.31,-0.13,10.91,8.85,-94.54
0,2724345,-305,-24,-0.62,-0.13,11.50,10.59,-78.30
0,2732206,-386,-31,-5.50,0.19,11.50,9.50,-51.76
0,2739894,-374,-35,-9.38,0.19,13.14,9.50,-19.52
0,2746139,-350,-40,-9.38,0.44,13.35,9.79,8.59
0,2755737,-252,-48,-10.81,0.50,13.35,9.55,49.69
0,2762587,-67,-49,-10.69,0.56,11.96,9.54,73.78
0,2769386,278,-53,-10.69,0.56,12.48,9.79,90.75
0,2778680,733,-76,-10.06,0.62,13.36,9.79,99.99
0,2785161,952,-74,-7.94,0.69,10.85,9.30,96.11
0,2792976,1243,-46,-3.06,0.81,10.85,10.10,80.62
0,2801058,1485,-17,0.94,0.81,11.75,9.76,54.15
0,2808626,1591,-1,0.94,0.94,12.36,9.76,22.80
0,2816703,1606,3,4.50,0.62,11.03,9.31,-13.48
0,2823671,1526,18,7.37,0.31,11.62,9.72,-43.53
0,2832034,1241,36,8.44,0.31,11.62,9.13,-73.69
0,2839918,731,38,7.87,0.25,11.09,9.13,-92.65
0,2845982,363,37,7.87,0.00,11.54,9.65,-99.38
0,2855732,-67,-1,4.94,-0.13,11.54,8.46,-94.63
0,2862663,-301,-23,-1.12,-0.13,13.19,10.74,-80.05
0,2869453,-387,-31,-1.12,-0.13,11.71,9.44,-58.19
0,2878828,-379,-35,-6.00,0.19,13.28,9.44,-19.58
0,2885288,-351,-41,-9.69,0.44,11.89,9.73,9.49
0,2893186,-280,-47,-10.81,0.50,11.89,9.45,43.69
0,2901019,-73,-49,-10.69,0.50,11.98,9.55,72.18
0,2908937,325,-53,-10.69,0.56,12.62,9.55,91.86
0,2916662,701,-71,-10.00,0.69,13.16,9.94,99.84
0,2923334,925,-77,-7.50,0.69,13.16,9.68,97.02
0,2931924,1245,-46,-2.56,0.69,11.04,9.08,80.62
0,2939127,1470,-19,-2.56,0.88,11.78,9.08,57.45
0,2945457,1569,-4,1.25,0.94,12.32,9.64,32.00
0,2955428,1602,1,4.81,0.56,12.32,9.38,-12.48
0,2962323,1527,10,7.50,0.56,11.70,9.73,-42.32
0,2969684,1291,34,7.50,0.31,11.77,9.05,-69.60
0,2978946,705,37,8.38,0.25,11.11,9.05,-92.78
0,2985399,350,35,7.69,0.06,11.61,9.71,-99.59
0,2993283,20,6,4.37,-0.13,11.61,8.62,-96.48
0,3001097,-279,-21,-1.75,-0.13,13.16,9.94,-81.42
0,3008961,-388,-32,-1.75,-0.06,11.55,9.94,-56.11
0,3016681,-380,-35,-6.25,0.25,11.55,9.33,-24.41
0,3023302,-359,-39,-9.81,0.50,13.06,9.59,5.27
0,3031890,-289,-47,-10.81,0.50,12.10,9.63,42.69
0,3038887,-125,-49,-10.81,0.56,11.95,9.63,68.71
0,3045346,164,-52,-10.69,0.62,12.52,9.86,86.72
0,3054167,658,-64,-9.94,0.69,12.52,9.96,99.25
0,3060933,880,-81,-7.25,0.69,12.56,10.47,98.32
0,3068777,1166,-53,-7.25,0.69,11.18,10.47,85.86
0,3076383,1431,-25,-2.12,0.94,11.74,9.19,63.54
0,3083819,1565,-4,1.56,0.94,11.74,9.44,34.50
0,3091824,1615,1,5.12,0.94,12.30,9.58,-0.97
0,3098782,1562,9,5.12,0.56,11.70,9.58,-31.87
0,3107595,1339,33,7.69,0.37,11.49,9.65,-66.15
0,3114432,1009,36,8.44,0.25,11.49,8.22,-85.83
0,3121226,493,50,7.50,0.25,10.76,9.37,-97.33
0,3130381,64,10,4.12,0.00,10.57,9.37,-98.34
0,3136363,-190,-13,4.12,-0.06,13.26,9.82,-89.92
0,3143878,-363,-29,-2.25,-0.06,13.26,8.88,-70.19
0,3152146,-391,-34,-6.94,-0.06,11.97,9.51,-39.33
0,3159986,-374,-37,-6.94,0.31,13.23,9.51,-4.96
0,3167920,-329,-46,-10.13,0.50,12.14,9.45,30.42
0,3175007,-212,-49,-10.88,0.56,12.00,9.45,58.88
0,3183621,123,-52,-10.69,0.56,12.00,9.51,85.16
0,3191743,596,-62,-9.81,0.62,12.91,9.51,98.30
0,3198723,826,-84,-9.81,0.69,12.57,9.69,99.14
0,3207701,1151,-55,-6.94,0.75,11.07,10.68,85.91
0,3214569,1399,-29,-1.87,0.94,11.07,9.06,66.17
0,3221350,1532,-10,1.75,0.94,11.73,9.28,40.45
0,3230620,1599,-2,5.31,0.94,10.96,9.28,-0.28
0,3236789,1557,3,5.31,0.62,11.70,9.65,-27.80
0,3244183,1391,30,7.69,0.37,11.70,9.72,-57.79
0,3252397,1020,34,8.31,0.37,11.50,8.84,-83.47
0,3260235,466,48,7.06,0.31,10.61,8.84,-97.39
0,3268105,126,16,7.06,0.00,10.91,8.85,-99.19
0,3275234,-182,-12,3.25,-0.06,13.09,10.46,-90.07
0,3283820,-375,-30,-2.94,-0.06,13.09,9.08,-66.92
0,3291956,-393,-35,-7.25,0.00,11.95,9.08,-35.72
0,3298697,-375,-38,-7.25,0.31,13.23,9.75,-6.04
