test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,9075,430,-25,352.62,-0.06,11.28,9.61,91.70
0,15594,923,-26,351.75,-0.06,12.54,9.61,76.15
0,21547,1166,-40,351.75,0.06,12.54,10.29,56.17
0,27432,1281,-47,352.75,0.06,13.39,9.06,32.44
0,34725,1313,-40,352.75,0.19,10.35,9.08,0.06
0,44243,1242,-23,359.19,0.44,10.42,9.98,-41.67
0,54013,942,2,363.25,0.37,11.52,8.54,-76.54
0,63028,331,8,364.12,0.19,11.44,8.54,-95.78
0,68982,1,-1,363.44,-0.06,11.44,9.07,-99.98
0,74692,-195,-19,363.44,-0.06,10.38,9.07,-97.23
0,80752,-333,-31,360.44,-0.13,13.51,10.04,-87.28
0,90679,-420,-39,354.19,0.06,12.44,9.51,-57.45
0,100552,-408,-43,349.81,0.25,12.89,9.46,-16.47
0,110335,-372,-52,347.81,0.31,12.89,9.66,27.34
0,116461,-302,-56,347.50,0.31,12.14,9.66,52.60
0,122369,-128,-58,347.50,0.37,12.14,9.54,73.19
0,128079,138,-61,347.69,0.44,12.59,9.93,88.16
0,135787,622,-70,348.25,0.44,13.52,9.46,98.98
0,144828,921,-82,348.25,0.50,12.95,11.11,96.49
0,154386,1247,-52,350.94,0.56,11.55,8.78,76.61
0,163341,1506,-23,356.25,0.81,12.25,8.78,45.09
0,169228,1568,-11,360.12,0.56,12.25,9.81,20.02
0,174933,1558,-9,360.12,0.56,11.51,9.81,-5.64
0,181114,1497,9,363.44,0.25,11.33,9.68,-32.96
0,190677,1258,26,366.06,0.13,11.18,8.62,-69.49
0,200150,697,29,366.56,-0.19,11.93,10.82,-93.08
0,209407,211,18,365.37,-0.31,11.93,9.00,-99.90
0,216406,-83,-8,362.06,-0.31,10.29,9.00,-93.56
0,222114,-244,-23,362.06,-0.31,10.29,10.66,-81.44
0,228072,-325,-31,356.00,-0.31,11.83,9.10,-63.06
0,235255,-326,-35,356.00,-0.06,13.20,9.70,-34.99
0,244769,-309,-38,351.69,0.19,13.06,9.48,7.27
0,254434,-217,-49,348.87,0.25,11.90,9.50,48.80
0,263864,54,-50,348.31,0.31,12.19,9.50,80.53
0,269756,360,-54,348.50,0.31,12.19,9.44,93.30
0,275464,707,-62,348.50,0.44,13.46,9.44,99.40
0,281492,914,-83,349.37,0.44,13.14,9.37,98.68
0,291258,1265,-51,352.12,0.50,11.63,10.20,82.30
0,300528,1552,-18,357.31,0.75,12.19,8.76,52.05
0,309522,1649,-2,361.12,0.44,12.19,9.81,14.03
0,316314,1632,3,364.62,0.44,11.37,9.81,-16.56
0,322020,1557,24,364.62,0.13,11.37,9.73,-41.18
0,327979,1374,34,367.00,0.13,11.56,8.31,-63.95
0,334750,1013,34,367.00,0.06,10.75,10.82,-84.15
0,344522,390,32,367.37,-0.25,11.55,8.76,-99.17
0,354163,1,0,366.00,-0.31,10.77,8.76,-95.32
0,363280,-271,-26,361.69,-0.31,11.36,9.77,-75.22
0,368992,-330,-32,355.69,-0.31,11.36,9.82,-55.90
0,374704,-320,-35,355.69,-0.06,12.98,9.82,-32.86
0,380412,-307,-38,351.69,0.19,13.30,9.34,-7.67
0,389408,-267,-46,348.87,0.31,13.30,9.52,32.41
0,398786,-98,-49,348.37,0.37,11.96,9.81,68.46
0,407927,316,-54,348.69,0.37,12.37,9.59,91.98
0,415757,747,-68,348.69,0.44,13.13,9.59,99.88
0,421706,942,-81,349.50,0.44,13.13,9.37,97.60
0,427822,1156,-60,352.50,0.44,10.48,9.32,87.93
0,434594,1398,-36,352.50,0.56,11.75,9.32,69.49
0,443697,1588,-11,357.75,0.75,12.15,8.89,34.91
0,452500,1622,-4,361.31,0.44,11.43,9.81,-4.14
0,461775,1521,21,364.75,0.19,11.61,9.52,-44.47
0,468481,1337,29,366.87,0.19,11.61,9.52,-69.19
0,474389,1007,31,366.87,0.06,11.28,8.28,-85.79
0,480346,535,46,367.12,-0.19,11.28,10.62,-96.37
0,488816,121,10,365.75,-0.25,11.76,8.90,-99.36
0,497797,-215,-21,361.50,-0.25,14.04,9.32,-86.83
0,507345,-365,-35,355.06,-0.25,11.80,10.07,-58.11
0,515238,-360,-39,355.06,0.06,12.96,10.07,-26.01
0,520937,-340,-43,350.81,0.06,12.96,9.33,-0.55
0,526750,-309,-47,348.37,0.25,13.14,9.33,25.46
0,532874,-220,-52,348.37,0.37,11.90,9.66,50.93
0,541597,67,-55,348.06,0.44,12.61,9.76,80.09
0,550732,590,-61,348.37,0.50,13.23,9.41,97.39
0,560283,906,-84,349.62,0.50,13.23,11.51,97.95
0,567267,1141,-62,353.19,0.50,11.37,11.51,86.84
0,572975,1341,-42,353.19,0.69,11.52,8.52,71.31
0,578787,1499,-24,358.12,0.69,11.52,9.66,50.65
0,586572,1581,-11,361.37,0.75,12.37,9.66,17.81
0,595167,1562,-5,361.37,0.50,11.38,9.48,-20.81
0,604762,1398,24,364.69,0.25,11.72,9.49,-60.00
0,613767,993,27,366.62,0.13,10.92,9.09,-86.78
0,619703,542,39,366.69,0.13,10.92,10.09,-96.85
0,625560,230,19,366.69,-0.13,11.89,10.09,-99.99
0,631478,-48,-5,365.25,-0.25,13.56,9.82,-96.08
0,640811,-314,-30,361.06,-0.25,12.02,8.68,-76.30
0,650672,-373,-38,354.69,0.06,13.18,10.09,-40.97
0,659894,-354,-42,350.37,0.06,13.18,9.51,-0.51
0,667508,-306,-50,348.19,0.31,12.33,9.51,33.27
0,673218,-214,-54,348.19,0.37,11.90,9.37,56.25
0,679177,-16,-54,348.00,0.37,11.90,9.63,76.23
0,687028,414,-58,348.31,0.44,12.50,9.63,93.97
0,695599,796,-89,348.31,0.50,13.16,9.56,99.93
0,705163,1114,-64,349.62,0.50,11.28,11.34,89.10
0,714058,1431,-33,353.56,0.75,11.53,8.60,64.22
0,720168,1567,-14,358.50,0.75,11.53,8.60,40.88
0,726066,1614,-7,358.50,0.75,12.45,9.93,15.38
0,732036,1593,-3,361.75,0.44,11.34,9.12,-11.53
0,741021,1472,25,365.19,0.19,11.79,8.94,-49.85
0,750511,1139,30,367.00,0.06,11.06,10.38,-81.40
0,759275,523,45,366.75,0.06,11.06,9.41,-97.51
0,767136,162,14,365.12,-0.19,10.59,9.41,-99.13
0,772844,-87,-9,365.12,-0.19,10.59,10.46,-92.49
0,778825,-254,-25,360.50,-0.25,13.74,8.96,-78.97
0,786514,-328,-31,354.62,-0.25,11.65,8.96,-53.34
0,795573,-316,-35,354.62,0.06,13.27,9.76,-15.23
0,804515,-280,-44,350.56,0.31,12.03,9.58,24.88
0,812238,-177,-48,348.56,0.37,12.03,9.70,56.52
0,819094,55,-50,348.50,0.37,12.05,9.70,78.99
0,824795,364,-54,348.50,0.44,12.59,9.76,92.01
0,830659,714,-62,348.81,0.44,12.59,9.61,99.06
0,838600,985,-77,350.25,0.50,13.29,10.33,97.55
0,848581,1355,-41,354.37,0.50,11.19,8.68,78.18
0,858604,1624,-8,359.31,0.69,11.52,8.68,42.98
0,867036,1703,2,362.75,0.69,11.01,9.89,6.30
0,872732,1674,7,362.75,0.69,11.01,9.71,-19.33
0,878919,1573,34,366.19,0.37,11.63,9.71,-45.67
0,886405,1309,38,366.19,0.13,11.43,8.39,-72.62
0,894737,762,42,367.81,0.00,10.74,11.16,-92.82
0,902483,373,31,367.62,-0.25,10.77,9.64,-99.95
0,911753,-30,-4,365.31,-0.25,10.77,10.72,-92.56
0,919252,-255,-25,359.94,-0.31,13.46,10.72,-74.69
0,924967,-313,-30,359.94,-0.25,11.41,9.51,-55.22
0,931025,-303,-34,354.75,-0.25,13.45,9.33,-30.61
0,939213,-286,-37,350.75,0.06,13.45,9.53,5.92
0,948836,-202,-46,348.69,0.31,12.12,9.69,47.44
0,958414,68,-48,348.69,0.37,11.98,9.69,80.01
0,966445,517,-53,348.69,0.44,13.48,9.10,96.10
0,972327,787,-72,349.06,0.44,13.48,9.93,99.99
0,978030,980,-78,350.62,0.50,13.26,9.93,97.05
0,984806,1222,-54,350.62,0.50,11.63,9.84,85.25
0,992316,1483,-27,354.69,0.75,11.42,8.78,62.97
0,1000841,1628,-6,359.50,0.75,11.17,9.77,29.13
0,1009666,1653,-1,362.87,0.75,11.17,9.66,-10.33
0,1018034,1550,17,366.06,0.44,11.61,9.66,-46.34
0,1023736,1383,34,366.06,0.19,11.79,8.85,-67.41
0,1029644,1059,34,367.50,0.19,11.79,8.85,-84.51
0,1037478,476,45,367.25,0.13,11.41,10.76,-97.81
0,1045767,115,9,367.25,-0.19,10.78,9.77,-98.64
0,1053317,-179,-18,364.94,-0.25,13.45,9.99,-87.44
0,1061543,-331,-31,359.00,-0.25,11.79,9.96,-63.83
0,1069544,-338,-36,353.69,-0.19,11.79,9.96,-32.45
0,1075252,-319,-39,353.69,0.13,13.29,9.22,-7.23
0,1081387,-293,-44,349.94,0.13,12.28,9.70,20.36
0,1089496,-179,-50,348.37,0.31,12.28,9.74,54.11
0,1098431,129,-53,348.44,0.44,11.81,9.74,82.81
0,1107239,642,-62,348.94,0.50,13.24,9.34,98.07
0,1114402,875,-87,348.94,0.50,13.18,9.89,99.19
0,1121440,1117,-63,350.94,0.50,13.18,9.89,90.24
0,1127146,1324,-44,350.94,0.75,11.08,9.09,76.26
0,1133029,1502,-24,355.37,0.69,12.36,9.38,56.57
0,1140757,1607,-8,359.69,0.69,11.10,9.53,24.92
0,1149793,1612,-3,363.00,0.37,11.10,9.61,-15.61
0,1159219,1468,24,366.06,0.19,11.63,9.61,-55.05
0,1166988,1182,31,366.06,0.06,11.88,8.62,-80.42
0,1172873,752,34,367.19,0.06,11.88,8.62,-93.22
0,1178799,360,31,366.81,-0.19,11.60,10.65,-99.48
0,1185575,34,2,366.81,-0.25,10.42,9.58,-97.93
0,1192798,-226,-22,364.50,-0.19,14.20,9.14,-86.25
0,1201243,-362,-34,358.69,-0.19,13.06,10.15,-61.18
0,1210370,-360,-38,353.06,0.13,13.06,10.15,-24.31
0,1218661,-333,-44,349.37,0.31,13.23,9.38,12.89
0,1224367,-290,-49,349.37,0.31,12.08,9.72,37.77
0,1230320,-161,-53,348.12,0.37,12.08,9.72,61.04
0,1238641,175,-56,348.19,0.44,11.76,9.92,85.87
0,1246864,657,-67,348.19,0.50,13.28,9.18,98.62
0,1254226,892,-86,348.69,0.56,12.86,9.57,98.61
0,1262021,1161,-60,351.00,0.56,10.73,8.95,86.82
0,1269851,1439,-32,355.81,0.81,10.73,8.95,64.23
0,1275568,1565,-15,355.81,0.69,12.39,9.79,42.50
0,1281504,1617,-6,359.87,0.69,12.39,9.23,16.97
0,1289729,1594,0,363.19,0.37,11.14,9.23,-20.00
0,1299010,1438,27,366.25,0.13,11.49,9.36,-58.19
0,1307215,1101,30,367.19,0.00,10.94,9.69,-83.72
0,1314296,565,43,367.19,-0.19,11.58,9.81,-96.68
0,1321544,197,17,366.62,-0.19,11.58,9.81,-99.76
0,1327255,-62,-6,366.62,-0.25,10.39,9.11,-94.69
0,1333156,-243,-23,364.06,-0.25,14.41,8.92,-82.85
0,1341310,-345,-33,358.06,-0.19,13.05,9.82,-57.10
0,1350827,-336,-37,352.81,0.19,13.05,9.72,-17.65
0,1359808,-304,-44,349.37,0.31,13.13,9.72,22.67
0,1367655,-209,-49,349.37,0.37,11.98,9.66,55.10
0,1373566,-27,-51,348.31,0.37,11.98,9.66,75.18
