********************************************************************************
Obsolete PIO Core v6.1.11 is used (previous was 6.1.14)
Please remove multiple PIO Cores from a system:
https://docs.platformio.org/en/latest/core/installation/troubleshooting.html
********************************************************************************
--- Terminal on /dev/cu.usbmodem14303 | 230400 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Waiting for ODrive...
pin
found ODrive
DC voltage: 24.01
Enabling closed loop control...
ODrive running!
end time:60000000
0, 2021, 53, -3, 0.00, 0.00, 6.15, 9.76, 100.00
0, 12447, 2565, 206, 0.00, 0.00, 6.15, 10.56, 100.00
0, 22404, 6041, 542, 0.06, 0.00, 17.04, 12.58, 99.99
0, 33479, 10101, 962, 10.13, -0.50, 6.07, 11.06, 99.98
0, 44800, 14220, 1432, 29.56, -6.37, 4.41, 9.76, 99.96
0, 55713, 18179, 1874, 48.81, -9.88, 6.42, 8.73, 99.94
0, 64470, 21352, 2162, 68.25, -9.88, 12.15, 8.73, 99.92
0, 72245, 24050, 2415, 87.75, -13.69, 12.48, 9.51, 99.90
0, 80921, 27091, 2698, 87.75, -17.19, 14.57, 10.30, 99.87
0, 92488, 31365, 3159, 127.00, -20.12, 15.45, 10.24, 99.83
0, 103662, 35335, 3523, 146.75, -23.00, 15.47, 9.28, 99.79
0, 113500, 38914, 3849, 166.44, -26.37, 14.62, 9.28, 99.75
0, 121217, 41738, 4109, 166.44, -29.62, 14.06, 10.35, 99.71
0, 128881, 44547, 4397, 186.12, -32.50, 8.94, 9.31, 99.67
0, 139843, 48457, 4822, 205.81, -35.50, 6.56, 9.85, 99.61
0, 150587, 52349, 5261, 225.56, -38.69, 3.46, 10.62, 99.55
0, 161395, 56342, 5677, 245.25, -42.00, 6.31, 7.07, 99.49
0, 169523, 59235, 5955, 265.00, -45.81, 8.26, 8.82, 99.43
0, 177516, 62019, 6205, 284.75, -49.50, 9.65, 10.18, 99.38
0, 188449, 65799, 6579, 304.44, -52.63, 15.13, 9.20, 99.30
0, 198762, 69550, 6962, 324.19, -55.63, 14.88, 9.90, 99.22
0, 209323, 73414, 7298, 343.94, -58.63, 15.33, 9.84, 99.14
0, 217194, 76239, 7559, 363.75, -58.63, 15.33, 10.12, 99.07
0, 224777, 79093, 7838, 383.44, -61.88, 15.23, 9.11, 99.00
0, 235174, 82791, 8209, 403.19, -67.75, 14.00, 9.87, 98.91
0, 245676, 86558, 8637, 422.87, -70.94, 6.41, 9.81, 98.81
0, 257136, 90644, 9097, 442.62, -74.12, 4.39, 8.33, 98.70
0, 266091, 93935, 9404, 462.31, -74.12, 4.39, 9.04, 98.61
0, 273799, 96731, 9681, 482.12, -77.81, 5.86, 9.04, 98.52
0, 283265, 100132, 10005, 501.81, -81.44, 8.78, 9.52, 98.42
0, 295167, 104230, 10417, 521.50, -87.94, 10.86, 9.80, 98.29
0, 306026, 108150, 10789, 541.19, -91.06, 14.97, 9.69, 98.16
0, 315360, 111628, 11111, 560.94, -91.06, 15.12, 9.69, 98.04
0, 323462, 114534, 11381, 580.75, -94.12, 15.29, 9.28, 97.94
0, 333078, 118024, 11731, 600.50, -97.19, 15.45, 9.93, 97.82
0, 344344, 122016, 12122, 620.25, -100.25, 12.48, 9.42, 97.67
0, 355729, 126143, 12575, 639.94, -103.37, 9.64, 9.52, 97.51
0, 365581, 129745, 12949, 659.62, -106.44, 7.45, 9.52, 97.37
0, 373373, 132623, 13235, 679.44, -109.75, 6.30, 8.60, 97.26
0, 382532, 136051, 13581, 699.12, -113.44, 5.08, 10.13, 97.13
0, 393439, 139894, 13969, 718.81, -116.81, 7.34, 10.76, 96.96
0, 405233, 144082, 14370, 738.56, -120.00, 11.25, 9.97, 96.78
0, 415525, 147611, 14681, 758.25, -123.37, 12.77, 9.97, 96.61
0, 423425, 150521, 14952, 778.06, -126.69, 14.86, 9.23, 96.48
0, 433516, 154177, 15325, 797.81, -129.62, 15.41, 10.17, 96.31
0, 445073, 158360, 15757, 817.62, -135.56, 13.14, 9.02, 96.12
0, 455933, 162319, 16153, 837.31, -135.56, 13.14, 10.39, 95.92
0, 465595, 165867, 16521, 857.06, -138.81, 10.41, 10.39, 95.75
0, 473469, 168789, 16815, 876.75, -142.12, 9.49, 9.13, 95.61
0, 483514, 172424, 17186, 896.44, -145.56, 4.76, 10.80, 95.42
0, 494752, 176572, 17616, 916.19, -149.06, 7.34, 8.41, 95.21
0, 505749, 180596, 18001, 935.94, -152.31, 10.10, 10.00, 94.99
0, 515664, 183944, 18296, 955.62, -155.69, 10.10, 10.00, 94.80
0, 523627, 186677, 18549, 975.37, -158.87, 15.36, 9.77, 94.64
0, 533281, 190260, 18902, 995.12, -161.62, 15.31, 9.30, 94.44
0, 544145, 194052, 19310, 1014.94, -164.50, 15.88, 9.21, 94.21
0, 555621, 197931, 19701, 1034.69, -167.75, 13.28, 8.24, 93.97
0, 565600, 201654, 20109, 1054.38, -171.00, 13.28, 8.24, 93.75
0, 573470, 204479, 20374, 1074.19, -174.19, 12.28, 8.62, 93.58
0, 583289, 208003, 20703, 1093.94, -177.69, 8.82, 10.31, 93.36
0, 594583, 212087, 21157, 1113.56, -180.81, 3.79, 7.94, 93.10
0, 605788, 216231, 21567, 1133.25, -183.94, 6.93, 11.28, 92.84
0, 615906, 219927, 21890, 1153.00, -187.62, 6.93, 11.28, 92.61
0, 623539, 222730, 22154, 1172.75, -190.94, 9.76, 9.69, 92.42
