test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,905770,-32190,-3265,-21.81,50.88,6.97,8.54,82.98
0,914125,-29794,-3028,-3.87,48.44,11.05,8.54,85.79
0,919827,-27980,-2851,-3.87,46.06,11.05,10.52,87.58
0,925816,-25955,-2658,14.19,46.06,11.07,10.52,89.33
0,933003,-23646,-2392,14.19,43.63,13.12,9.53,91.27
0,940225,-21244,-2114,32.56,40.94,16.05,10.76,93.03
0,948082,-18346,-1806,51.13,38.00,15.85,9.03,94.73
0,957107,-15062,-1497,70.19,38.00,15.85,10.11,96.39
0,965182,-12137,-1219,90.06,34.75,17.49,10.11,97.62
0,970879,-10084,-1033,90.06,31.25,12.70,10.35,98.33
0,976756,-7963,-826,110.87,31.25,12.70,9.35,98.94
0,984588,-5084,-524,132.44,28.06,8.65,9.35,99.53
0,993164,-1958,-212,132.44,25.06,7.19,10.90,99.91
0,1000491,739,30,154.69,22.00,2.69,8.84,100.00
0,1008092,3510,301,177.44,22.00,2.69,8.38,99.87
0,1015852,6374,585,200.12,18.62,5.21,8.38,99.50
0,1021554,8445,790,200.12,15.50,6.87,7.77,99.08
0,1027516,10571,968,222.31,15.50,6.87,9.99,98.51
0,1035186,13318,1277,243.81,12.38,12.80,9.99,97.57
0,1043932,16503,1597,264.37,8.94,15.94,7.83,96.21
0,1052038,19506,1921,264.37,5.81,17.20,8.24,94.70
0,1059862,22343,2197,284.06,2.37,17.15,9.06,93.01
0,1066827,24873,2442,302.87,2.37,17.15,9.06,91.31
0,1072532,26986,2663,302.87,-1.12,17.02,11.15,89.79
0,1078551,29117,2855,321.06,-1.12,13.39,8.98,88.07
0,1086373,31939,3149,338.69,-4.37,13.39,9.74,85.63
0,1095595,35261,3481,356.19,-7.50,9.01,9.74,82.50
0,1104495,38475,3764,373.75,-10.63,5.35,8.92,79.21
0,1111943,40988,4007,373.75,-13.88,2.73,9.45,76.27
0,1118232,43022,4211,391.62,-13.88,2.73,9.45,73.65
0,1124143,44906,4405,409.94,-16.81,3.02,9.96,71.09
0,1130536,46919,4588,409.94,-19.75,8.98,8.93,68.21
0,1137633,48881,4821,429.06,-22.75,11.13,9.54,64.88
0,1146591,50926,5026,448.94,-22.75,11.13,9.40,60.50
0,1155908,52967,5219,469.62,-25.50,13.80,9.40,55.74
0,1163668,54575,5402,490.87,-27.75,12.33,9.38,51.62
0,1169377,55754,5517,490.87,-27.75,12.33,9.03,48.52
0,1175319,56964,5629,512.25,-29.75,12.23,9.03,45.22
0,1182558,58326,5766,512.25,-31.81,12.16,9.63,41.12
0,1189151,59407,5873,533.25,-33.44,12.16,9.47,37.31
0,1197399,60536,5988,553.31,-33.44,11.08,10.39,32.45
0,1206513,61525,6088,572.50,-35.00,11.08,10.39,26.99
0,1214740,62238,6157,588.87,-36.19,10.31,8.90,21.97
0,1220446,62628,6201,588.87,-36.19,9.21,9.33,18.46
0,1226353,62914,6237,601.69,-37.19,9.21,9.33,14.80
0,1234169,63092,6257,611.37,-37.94,9.03,9.57,9.93
0,1241827,63097,6268,611.37,-38.50,8.37,9.76,5.13
0,1249045,63062,6288,618.62,-38.69,8.39,9.72,0.60
0,1257452,63016,6295,623.00,-38.69,8.39,9.50,-4.68
0,1265541,62949,6296,624.25,-38.94,9.24,9.50,-9.75
0,1271240,62862,6297,624.25,-39.06,9.34,9.73,-13.31
0,1277142,62714,6298,624.00,-39.06,9.34,9.43,-16.97
0,1285311,62521,6308,623.50,-39.06,9.37,9.43,-22.00
0,1294220,62161,6309,622.56,-39.13,8.92,9.44,-27.43
0,1301832,61661,6269,622.56,-39.19,8.74,9.48,-31.99
0,1309071,60969,6199,620.56,-39.19,8.87,10.14,-36.27
0,1316907,60044,6096,618.12,-39.19,8.87,10.14,-40.81
0,1322616,59314,6021,618.12,-38.50,8.80,9.71,-44.06
0,1328796,58466,5933,613.56,-38.50,10.09,9.11,-47.51
0,1337013,57118,5791,605.69,-37.38,10.52,9.53,-51.99
0,1345693,55509,5644,594.81,-36.19,10.52,9.53,-56.57
0,1355191,53647,5471,582.19,-34.75,11.73,9.80,-61.39
0,1362173,52324,5336,582.19,-33.25,12.36,9.55,-64.79
0,1368824,50874,5201,566.62,-33.25,12.36,9.55,-67.91
0,1374532,49396,5064,548.44,-31.62,11.29,9.80,-70.50
0,1381309,47446,4865,548.44,-29.87,13.50,9.56,-73.46
0,1388117,45400,4656,529.62,-29.87,14.82,9.79,-76.29
0,1397344,42733,4386,509.81,-27.69,11.57,9.31,-79.91
0,1406805,40016,4050,488.25,-24.94,11.57,9.31,-83.34
0,1414579,37536,3785,467.06,-22.25,7.53,9.48,-85.94
0,1420289,35576,3606,467.06,-22.25,7.40,9.48,-87.72
0,1425999,33709,3459,446.56,-19.00,7.40,10.01,-89.38
0,1433184,31354,3245,426.81,-15.88,4.09,10.50,-91.32
0,1441174,28489,2985,426.81,-13.25,5.20,8.29,-93.25
0,1448941,25596,2694,407.75,-10.56,4.45,10.02,-94.90
0,1457829,22294,2347,389.44,-10.56,4.45,9.45,-96.51
0,1466171,19216,2042,371.56,-7.37,13.26,9.45,-97.75
0,1471881,17186,1856,371.56,-4.00,14.49,9.40,-98.44
0,1477791,15034,1637,354.12,-4.00,17.08,10.39,-99.03
0,1485970,12026,1361,336.75,-0.75,17.08,10.39,-99.61
0,1495673,8509,1011,319.06,2.31,17.62,9.75,-99.96
0,1505456,4984,605,300.94,5.50,16.07,8.52,-99.94
0,1512273,2476,334,300.94,8.75,15.76,7.74,-99.70
0,1519285,-109,74,282.06,8.75,15.76,7.74,-99.27
0,1525176,-2163,-82,262.31,12.31,12.80,10.50,-98.75
0,1531932,-4602,-321,262.31,16.06,4.07,10.61,-97.99
0,1538813,-7123,-544,241.69,16.06,3.54,8.98,-97.04
0,1547922,-10476,-900,220.00,18.94,2.71,10.28,-95.50
0,1557731,-14073,-1262,197.69,21.94,2.71,10.28,-93.49
0,1566155,-17141,-1570,174.94,25.31,6.95,11.55,-91.48
0,1571864,-19225,-1765,174.94,25.31,11.65,9.69,-89.98
0,1577766,-21348,-1971,152.12,28.62,13.42,9.69,-88.30
0,1586038,-24373,-2259,129.81,31.94,13.42,10.96,-85.74
0,1595893,-27784,-2602,108.19,34.88,14.88,10.99,-82.39
0,1605631,-30861,-2977,87.37,38.06,16.55,8.55,-78.77
0,1612281,-32834,-3200,87.37,41.19,15.31,8.20,-76.13
0,1619061,-34757,-3399,67.50,41.19,15.31,8.20,-73.30
0,1624954,-36374,-3559,48.31,44.56,13.19,9.73,-70.73
0,1631724,-38145,-3686,48.31,47.63,9.25,11.52,-67.66
0,1638562,-39813,-3850,29.75,47.63,7.35,9.61,-64.44
0,1647971,-41959,-4037,11.50,50.06,6.73,9.06,-59.81
0,1657889,-44054,-4209,-6.69,52.00,6.73,9.06,-54.70
0,1666348,-45677,-4398,-24.94,54.06,6.71,10.66,-50.17
0,1672061,-46715,-4529,-24.94,54.06,7.71,9.84,-47.04
0,1677968,-47730,-4595,-42.69,55.63,7.70,9.84,-43.73
0,1685819,-48926,-4730,-59.00,57.56,7.70,11.07,-39.24
0,1694856,-50058,-4857,-74.12,59.25,8.94,7.90,-33.96
0,1702561,-50850,-4947,-74.12,60.63,9.73,10.20,-29.37
0,1709961,-51497,-5013,-87.44,60.63,10.10,9.89,-24.89
0,1718226,-52065,-5070,-98.19,61.94,10.10,9.89,-19.83
0,1723929,-52333,-5096,-106.87,62.94,9.94,9.84,-16.31
0,1730342,-52514,-5113,-106.87,62.94,10.30,10.03,-12.32
0,1737752,-52565,-5118,-113.62,63.63,10.63,9.94,-7.69
0,1747746,-52546,-5120,-117.75,64.06,10.55,9.78,-1.42
0,1757597,-52492,-5123,-119.06,64.25,10.55,9.78,4.77
0,1765317,-52404,-5125,-118.87,64.31,9.20,9.81,9.61
0,1771035,-52278,-5127,-118.87,64.31,9.56,9.72,13.18
0,1777181,-52063,-5141,-118.37,64.31,9.56,9.72,17.00
0,1785350,-51819,-5151,-117.25,64.37,10.12,9.30,22.03
0,1793170,-51534,-5123,-114.62,64.44,10.15,10.60,26.79
0,1802160,-51019,-5074,-114.62,64.62,10.03,10.27,32.19
0,1810050,-50389,-5017,-111.69,64.62,10.56,10.03,36.84
0,1818109,-49613,-4942,-107.81,64.31,10.56,10.03,41.50
0,1823814,-48988,-4884,-101.56,63.81,10.21,9.85,44.73
0,1829523,-48276,-4815,-101.56,63.81,9.93,9.85,47.91
0,1837315,-47124,-4710,-93.37,63.13,9.96,10.22,52.15
0,1846903,-45359,-4550,-83.37,62.19,9.96,9.68,57.19
0,1856718,-43442,-4356,-70.94,61.13,9.72,10.19,62.14
0,1863372,-42038,-4206,-55.50,59.75,8.71,9.77,65.36
0,1870542,-40378,-4036,-55.50,59.75,7.39,9.77,68.70
0,1876245,-38913,-3892,-39.06,58.06,7.39,9.70,71.26
0,1884054,-36749,-3693,-21.37,56.06,6.46,9.35,74.62
0,1890605,-34957,-3530,-21.37,56.06,5.99,10.71,77.29
0,1899088,-32696,-3313,-3.25,53.81,10.65,8.87,80.56
0,1908599,-30017,-3049,14.81,51.50,10.65,8.87,83.96
0,1916631,-27467,-2800,33.19,49.19,11.02,9.25,86.59
0,1922337,-25571,-2623,33.19,49.19,11.14,9.86,88.33
0,1928047,-23778,-2405,51.94,46.81,12.87,9.86,89.95
0,1935910,-21224,-2110,71.12,44.13,12.87,10.37,92.00
0,1944526,-18058,-1766,91.06,41.19,15.78,8.85,93.99
0,1953131,-14914,-1484,91.06,37.94,15.60,8.69,95.70
0,1960502,-12236,-1227,111.87,37.94,17.66,10.89,96.94
0,1968578,-9299,-952,133.56,34.50,17.66,10.89,98.06
0,1974281,-7281,-761,155.87,31.31,10.27,8.88,98.70
0,1980809,-4878,-503,155.87,31.31,9.51,8.88,99.27
0,1987839,-2278,-241,178.56,28.37,6.73,11.10,99.71
0,1997590,1223,74,201.19,25.25,5.03,9.77,99.99
0,2007254,4754,420,223.37,21.87,5.03,9.30,99.90
0,2013900,7200,665,244.75,18.75,6.88,11.52,99.62
0,2020697,9731,910,244.75,18.75,10.95,11.52,99.16
0,2026411,11765,1098,265.25,15.63,10.95,8.47,98.63
0,2034049,14448,1394,284.87,12.25,12.45,8.38,97.72
0,2041077,17039,1654,284.87,12.25,17.81,9.42,96.69
0,2050512,20473,2022,303.62,9.00,15.84,8.75,95.01
0,2059521,23793,2342,321.75,5.62,16.35,8.75,93.09
0,2067258,26651,2632,339.44,2.12,16.35,10.22,91.20
0,2072971,28708,2813,339.44,2.12,13.63,9.59,89.67
0,2078962,30918,3042,356.87,-1.12,11.27,9.59,87.94
0,2086870,33778,3335,374.37,-4.25,11.27,11.51,85.47
0,2095654,37028,3631,392.19,-7.44,8.82,10.32,82.48
0,2105003,40330,3939,410.56,-10.75,5.54,9.26,79.01
0,2111589,42534,4164,410.56,-10.75,3.10,8.67,76.41
0,2119452,45148,4429,429.69,-13.94,3.10,8.67,73.13
0,2125393,47113,4606,449.69,-16.94,6.67,9.63,70.54
0,2132184,49104,4845,449.69,-16.94,8.92,8.97,67.45
0,2138829,50762,5013,470.50,-19.94,14.19,8.97,64.31
0,2148547,53051,5228,492.06,-23.00,14.02,11.37,59.51
0,2158286,55303,5476,513.87,-25.94,14.02,9.16,54.49
0,2165214,56937,5627,535.56,-28.25,12.89,9.08,50.79
0,2171983,58431,5777,535.56,-28.25,12.53,9.08,47.08
0,2177687,59565,5887,557.19,-30.44,12.76,10.21,43.89
0,2185733,60951,6028,578.50,-32.56,12.76,9.74,39.29
0,2194833,62288,6157,598.37,-34.44,12.00,9.54,33.97
0,2204635,63504,6299,614.56,-36.06,10.81,9.49,28.12
0,2211420,64126,6359,614.56,-36.06,10.25,9.68,24.00
0,2219275,64598,6404,627.69,-37.44,10.25,9.68,19.19
0,2225235,64825,6423,638.31,-37.44,8.14,10.09,15.50
0,2231987,64885,6431,638.31,-38.69,8.00,9.80,11.29
0,2238975,64854,6451,645.25,-39.56,7.76,9.80,6.92
0,2248775,64834,6456,648.87,-40.00,9.62,9.32,0.77
0,2258559,64782,6474,649.37,-40.19,9.62,9.69,-5.37
0,2265319,64710,6478,649.12,-40.38,9.29,9.47,-9.61
0,2272233,64599,6481,649.12,-40.38,9.27,9.47,-13.92
0,2277942,64471,6483,648.75,-40.44,9.10,9.61,-17.47
0,2285928,64293,6501,647.94,-40.63,9.10,9.57,-22.38
0,2294559,64119,6502,646.37,-40.63,9.25,9.11,-27.63
0,2302876,63735,6469,646.37,-40.63,9.89,9.95,-32.61
0,2311050,63118,6406,644.44,-40.75,8.49,9.95,-37.42
0,2319414,62233,6325,642.37,-40.88,8.49,9.86,-42.24
0,2325308,61424,6255,637.69,-40.88,8.36,9.80,-45.57
0,2332212,60268,6128,637.69,-40.19,8.78,9.80,-49.39
0,2339155,59026,5997,629.87,-39.44,10.09,9.43,-53.13
0,2348960,57132,5797,618.25,-38.56,11.06,8.92,-58.25
0,2359014,54959,5594,602.69,-36.88,11.06,9.30,-63.26
0,2366053,53364,5443,585.31,-35.06,12.40,9.67,-66.63
0,2372771,51824,5282,585.31,-35.06,12.75,9.67,-69.71
0,2379056,50171,5138,565.50,-33.25,12.20,9.74,-72.49
0,2386938,47806,4901,544.12,-31.25,12.20,9.67,-75.81
0,2396079,44920,4616,522.37,-28.94,14.27,10.24,-79.43
0,2405762,42047,4298,500.37,-26.06,14.53,8.88,-82.98
0,2412597,40019,4050,500.37,-26.06,8.61,9.72,-85.30
0,2420877,37326,3761,478.81,-23.25,7.13,9.72,-87.89
0,2426844,35254,3587,457.87,-19.94,7.13,10.22,-89.62
0,2434863,32614,3346,437.56,-19.94,6.94,8.26,-91.74
0,2441935,30203,3152,437.56,-16.75,4.17,10.71,-93.42
0,2451934,26526,2780,418.19,-14.19,5.21,10.88,-95.47
0,2461006,23186,2437,399.44,-11.50,7.48,10.88,-97.01
0,2468941,20250,2132,381.37,-8.25,7.48,9.12,-98.10
0,2474760,18144,1951,363.87,-8.25,12.88,9.20,-98.75
0,2481547,15639,1695,363.87,-4.87,16.37,9.20,-99.33
0,2488338,13112,1464,346.50,-1.56,17.17,9.46,-99.73
0,2498175,9598,1109,329.00,1.56,17.90,9.18,-99.99
0,2508051,6011,737,311.19,4.75,17.90,10.13,-99.87
0,2514315,3728,465,292.81,4.75,14.12,8.66,-99.60
0,2521871,975,180,292.81,7.87,14.37,8.66,-99.06
0,2527574,-1050,3,273.62,11.50,14.37,9.99,-98.50
0,2535344,-3822,-250,253.44,11.50,8.37,10.41,-97.54
0,2542934,-6614,-491,253.44,15.13,5.54,9.58,-96.38
0,2552359,-10067,-868,232.31,18.06,4.81,10.23,-94.64
0,2561185,-13294,-1187,210.44,21.06,6.10,10.23,-92.70
0,2569123,-16213,-1496,187.81,24.50,6.10,11.26,-90.72
0,2575097,-18430,-1692,165.00,24.50,7.28,8.36,-89.07
0,2581849,-20854,-1926,165.00,27.81,13.40,8.36,-87.07
0,2588668,-23378,-2154,142.31,31.12,14.97,9.74,-84.88
0,2598541,-26846,-2514,120.19,34.06,17.34,9.91,-81.44
0,2608375,-29924,-2837,98.94,37.19,17.34,9.57,-77.70
0,2614477,-31682,-3109,78.50,37.19,15.40,9.82,-75.23
0,2622086,-33801,-3308,78.50,40.25,13.03,9.82,-71.99
0,2627790,-35316,-3461,58.94,43.50,13.03,11.82,-69.46
0,2635584,-37297,-3619,40.06,46.44,10.89,10.46,-65.86
0,2643352,-39106,-3778,21.56,46.44,10.16,10.45,-62.11
0,2652484,-41098,-3977,21.56,48.88,7.71,10.19,-57.51
0,2661262,-42865,-4112,3.37,50.69,6.56,10.19,-52.91
0,2669200,-44311,-4244,-14.88,52.75,6.56,11.77,-48.62
0,2675202,-45306,-4355,-32.75,52.75,7.83,9.02,-45.29
0,2682101,-46358,-4494,-32.75,54.19,8.31,9.02,-41.38
0,2688698,-47312,-4563,-49.13,55.75,8.28,10.14,-37.57
0,2698341,-48555,-4690,-63.69,57.44,8.94,10.94,-31.89
0,2707605,-49482,-4796,-76.87,58.56,8.94,8.55,-26.32
0,2713948,-49941,-4846,-88.94,58.56,9.91,10.47,-22.46
0,2722060,-50331,-4890,-88.94,59.75,10.37,10.47,-17.47
0,2727765,-50530,-4914,-98.87,60.69,10.37,10.37,-13.93
0,2735703,-50668,-4929,-105.81,60.69,10.58,10.04,-8.97
0,2743608,-50662,-4933,-109.94,61.25,10.11,9.81,-4.02
0,2752594,-50632,-4935,-109.94,61.56,10.34,9.88,1.63
0,2761239,-50573,-4940,-112.06,61.69,9.28,9.88,7.06
0,2769254,-50450,-4941,-112.19,61.75,9.28,9.80,12.07
0,2775316,-50284,-4941,-111.87,61.75,9.57,9.81,15.84
0,2782261,-50047,-4963,-111.87,61.75,9.93,9.81,20.13
0,2788837,-49814,-4957,-111.00,61.75,9.55,9.59,24.16
0,2797619,-49413,-4921,-108.94,61.88,9.29,8.88,29.48
0,2806933,-48832,-4861,-105.94,61.88,9.29,9.82,35.01
0,2813725,-48259,-4808,-105.94,61.88,9.97,10.10,38.98
0,2821561,-47422,-4735,-102.25,61.50,10.07,10.10,43.46
0,2827524,-46623,-4666,-97.19,60.88,10.07,9.89,46.81
0,2835288,-45393,-4554,-89.87,60.88,10.05,9.90,51.06
0,2842349,-44236,-4439,-89.87,60.06,9.85,10.37,54.82
0,2852031,-42533,-4255,-79.87,59.06,7.81,9.53,59.81
0,2861371,-40674,-4067,-66.87,57.69,8.22,9.53,64.40
0,2869365,-38825,-3883,-52.81,56.13,8.22,9.84,68.16
0,2875760,-37186,-3731,-37.63,56.13,7.44,9.62,71.05
0,2883472,-35199,-3552,-20.56,54.25,6.09,9.62,74.37
0,2889810,-33620,-3398,-20.56,52.19,8.24,10.49,76.97
0,2898939,-31264,-3173,-2.44,50.00,10.74,9.57,80.51
0,2908741,-28426,-2895,15.75,47.88,10.74,10.49,84.01
0,2915374,-26293,-2689,34.19,47.88,10.04,9.43,86.19
0,2923082,-23881,-2416,34.19,45.56,12.72,9.43,88.55
0,2929048,-22009,-2208,53.00,42.94,15.71,10.61,90.23
0,2936855,-19254,-1934,72.25,40.13,15.71,10.09,92.23
0,2944712,-16323,-1607,92.19,40.13,15.65,10.51,94.03
0,2954191,-12817,-1288,113.06,36.94,18.11,9.30,95.89
0,2962063,-9971,-1023,113.06,33.50,13.53,9.30,97.17
0,2969795,-7160,-748,134.81,30.25,10.99,10.67,98.20
0,2975737,-4988,-515,157.19,30.25,10.99,11.76,98.84
0,2983452,-2166,-234,179.94,27.25,7.26,11.76,99.46
0,2989479,95,-33,179.94,24.12,3.01,8.54,99.78
0,2998252,3273,283,202.62,20.75,4.70,8.84,99.99
0,3007359,6603,609,224.75,17.69,4.70,10.56,99.89
0,3014131,9123,862,246.06,17.69,6.12,10.11,99.61
0,3022228,12038,1135,246.06,14.50,12.95,10.11,99.03
0,3027938,13977,1343,266.56,11.06,14.63,7.60,98.46
0,3035724,16830,1631,286.12,11.06,14.63,10.92,97.49
0,3043329,19661,1937,304.75,7.94,18.78,8.96,96.32
0,3052202,22895,2259,304.75,4.56,16.61,8.96,94.67
0,3061247,26219,2586,322.94,1.06,16.83,10.30,92.69
0,3068302,28767,2819,340.50,-2.19,16.83,9.12,90.93
0,3075678,31436,3092,357.94,-2.19,13.53,8.56,88.91
0,3083193,34177,3374,375.44,-5.37,8.81,8.56,86.65
0,3089444,36473,3577,375.44,-8.56,5.98,8.77,84.62
0,3098003,39565,3874,393.31,-11.81,3.17,9.66,81.63
0,3107432,42852,4196,411.69,-14.94,3.17,7.87,78.07
0,3114207,45192,4433,430.81,-14.94,2.65,8.31,75.34
0,3122426,47931,4696,430.81,-18.00,8.97,8.31,71.85
0,3128132,49557,4888,450.87,-21.12,12.28,10.07,69.31
