test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,5091371,-75176,-7433,1034.25,58.19,10.60,8.72,-65.27
0,5099193,-77037,-7593,1012.69,60.13,10.60,9.91,-63.32
0,5107039,-78831,-7753,991.62,60.13,8.77,9.52,-61.32
0,5114982,-80532,-7926,991.62,62.13,8.44,9.52,-59.26
0,5122724,-82148,-8089,971.12,64.00,8.44,9.52,-57.21
0,5129374,-83535,-8223,951.19,65.94,7.36,10.40,-55.43
0,5137996,-85279,-8419,931.94,65.94,7.23,11.14,-53.07
0,5145202,-86603,-8570,931.94,67.87,7.71,11.14,-51.07
0,5151536,-87744,-8687,913.94,69.75,8.77,10.76,-49.28
0,5161352,-89369,-8841,896.50,71.69,8.77,9.70,-46.48
0,5167882,-90342,-8935,880.25,71.69,8.28,10.21,-44.59
0,5175527,-91322,-9031,880.25,73.37,9.44,9.85,-42.35
0,5184734,-92398,-9145,865.37,74.75,10.67,9.85,-39.61
0,5191434,-93189,-9217,851.62,75.94,9.59,10.01,-37.60
0,5199249,-94070,-9295,839.75,77.06,9.59,10.08,-35.24
0,5207110,-94953,-9372,829.56,77.06,9.45,9.71,-32.83
0,5214966,-95811,-9460,829.56,78.06,9.69,9.71,-30.41
0,5222673,-96558,-9535,819.62,78.94,9.69,9.58,-28.01
0,5229313,-97076,-9587,809.87,79.94,9.68,10.22,-25.93
0,5238043,-97637,-9646,800.25,79.94,10.54,10.24,-23.17
0,5245083,-98040,-9689,800.25,80.87,10.27,10.24,-20.94
0,5251548,-98372,-9724,791.25,81.56,9.49,9.99,-18.88
0,5260312,-98736,-9762,784.25,82.12,9.49,9.88,-16.07
0,5267105,-98939,-9782,778.69,82.12,9.83,9.94,-13.88
0,5274946,-99051,-9791,778.69,82.56,9.65,9.94,-11.35
0,5282706,-99062,-9793,773.81,83.00,9.85,10.12,-8.84
0,5290066,-99060,-9794,770.06,83.19,9.85,9.84,-6.45
0,5298086,-99057,-9794,767.87,83.19,9.38,9.90,-3.85
0,5305166,-99049,-9795,767.87,83.19,9.30,9.90,-1.54
0,5314392,-99027,-9796,767.31,83.25,9.32,9.73,1.46
0,5321939,-98995,-9797,767.37,83.25,9.32,9.87,3.91
0,5329023,-98947,-9798,767.44,83.25,9.34,9.83,6.22
0,5337919,-98849,-9800,767.62,83.25,9.40,9.84,9.10
0,5344929,-98756,-9801,767.62,83.31,9.38,9.84,11.37
0,5354414,-98652,-9805,767.94,83.37,9.48,9.79,14.43
0,5363493,-98544,-9806,768.62,83.50,9.23,9.78,17.35
0,5369195,-98431,-9807,769.69,83.50,9.23,9.94,19.17
0,5376523,-98243,-9811,770.87,83.56,9.50,9.94,21.51
0,5385140,-97984,-9818,770.87,83.62,9.61,9.75,24.24
0,5391620,-97712,-9826,771.81,83.75,9.53,9.84,26.28
0,5399624,-97300,-9815,773.62,83.75,9.53,9.65,28.78
0,5407891,-96799,-9728,776.12,83.81,9.69,9.65,31.35
0,5415063,-96234,-9659,776.12,83.94,10.09,11.23,33.55
0,5422373,-95553,-9567,779.50,83.69,10.30,10.15,35.79
0,5428696,-94952,-9500,784.19,83.69,10.30,10.57,37.70
0,5438026,-93951,-9397,790.12,82.81,10.14,8.67,40.49
0,5445333,-93043,-9321,790.12,81.81,9.56,8.67,42.66
0,5451664,-92217,-9247,797.87,80.87,10.30,10.58,44.51
0,5460839,-90998,-9122,806.37,79.87,10.30,9.36,47.16
0,5467826,-89952,-9017,816.12,79.87,9.26,10.12,49.16
0,5475668,-88602,-8888,816.12,78.87,9.94,10.12,51.36
0,5485184,-86756,-8717,827.00,77.62,10.44,10.09,53.99
0,5491630,-85430,-8597,838.31,76.25,8.98,10.25,55.75
0,5499643,-83736,-8432,851.19,76.25,8.98,9.44,57.89
0,5507664,-81954,-8273,866.31,74.75,7.90,9.75,60.00
0,5515743,-80202,-8088,866.31,73.06,7.73,9.75,62.08
0,5523638,-78493,-7886,883.00,71.31,7.53,10.95,64.08
0,5530207,-76915,-7721,900.50,69.50,7.60,9.92,65.70
0,5538644,-74751,-7506,919.00,69.50,7.60,9.30,67.75
0,5546365,-72672,-7323,937.50,67.31,6.70,9.30,69.57
0,5552376,-71078,-7183,937.50,64.94,8.29,9.85,70.97
0,5561114,-68937,-6980,956.94,62.56,8.29,9.14,72.94
0,5568141,-67166,-6818,977.06,62.56,11.71,8.50,74.49
0,5576025,-65050,-6613,997.81,60.44,12.12,8.50,76.17
0,5585013,-62303,-6342,997.81,58.31,11.79,10.22,78.03
0,5591593,-60195,-6115,1019.06,56.19,13.99,10.32,79.36
0,5599423,-57753,-5807,1040.69,56.19,13.99,11.03,80.88
0,5607273,-55066,-5526,1062.69,53.69,15.73,11.03,82.36
0,5615402,-52154,-5242,1062.69,50.81,13.71,7.98,83.83
0,5622662,-49534,-4995,1084.69,47.50,14.56,9.21,85.09
0,5629127,-47309,-4788,1106.31,47.50,14.56,10.49,86.18
0,5638413,-43935,-4467,1127.31,44.25,8.97,10.49,87.67
0,5645987,-41206,-4179,1147.50,41.19,6.78,8.19,88.83
0,5652110,-38924,-3944,1147.50,38.31,5.67,10.78,89.73
0,5661074,-35628,-3644,1166.88,35.19,5.67,8.14,90.98
0,5668227,-33158,-3411,1185.44,35.19,6.29,9.38,91.92
0,5676410,-30305,-3135,1203.44,31.75,8.53,9.38,92.93
0,5685174,-27069,-2814,1203.44,28.56,11.62,8.06,93.95
0,5691631,-24721,-2592,1221.06,25.56,15.22,10.08,94.65
0,5699550,-21937,-2270,1238.75,25.56,15.22,9.36,95.45
0,5707394,-19023,-1963,1256.56,22.37,16.42,9.36,96.18
0,5715109,-16158,-1640,1256.56,19.12,16.26,8.02,96.84
0,5721759,-13749,-1433,1274.63,15.63,16.36,9.31,97.35
0,5728554,-11402,-1211,1293.25,15.63,16.36,10.08,97.83
0,5738156,-7903,-871,1312.63,12.06,14.22,10.08,98.43
0,5745291,-5256,-602,1312.63,8.75,11.77,8.62,98.82
0,5751741,-2883,-355,1332.69,5.87,6.20,9.99,99.12
0,5759806,68,-79,1353.81,5.87,6.20,9.10,99.43
0,5767958,2994,195,1375.69,2.75,1.94,9.10,99.68
0,5776156,6026,490,1398.13,-0.62,4.26,8.70,99.86
0,5784150,8993,790,1398.13,-3.81,5.47,7.61,99.96
0,5790918,11442,999,1420.81,-6.94,11.08,9.83,100.00
0,5798736,14166,1299,1443.31,-6.94,11.08,9.83,99.98
0,5806744,17104,1605,1465.25,-10.31,14.58,9.20,99.89
0,5814187,19862,1907,1465.25,-13.56,17.17,10.35,99.75
0,5820312,22060,2105,1486.31,-13.56,17.17,9.83,99.59
0,5828354,25005,2398,1506.63,-16.87,16.22,10.88,99.32
0,5837532,28404,2730,1526.06,-20.31,18.02,10.88,98.93
0,5844286,30814,2970,1526.06,-23.50,14.22,11.12,98.59
0,5851078,33290,3239,1544.69,-26.62,12.86,10.72,98.20
0,5858926,36159,3519,1562.81,-26.62,12.86,10.72,97.68
0,5867071,39119,3769,1580.56,-29.94,6.12,9.23,97.08
0,5874535,41875,4042,1580.56,-33.19,3.36,8.61,96.47
0,5880719,44174,4271,1598.06,-36.13,3.80,7.70,95.92
0,5889651,47462,4596,1615.69,-36.13,3.80,8.21,95.06
0,5897465,50264,4911,1633.69,-39.44,9.18,8.21,94.24
0,5904214,52736,5150,1633.69,-42.88,13.34,7.96,93.48
0,5911132,55291,5426,1652.19,-42.88,14.70,11.07,92.66
0,5918673,58088,5680,1671.50,-46.44,14.70,11.07,91.71
0,5926827,61075,5973,1691.69,-49.88,15.74,9.36,90.62
0,5934092,63735,6241,1691.69,-53.13,17.58,10.19,89.59
0,5941188,66364,6516,1712.81,-53.13,15.69,9.49,88.54
0,5949182,69314,6808,1734.69,-56.19,15.69,9.49,87.30
0,5957400,72359,7108,1757.13,-59.56,15.60,8.14,85.97
0,5964852,75097,7347,1757.13,-62.88,8.47,10.22,84.70
0,5970984,77275,7551,1779.75,-62.88,4.00,10.68,83.62
0,5978707,79958,7823,1442.31,-66.00,4.00,9.09,82.22
0,5987839,83191,8133,1464.31,-69.06,3.46,9.09,80.49
0,5994606,85563,8394,1464.31,-72.12,5.11,10.08,79.17
0,6001449,87877,8642,1485.50,-72.12,9.49,8.61,77.79
0,6009391,90591,8917,1505.81,-75.37,9.49,8.61,76.14
0,6017574,93391,9209,1525.31,-78.94,11.42,10.86,74.38
0,6025026,95950,9454,1525.31,-82.12,12.47,10.00,72.74
0,6031124,97964,9645,1544.13,-85.25,15.59,9.91,71.37
0,6039834,100731,9912,1562.31,-85.25,15.59,10.44,69.35
0,6047827,103083,10176,1580.19,-88.06,16.40,10.44,67.45
0,6055910,105338,10414,1580.19,-90.81,14.88,8.97,65.49
0,6063132,107291,10607,1598.06,-93.69,13.50,11.20,63.70
0,6071514,109534,10808,1616.13,-93.69,10.54,9.99,61.57
0,6079165,111449,10980,1634.56,-96.25,10.54,10.44,59.59
0,6089554,113729,11193,1653.44,-98.56,8.62,10.44,56.84
0,6097645,115481,11358,1672.88,-100.56,6.48,10.21,54.66
0,6105730,117230,11531,1672.88,-102.37,7.30,8.95,52.43
0,6112376,118690,11677,1692.69,-102.37,8.18,9.60,50.58
0,6119743,120242,11819,1712.63,-104.19,8.18,9.60,48.50
0,6127918,121769,11991,1733.19,-106.12,7.09,8.61,46.15
0,6136275,123158,12168,1753.56,-108.00,9.06,9.30,43.73
0,6142580,124201,12283,1753.56,-108.00,8.58,9.53,41.87
0,6149972,125390,12403,1771.56,-109.87,8.58,10.31,39.67
0,6159663,126843,12554,1787.63,-111.75,9.53,10.31,36.76
0,6169096,128154,12700,1803.25,-113.37,9.75,10.04,33.89
0,6178179,129423,12825,1817.69,-114.81,10.59,9.34,31.09
0,6188856,130824,12951,1830.94,-116.19,9.98,9.67,27.77
0,6196706,131706,13037,1843.81,-117.44,10.37,9.79,25.31
0,6204499,132467,13110,1843.81,-118.50,11.24,10.08,22.85
0,6213037,133108,13168,1855.69,-119.50,10.96,9.80,20.14
0,6221547,133528,13211,1865.63,-119.50,11.32,10.44,17.42
0,6230683,133852,13241,1873.56,-120.25,10.90,9.93,14.48
0,6241372,134108,13265,1878.75,-120.75,10.03,9.73,11.03
0,6250316,134167,13272,1882.19,-121.12,10.03,9.82,8.14
0,6258691,134160,13275,1884.44,-121.31,10.08,9.82,5.42
0,6266384,134149,13279,1885.44,-121.44,10.52,9.91,2.92
0,6272659,134136,13282,1885.44,-121.44,9.77,9.60,0.87
0,6280353,134120,13285,1885.38,-121.50,9.82,9.67,-1.63
0,6290333,134091,13288,1885.25,-121.50,9.82,9.67,-4.88
0,6298539,134045,13292,1885.06,-121.56,9.41,9.78,-7.54
0,6306154,133975,13294,1884.88,-121.62,9.75,9.60,-10.01
0,6313375,133872,13297,1884.88,-121.69,9.77,9.66,-12.34
0,6321539,133682,13316,1884.38,-121.69,9.76,9.63,-14.98
0,6330127,133436,13339,1883.50,-121.75,10.31,8.99,-17.73
0,6340034,133113,13312,1881.94,-121.87,10.31,8.99,-20.90
0,6349195,132746,13276,1879.56,-122.19,9.72,10.24,-23.80
0,6357775,132324,13235,1876.69,-122.00,9.93,9.55,-26.50
0,6364296,131931,13193,1876.69,-121.69,10.27,9.80,-28.54
0,6371698,131381,13137,1873.25,-121.69,10.52,9.83,-30.84
0,6380100,130603,13061,1868.81,-121.25,10.96,9.93,-33.43
0,6390063,129520,12961,1862.94,-120.69,10.96,9.93,-36.47
0,6398439,128600,12878,1855.00,-119.87,11.02,10.03,-38.99
0,6406490,127698,12795,1845.31,-119.00,10.02,9.72,-41.39
0,6412639,126968,12726,1845.31,-119.00,10.07,9.68,-43.21
0,6420600,125992,12629,1835.06,-118.06,10.07,9.68,-45.53
0,6428745,124811,12514,1824.44,-117.12,10.44,9.77,-47.87
0,6439620,122821,12321,1812.94,-116.06,9.99,9.87,-50.95
0,6448900,120845,12117,1799.31,-114.81,11.32,9.96,-53.52
0,6458135,118773,11911,1781.94,-113.37,9.82,10.24,-56.04
0,6466139,116969,11734,1781.94,-111.44,8.59,9.56,-58.17
0,6473925,115313,11512,1761.75,-111.44,7.25,8.56,-60.22
0,6482422,113517,11272,1740.50,-109.37,6.81,10.58,-62.40
0,6492589,111248,11049,1719.63,-107.37,7.40,10.58,-64.95
0,6501325,109172,10859,1699.88,-104.81,7.00,7.67,-67.09
0,6510788,106756,10646,1680.31,-102.56,7.00,9.38,-69.34
0,6520057,104166,10437,1660.63,-100.62,8.79,9.48,-71.48
0,6529131,101524,10193,1641.50,-98.81,9.07,8.68,-73.51
0,6538820,98544,9913,1622.94,-96.62,10.36,10.18,-75.61
0,6546697,95953,9626,1604.75,-94.44,13.87,10.56,-77.26
0,6553590,93668,9380,1604.75,-94.44,15.07,9.05,-78.67
0,6561127,91124,9146,1586.88,-91.81,15.07,9.05,-80.16
0,6569340,88423,8878,1569.06,-88.75,16.03,8.78,-81.73
0,6576271,85951,8643,1551.06,-85.69,12.44,10.25,-83.01
0,6584928,82758,8316,1551.06,-82.81,13.24,10.71,-84.54
0,6593936,79461,7974,1532.50,-82.81,12.92,8.69,-86.07
0,6600936,76965,7657,1513.31,-79.75,6.80,8.69,-87.21
0,6608771,74138,7351,1493.31,-76.37,6.80,10.68,-88.43
0,6615447,71753,7184,1493.31,-72.62,2.88,7.98,-89.42
0,6622483,69250,6924,1472.44,-72.62,4.89,7.98,-90.42
0,6630522,66299,6690,1450.75,-68.87,7.35,7.98,-91.51
0,6639895,62845,6337,1428.44,-66.12,7.35,9.64,-92.70
0,6647980,59886,6028,1405.88,-63.19,13.48,10.66,-93.65
0,6654900,57308,5757,1405.88,-60.13,15.49,9.80,-94.42
0,6661965,54726,5525,1383.31,-60.13,14.77,9.80,-95.15
0,6670145,51738,5226,1361.19,-56.81,14.77,9.86,-95.94
0,6677426,49053,4973,1339.81,-53.44,17.57,9.55,-96.58
0,6686184,45853,4654,1319.25,-50.31,16.37,11.17,-97.28
0,6694467,42934,4336,1319.25,-50.31,15.77,7.82,-97.87
0,6701536,40338,4017,1299.69,-47.06,14.13,7.82,-98.31
0,6709909,37290,3687,1280.88,-43.75,14.13,8.50,-98.77
0,6716586,34848,3518,1280.88,-40.19,4.70,8.01,-99.09
0,6723291,32390,3286,1262.69,-40.19,3.48,10.20,-99.36
0,6731323,29432,3028,1244.94,-36.25,5.27,7.57,-99.62
0,6740955,25881,2672,1227.31,-33.38,10.99,7.57,-99.85
0,6748784,23005,2355,1209.69,-30.37,10.99,11.88,-99.95
0,6756642,20130,2074,1191.81,-27.25,13.78,9.30,-100.00
0,6762498,18089,1889,1191.81,-27.25,15.66,10.27,-99.99
0,6770790,15028,1597,1173.38,-23.94,15.66,10.27,-99.91
0,6778590,12166,1317,1154.25,-20.62,16.83,8.64,-99.78
0,6787489,8947,1006,1134.31,-17.56,18.77,9.03,-99.54
0,6795962,5908,641,1113.50,-17.56,15.78,8.28,-99.24
0,6802525,3481,369,1113.50,-14.38,13.96,8.28,-98.96
0,6810349,626,87,1091.88,-11.13,13.96,8.00,-98.56
0,6817170,-1775,-106,1069.69,-7.56,7.62,9.11,-98.16
0,6823886,-4247,-339,1069.69,-7.56,5.67,10.81,-97.71
0,6831750,-7152,-616,1047.00,-3.87,4.25,7.86,-97.14
0,6841308,-10638,-967,1024.38,-0.88,7.38,7.86,-96.35
0,6849141,-13533,-1286,1002.12,2.12,7.38,9.88,-95.64
0,6856976,-16410,-1559,980.69,5.44,10.59,9.90,-94.86
0,6862869,-18435,-1745,980.69,5.44,12.90,10.97,-94.24
0,6871156,-21492,-2027,960.19,8.75,12.90,10.97,-93.30
0,6879037,-24398,-2326,940.62,12.06,14.74,10.29,-92.35
0,6887882,-27576,-2627,921.81,15.06,18.26,9.37,-91.21
0,6896674,-30638,-3045,903.62,15.06,14.93,9.60,-90.00
0,6903456,-33010,-3279,903.62,18.25,15.72,9.60,-89.02
0,6910916,-35598,-3543,885.81,21.44,15.72,5.31,-87.88
0,6917722,-37952,-3725,868.06,25.19,13.16,11.20,-86.80
0,6924302,-40185,-3946,868.06,25.19,9.33,10.57,-85.72
0,6932144,-42828,-4142,850.25,28.69,7.36,10.54,-84.38
0,6941770,-46066,-4506,832.25,31.56,3.26,10.54,-82.66
0,6949681,-48822,-4790,813.81,34.38,3.26,9.01,-81.18
0,6957538,-51566,-5074,794.69,37.00,5.02,11.85,-79.66
0,6963436,-53632,-5265,794.69,37.00,5.92,9.23,-78.49
0,6971731,-56396,-5536,774.81,40.25,10.39,9.23,-76.79
0,6979621,-59033,-5761,754.06,43.56,10.39,8.90,-75.12
0,6988417,-62018,-6080,732.50,46.44,13.31,12.62,-73.20
0,6997192,-64572,-6336,710.37,46.44,15.29,7.61,-71.22
0,7004176,-66389,-6579,710.37,49.25,15.47,7.61,-69.61
0,7011136,-68095,-6791,687.94,52.31,15.47,9.67,-67.96
0,7017802,-69710,-6953,665.87,55.13,13.06,6.42,-66.36
0,7024649,-71375,-7118,665.87,55.13,11.59,13.51,-64.67
0,7032671,-73244,-7252,644.44,58.00,11.88,9.03,-62.66
0,7042124,-75324,-7447,623.50,60.06,10.17,9.03,-60.24
0,7049909,-77018,-7591,603.19,61.81,10.17,8.57,-58.19
0,7058135,-78719,-7742,583.44,63.69,9.73,10.63,-56.00
0,7063939,-79847,-7858,583.44,63.69,7.40,8.96,-54.42
0,7072111,-81346,-8013,564.37,65.37,7.97,8.96,-52.17
0,7079787,-82742,-8142,546.62,67.12,7.97,9.95,-50.02
0,7088779,-84351,-8313,530.50,68.81,7.90,11.00,-47.47
0,7097580,-85797,-8476,515.37,68.81,8.39,8.61,-44.93
0,7104562,-86834,-8592,515.37,70.37,8.01,8.61,-42.89
0,7111321,-87803,-8692,500.50,72.12,8.01,10.26,-40.89
0,7117976,-88672,-8774,486.62,73.62,8.67,9.33,-38.91
0,7124765,-89447,-8849,486.62,73.62,9.38,10.11,-36.86
0,7132742,-90242,-8926,474.25,74.94,9.93,10.11,-34.44
0,7142308,-90987,-8998,462.75,75.94,9.96,10.32,-31.50
0,7149974,-91454,-9046,453.00,76.75,9.96,10.18,-29.12
0,7158340,-91852,-9087,445.06,77.44,10.05,10.00,-26.51
0,7164308,-92101,-9113,445.06,77.44,10.39,10.00,-24.63
0,7172532,-92407,-9146,439.00,77.94,9.68,10.07,-22.03
0,7179989,-92659,-9170,434.50,78.31,9.68,9.85,-19.65
0,7189125,-92854,-9187,430.87,78.69,9.48,9.92,-16.73
0,7198084,-92914,-9193,427.69,78.69,10.12,10.16,-13.85
0,7205018,-92908,-9194,427.69,78.94,10.07,10.16,-11.61
0,7212160,-92901,-9194,425.37,79.06,10.07,9.91,-9.30
0,7219640,-92893,-9195,424.50,79.06,10.16,9.84,-6.87
0,7226111,-92883,-9196,424.50,79.06,9.41,9.86,-4.77
0,7235149,-92869,-9196,424.50,79.06,9.44,9.79,-1.83
0,7245219,-92842,-9197,424.62,79.12,9.44,9.79,1.44
0,7252627,-92806,-9198,424.75,79.12,9.40,9.88,3.85
0,7262459,-92724,-9199,424.87,79.19,9.40,9.80,7.05
0,7269343,-92639,-9200,425.12,79.25,9.66,9.83,9.28
0,7276048,-92513,-9200,425.12,79.25,9.62,9.84,11.45
0,7285268,-92410,-9210,425.69,79.25,9.84,9.50,14.43
0,7295018,-92395,-9212,426.50,79.31,8.61,9.50,17.56
0,7301717,-92374,-9221,428.00,79.37,9.16,10.15,19.70
0,7309574,-92280,-9223,428.94,79.44,9.16,9.81,22.20
0,7315280,-92122,-9227,428.94,79.44,9.53,9.81,24.01
0,7322313,-91858,-9208,429.12,79.56,9.53,9.66,26.22
0,7329188,-91515,-9171,429.69,79.62,10.37,10.54,28.37
0,7339164,-90860,-9103,431.94,79.44,10.11,10.05,31.47
0,7348123,-90123,-9029,435.62,79.44,10.31,10.02,34.22
0,7354872,-89437,-8962,435.62,78.94,10.15,10.02,36.28
0,7361870,-88624,-8883,441.00,78.25,10.15,10.16,38.39
0,7368533,-87749,-8807,447.81,77.44,10.39,9.96,40.38
0,7375311,-86797,-8715,447.81,77.44,10.02,9.76,42.39
0,7384130,-85474,-8597,456.50,76.50,9.30,10.27,44.97
0,7393815,-83967,-8451,466.94,75.37,8.70,10.27,47.77
0,7400663,-82828,-8359,478.69,74.19,8.70,9.96,49.71
0,7408836,-81367,-8210,491.31,74.19,8.62,9.29,52.00
0,7414770,-80355,-8103,491.31,72.87,9.09,9.29,53.64
0,7422561,-79001,-7942,504.37,71.62,9.09,11.01,55.76
0,7429418,-77674,-7797,518.69,70.00,7.99,10.35,57.60
0,7439252,-75580,-7584,533.06,68.19,8.57,9.23,60.19
0,7448202,-73553,-7391,548.19,68.19,6.89,10.17,62.49
0,7454981,-71951,-7258,548.19,66.25,8.71,10.17,64.19
0,7461870,-70405,-7119,565.75,64.19,8.71,9.58,65.90
0,7468084,-69085,-6991,584.81,64.19,9.92,10.12,67.40
0,7475446,-67441,-6843,584.81,62.25,11.38,8.98,69.15
0,7484050,-65399,-6645,604.56,60.44,11.38,8.98,71.15
0,7492936,-62999,-6410,624.69,58.63,12.14,10.22,73.15
0,7500328,-60805,-6194,645.25,56.63,12.14,11.05,74.77
0,7508585,-58444,-5881,666.62,56.63,12.75,10.56,76.53
0,7514295,-56708,-5700,666.62,54.31,14.06,10.56,77.71
0,7522264,-54077,-5420,688.56,51.56,14.06,9.09,79.31
0,7529212,-51685,-5197,710.56,48.50,14.24,8.55,80.67
0,7539204,-48299,-4881,732.37,45.44,13.93,10.47,82.55
0,7548156,-45329,-4603,753.75,45.44,11.49,10.27,84.16
0,7554920,-42885,-4361,753.75,42.56,6.65,10.27,85.33
0,7561920,-40352,-4093,774.37,39.75,6.65,7.94,86.49
0,7568774,-37810,-3839,794.25,39.75,6.62,8.30,87.59
0,7575968,-35175,-3602,794.25,36.88,2.57,9.69,88.70
0,7585248,-31925,-3296,813.25,33.44,5.06,11.22,90.05
0,7595011,-28529,-2962,831.56,30.19,13.13,11.22,91.39
0,7601714,-26055,-2719,849.37,27.12,12.74,7.95,92.25
0,7609583,-23380,-2430,867.12,27.12,12.74,9.66,93.21
0,7615560,-21382,-2209,867.12,24.06,14.18,9.66,93.89
0,7623279,-18516,-1911,884.87,20.87,15.48,10.79,94.73
0,7629954,-16050,-1638,902.75,17.62,15.48,8.80,95.40
0,7639186,-12729,-1329,921.06,14.13,15.96,9.27,96.26
0,7648153,-9577,-1042,939.94,14.13,17.25,11.07,97.01
0,7654951,-7112,-797,939.94,10.69,8.47,11.07,97.52
0,7661977,-4497,-521,959.44,7.75,8.47,10.42,98.00
0,7668522,-2098,-274,979.87,7.75,6.98,12.16,98.40
0,7676117,650,-34,979.87,4.69,8.16,7.87,98.81
0,7684942,3836,286,1001.31,1.44,2.55,7.87,99.21
0,7694953,7537,647,1023.44,-1.87,7.85,9.77,99.57
0,7701775,10077,896,1046.06,-4.94,12.13,9.14,99.75
0,7709600,12899,1169,1068.63,-4.94,12.13,10.36,99.90
0,7715310,14845,1371,1068.63,-8.25,11.12,10.36,99.96
0,7723055,17700,1666,1091.00,-11.56,17.62,10.62,100.00
0,7729677,20145,1929,1112.63,-14.81,17.62,8.42,99.98
0,7738591,23406,2250,1133.38,-18.25,15.93,9.07,99.88
0,7747971,26822,2581,1153.31,-18.25,17.52,9.07,99.68
0,7754992,29380,2823,1153.31,-21.56,17.74,9.66,99.48
0,7761882,31844,3070,1172.38,-24.62,17.74,7.13,99.22
0,7768276,34169,3329,1190.81,-24.62,12.47,11.81,98.94
0,7776169,37024,3583,1190.81,-27.81,6.89,11.08,98.53
0,7785178,40287,3891,1208.75,-31.06,5.02,11.08,97.99
0,7794924,43910,4244,1226.38,-34.38,1.75,9.97,97.31
0,7801760,46418,4487,1243.94,-37.31,5.77,9.94,96.77
0,7810123,49448,4802,1261.69,-37.31,5.77,10.18,96.05
0,7815829,51540,5029,1261.69,-40.50,8.13,10.18,95.52
0,7823829,54486,5323,1279.88,-44.06,13.91,11.01,94.72
0,7830569,56992,5586,1298.63,-47.56,15.59,8.63,93.99
0,7839031,60095,5888,1318.25,-51.00,15.59,8.81,93.02
0,7848345,63514,6218,1338.81,-51.00,17.40,8.81,91.86
0,7855373,66110,6495,1338.81,-54.44,17.59,11.32,90.93
0,7862135,68605,6743,1360.19,-57.44,17.59,7.24,90.00
0,7868061,70800,6961,1382.38,-57.44,15.56,11.74,89.14
0,7875941,73712,7217,1382.38,-60.75,13.20,11.74,87.95
0,7885078,77061,7534,1404.88,-64.06,8.19,10.71,86.49
0,7894681,80602,7886,1427.50,-67.25,4.73,8.72,84.88
0,7901473,83112,8123,1449.88,-70.25,4.45,9.18,83.69
0,7909478,86059,8460,1471.69,-70.25,4.45,9.18,82.24
0,7915387,88207,8676,1471.69,-73.44,5.93,8.36,81.13
0,7922356,90759,8936,1492.56,-76.81,5.93,10.61,79.78
0,7928847,93133,9182,1512.56,-76.81,9.04,9.14,78.49
0,7938227,96549,9512,1531.81,-80.50,13.16,10.24,76.57
0,7948298,100058,9835,1550.25,-84.06,15.62,10.24,74.42
0,7955438,102412,10096,1550.25,-87.44,17.29,10.40,72.85
0,7963417,104890,10364,1568.19,-90.44,15.76,8.27,71.04
0,7969524,106719,10553,1585.94,-90.44,15.76,8.68,69.63
0,7977178,108991,10767,1603.69,-93.37,13.58,8.68,67.82
0,7985857,111438,10979,1603.69,-96.44,11.12,10.04,65.72
0,7996827,114178,11233,1640.31,-99.19,6.39,10.12,62.99
0,8003026,115733,11383,1640.31,-101.56,6.27,10.03,61.41
0,8011903,117979,11607,1659.31,-101.56,6.27,9.51,59.10
0,8018019,119550,11758,1679.00,-103.69,7.20,8.98,57.48
