********************************************************************************
Obsolete PIO Core v6.1.11 is used (previous was 6.1.14)
Please remove multiple PIO Cores from a system:
https://docs.platformio.org/en/latest/core/installation/troubleshooting.html
********************************************************************************
--- Terminal on /dev/cu.usbmodem14303 | 230400 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
start
pain
Waiting for ODrive...
pin
found ODrive
DC voltage: 23.98
Enabling closed loop control...
ODrive running!
end time:10000000
0, 33, 65536, 0, 354.44, 0.00, 12.05, 9.56, 100.00
0, 9169, 435, -14, 354.44, 0.00, 12.05, 9.53, 95.58
0, 16435, 984, -29, 354.44, 0.00, 12.06, 10.15, 86.03
0, 22968, 1191, -52, 354.44, 0.06, 12.63, 10.15, 73.34
0, 29993, 1335, -37, 355.81, 0.19, 12.63, 8.98, 56.03
0, 38962, 1442, -25, 362.37, 0.50, 11.83, 8.84, 29.82
0, 48557, 1443, -19, 366.19, 0.37, 10.96, 10.42, -0.94
0, 58632, 1367, -3, 367.94, 0.25, 10.99, 8.85, -33.09
0, 65413, 1231, 16, 367.94, 0.25, 12.10, 8.85, -52.95
0, 71364, 977, 23, 368.50, 0.19, 12.10, 9.66, -68.28
0, 77234, 622, 28, 368.06, 0.19, 11.53, 9.92, -80.91
0, 84010, 265, 34, 368.06, -0.13, 11.32, 9.92, -91.81
0, 92814, 18, 11, 366.50, -0.25, 13.51, 9.44, -99.27
0, 101928, -127, -2, 362.12, -0.25, 12.80, 10.02, -98.46
0, 111813, -245, -12, 356.94, -0.06, 12.80, 9.76, -87.89
0, 117739, -274, -15, 354.37, -0.06, 12.35, 9.83, -77.12
0, 123448, -272, -17, 354.37, 0.00, 12.28, 9.83, -64.03
0, 129388, -268, -18, 352.87, 0.13, 12.28, 9.77, -48.08
0, 138161, -259, -20, 351.87, 0.13, 12.38, 9.72, -21.44
0, 148040, -239, -24, 351.81, 0.19, 12.07, 9.69, 10.52
0, 157883, -151, -32, 351.87, 0.19, 12.03, 9.81, 41.30
0, 165257, 15, -35, 351.87, 0.19, 12.19, 9.81, 61.76
0, 171207, 251, -38, 352.00, 0.25, 12.19, 10.02, 75.74
0, 176913, 579, -39, 352.50, 0.25, 12.70, 10.03, 86.49
0, 183664, 854, -68, 352.50, 0.31, 13.13, 10.03, 95.35
0, 192466, 1085, -59, 354.31, 0.31, 11.26, 9.94, 99.98
0, 201898, 1385, -32, 358.44, 0.62, 11.44, 9.49, 95.90
0, 211758, 1693, 1, 362.69, 0.56, 11.44, 10.19, 82.07
0, 217668, 1814, 13, 365.37, 0.56, 12.64, 10.19, 69.63
0, 223551, 1927, 25, 365.37, 0.31, 11.63, 9.49, 54.70
0, 229432, 2026, 35, 368.56, 0.00, 11.63, 9.70, 37.78
0, 237822, 2102, 45, 371.31, -0.19, 12.03, 9.84, 11.41
0, 246725, 2073, 55, 373.19, -0.19, 11.77, 9.79, -17.45
0, 255664, 1966, 71, 373.19, -0.31, 11.77, 8.92, -44.96
0, 264155, 1719, 74, 374.56, -0.44, 11.51, 8.92, -67.62
0, 270072, 1409, 84, 374.62, -0.62, 11.51, 10.67, -80.47
0, 275780, 1015, 95, 373.69, -0.62, 11.59, 10.67, -90.05
0, 282165, 716, 73, 373.69, -0.69, 10.76, 9.33, -97.08
