test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,801,2,-1,360.00,0.00,11.73,9.47,100.00
0,9881,2029,180,360.00,0.00,11.75,9.47,99.97
0,19973,5654,542,360.00,0.00,13.41,7.41,99.89
0,30266,9385,924,366.12,-0.94,28.47,6.51,99.75
0,40556,13065,1334,385.25,-4.00,2.26,9.53,99.55
0,50941,16842,1719,405.19,-7.25,2.26,11.38,99.29
0,59139,19869,2007,425.50,-11.00,7.72,8.58,99.04
0,65569,22204,2219,425.50,-11.00,11.63,10.11,98.82
0,73110,24951,2474,446.06,-14.38,13.17,11.01,98.54
0,81504,27955,2795,466.75,-17.56,13.60,9.86,98.18
0,91991,31827,3206,487.44,-20.56,15.90,8.88,97.69
0,102588,35603,3540,507.87,-23.69,15.45,8.88,97.13
0,111561,38927,3859,528.19,-27.19,15.45,9.83,96.61
0,118122,41231,4088,548.25,-30.25,14.26,9.63,96.20
0,125892,44031,4365,548.25,-30.25,14.18,10.42,95.68
0,133655,46902,4703,568.06,-33.19,4.90,9.03,95.14
0,143099,50337,5083,587.56,-36.44,4.39,10.18,94.43
0,153082,53965,5458,606.75,-39.69,3.30,10.18,93.64
0,162031,57293,5769,625.69,-43.44,3.30,9.82,92.88
0,168553,59529,5959,644.50,-47.13,9.10,12.03,92.31
0,176917,62458,6254,663.44,-47.13,13.00,10.39,91.54
0,184163,64919,6505,663.44,-50.31,11.43,10.20,90.84
0,193882,67916,6811,682.50,-53.25,13.41,10.99,89.86
0,203333,70777,7078,701.81,-56.38,14.13,9.98,88.87
0,212455,73557,7336,721.44,-59.38,14.13,9.98,87.87
0,218884,75509,7531,741.25,-62.06,13.29,9.75,87.14
0,226776,77870,7769,761.31,-62.06,13.94,9.43,86.22
0,234756,80266,8002,761.31,-64.50,12.61,9.95,85.26
0,244442,83131,8338,781.62,-67.06,10.30,9.83,84.05
0,253781,85819,8646,802.00,-69.81,7.86,10.86,82.85
0,262660,88528,8957,822.56,-72.44,7.86,10.86,81.66
0,269241,90367,9098,843.19,-75.56,6.79,10.69,80.76
0,278030,93319,9391,863.69,-78.44,7.07,11.49,79.53
0,285528,95725,9602,863.69,-81.25,1.97,10.17,78.46
0,295324,98682,9906,883.87,-84.00,6.50,11.10,77.01
0,304300,101274,10163,903.94,-84.00,11.23,9.84,75.65
0,312891,103529,10395,923.69,-86.69,11.23,9.84,74.32
0,319444,105207,10559,943.25,-89.44,11.15,10.24,73.29
0,328185,107393,10751,962.69,-91.94,11.70,10.35,71.88
0,335653,109132,10915,962.69,-94.25,11.75,9.65,70.65
0,345433,111256,11115,982.00,-96.31,11.65,9.65,69.01
0,354503,113197,11312,1001.19,-96.31,11.23,9.99,67.46
0,363040,115133,11517,1020.44,-98.19,11.23,9.99,65.97
0,369809,116775,11680,1039.56,-100.00,11.80,9.43,64.77
0,378408,118845,11915,1058.50,-102.00,13.11,9.67,63.22
0,385982,120520,12137,1058.50,-102.00,11.37,10.58,61.84
0,397021,122973,12371,1097.69,-106.31,9.63,10.71,59.79
0,404882,124681,12571,1097.69,-106.31,9.38,9.57,58.30
0,413396,126650,12756,1117.63,-108.81,9.38,9.57,56.67
0,420012,128236,12901,1137.75,-110.81,8.45,10.46,55.38
0,428627,130166,13092,1158.00,-113.00,8.64,8.96,53.69
0,436224,131719,13219,1158.00,-115.00,6.99,9.81,52.18
0,445774,133500,13414,1178.31,-115.00,9.05,10.34,50.26
0,454703,135053,13586,1198.75,-116.94,8.08,9.68,48.44
0,463451,136437,13731,1218.31,-118.69,8.54,9.68,46.64
0,470100,137433,13829,1235.88,-120.44,8.54,10.47,45.26
0,478798,138635,13950,1251.75,-120.44,8.58,9.32,43.43
0,486283,139618,14045,1251.75,-122.19,9.09,9.81,41.85
0,495930,140768,14157,1265.94,-123.62,8.78,9.93,39.78
0,504894,141706,14244,1278.81,-124.94,8.64,9.81,37.85
0,513631,142549,14316,1290.50,-126.06,8.62,9.81,35.95
0,520169,143128,14362,1301.25,-127.00,8.62,9.55,34.51
0,528904,143806,14422,1310.63,-127.87,8.22,9.77,32.58
0,536340,144265,14461,1310.63,-127.87,8.40,9.58,30.93
0,546124,144761,14508,1318.94,-128.50,8.26,9.70,28.75
0,555107,145148,14545,1326.44,-129.00,8.15,9.85,26.72
0,563821,145445,14570,1332.38,-129.44,7.98,9.85,24.75
0,570309,145634,14586,1337.00,-129.81,7.98,9.75,23.28
0,579100,145792,14600,1340.81,-130.06,8.13,9.74,21.27
0,586825,145826,14603,1340.81,-130.06,8.15,9.76,19.50
0,596307,145825,14603,1343.88,-130.25,8.17,9.81,17.31
0,605233,145824,14604,1346.13,-130.31,8.17,9.82,15.25
0,614009,145823,14604,1347.06,-130.31,8.12,9.82,13.22
0,620456,145821,14604,1347.06,-130.31,8.12,9.72,11.72
0,630539,145820,14605,1347.06,-130.31,8.16,9.81,9.37
0,640552,145816,14605,1347.06,-130.31,8.16,9.78,7.03
0,650778,145812,14606,1347.06,-130.31,8.16,9.79,4.64
0,657506,145806,14606,1347.06,-130.31,8.14,9.83,3.07
0,665799,145800,14607,1347.06,-130.31,8.16,9.83,1.12
0,674070,145796,14607,1347.00,-130.31,8.13,9.80,-0.81
0,683992,145787,14608,1346.94,-130.31,8.12,9.80,-3.14
0,693716,145776,14609,1346.25,-130.31,8.17,9.83,-5.41
0,703932,145763,14610,1345.56,-130.31,8.10,9.81,-7.80
0,712056,145750,14610,1344.94,-130.31,8.10,9.82,-9.70
0,718513,145738,14611,1344.25,-130.31,8.15,9.79,-11.20
0,726169,145724,14612,1344.25,-130.31,8.12,9.79,-12.98
0,736503,145704,14612,1343.56,-130.37,8.13,9.81,-15.38
0,746759,145682,14613,1342.88,-130.37,8.06,9.79,-17.74
0,755896,145659,14615,1342.19,-130.37,8.12,9.78,-19.85
0,764674,145635,14615,1341.50,-130.37,8.12,9.78,-21.86
0,771628,145616,14616,1340.81,-130.37,8.12,9.79,-23.44
0,780719,145578,14617,1340.13,-130.37,8.07,9.79,-25.51
0,790829,145205,14598,1339.44,-130.37,8.11,9.82,-27.79
0,801122,144647,14544,1339.19,-130.37,7.99,9.72,-30.10
0,807939,144194,14499,1338.13,-130.37,8.42,9.69,-31.62
0,816594,143545,14442,1338.13,-130.06,8.04,9.69,-33.53
0,823391,142958,14394,1334.44,-129.56,8.20,9.85,-35.03
0,831692,142189,14341,1329.44,-129.00,8.33,9.89,-36.84
0,840577,141393,14276,1323.31,-128.37,8.33,9.67,-38.77
0,850935,140290,14174,1316.00,-127.81,7.98,9.71,-41.00
0,857948,139451,14100,1308.19,-127.81,8.10,9.66,-42.49
0,866490,138366,14020,1308.19,-127.06,8.54,9.66,-44.29
0,873117,137390,13942,1299.81,-126.19,8.73,9.87,-45.68
0,881872,136118,13820,1290.19,-125.25,8.92,10.24,-47.49
0,892673,134371,13642,1279.25,-124.25,8.77,9.18,-49.70
0,903180,132445,13446,1267.00,-122.94,8.77,9.40,-51.82
0,911013,130901,13303,1253.50,-121.44,8.90,9.84,-53.38
0,918247,129364,13137,1238.81,-121.44,9.20,10.12,-54.81
0,926137,127727,12966,1238.81,-119.81,8.06,10.12,-56.35
0,934423,126015,12801,1222.50,-118.00,7.94,10.59,-57.94
0,945017,123830,12584,1203.69,-116.00,7.98,10.33,-59.94
0,955877,121742,12376,1184.50,-114.19,9.67,10.33,-61.96
