********************************************************************************
Obsolete PIO Core v6.1.11 is used (previous was 6.1.14)
Please remove multiple PIO Cores from a system:
https://docs.platformio.org/en/latest/core/installation/troubleshooting.html
********************************************************************************
--- Terminal on /dev/cu.usbmodem14303 | 230400 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Waiting for ODrive...
pin
found ODrive
DC voltage: 24.00
Enabling closed loop control...
ODrive running!
pain
end time:60000000
0, 2022, 55, -4, 0.00, 0.00, 11.86, 9.45, 100.00
0, 13948, 3512, 308, 0.00, 0.00, 20.40, 7.63, 99.99
0, 24499, 7329, 690, 0.00, -0.81, 22.55, 5.93, 99.96
0, 35015, 11055, 1118, 6.75, -3.87, 2.34, 10.26, 99.91
0, 45742, 14898, 1499, 25.87, -7.12, 1.71, 8.95, 99.85
0, 56442, 18812, 1888, 45.75, -10.81, 6.84, 9.77, 99.77
0, 66015, 22318, 2222, 66.00, -10.81, 8.63, 10.11, 99.68
0, 74099, 25302, 2489, 86.56, -14.25, 13.69, 10.11, 99.60
0, 82867, 28360, 2829, 107.25, -17.44, 15.07, 10.05, 99.49
0, 93961, 32463, 3246, 127.87, -20.50, 16.28, 9.65, 99.35
0, 105109, 36405, 3604, 148.37, -27.00, 15.87, 9.02, 99.19
0, 115226, 40091, 3956, 168.69, -27.00, 13.97, 8.85, 99.02
0, 123208, 43006, 4253, 188.81, -30.12, 11.05, 8.85, 98.88
0, 131131, 45833, 4537, 208.62, -33.06, 10.08, 9.90, 98.74
0, 142837, 50166, 5028, 228.19, -36.25, 6.19, 9.50, 98.50
0, 154017, 54247, 5480, 247.37, -39.56, 3.49, 8.49, 98.26
0, 164732, 58145, 5835, 266.31, -43.25, 6.63, 8.49, 98.01
0, 173081, 61100, 6110, 285.12, -46.81, 13.08, 9.68, 97.80
0, 181109, 63959, 6394, 303.94, -50.13, 11.76, 11.39, 97.60
0, 192930, 68212, 6828, 323.00, -53.13, 13.30, 11.25, 97.27
0, 204084, 72222, 7198, 342.19, -56.25, 14.65, 9.13, 96.95
0, 215114, 76192, 7586, 361.69, -59.50, 15.39, 9.13, 96.61
0, 223214, 79182, 7891, 381.44, -62.63, 16.85, 10.13, 96.36
0, 231058, 82132, 8181, 401.50, -65.50, 13.98, 9.16, 96.10
0, 243041, 86346, 8695, 421.81, -68.69, 6.48, 10.77, 95.68
0, 254091, 90470, 9113, 442.31, -71.94, 5.06, 9.55, 95.29
0, 265339, 94522, 9477, 463.00, -75.56, 2.70, 9.55, 94.86
0, 273284, 97406, 9760, 483.81, -79.25, 4.69, 10.25, 94.55
0, 281373, 100360, 10063, 504.50, -82.62, 11.68, 9.84, 94.23
0, 293229, 104587, 10481, 524.87, -85.75, 13.30, 10.08, 93.74
0, 304267, 108620, 10850, 545.06, -88.94, 13.39, 10.65, 93.26
0, 315277, 112564, 11230, 564.94, -92.19, 16.23, 10.65, 92.77
0, 323205, 115519, 11543, 584.50, -95.31, 15.61, 10.90, 92.41
0, 331293, 118378, 11834, 603.75, -98.19, 15.92, 9.08, 92.03
0, 343015, 122628, 12327, 622.81, -101.25, 11.27, 10.82, 91.46
0, 354222, 126768, 12752, 641.81, -104.56, 8.72, 10.60, 90.91
0, 365393, 130834, 13135, 660.75, -108.19, 6.22, 10.60, 90.33
0, 373242, 133693, 13420, 679.69, -111.75, 3.95, 7.81, 89.92
0, 381302, 136573, 13733, 698.87, -115.12, 5.96, 9.30, 89.49
0, 393063, 140848, 14142, 718.31, -118.19, 9.75, 8.83, 88.84
0, 404462, 144785, 14497, 738.00, -121.50, 12.01, 10.83, 88.20
0, 415512, 148722, 14865, 758.00, -124.81, 14.42, 10.83, 87.56
0, 423762, 151528, 15154, 778.25, -127.87, 14.87, 9.75, 87.07
0, 431528, 154367, 15453, 798.69, -130.69, 15.52, 9.80, 86.60
0, 443399, 158645, 15940, 819.37, -133.56, 15.37, 8.96, 85.88
0, 454602, 162705, 16356, 840.12, -136.81, 11.66, 11.12, 85.17
0, 465860, 166821, 16755, 860.81, -140.37, 11.08, 11.12, 84.45
0, 473593, 169584, 17016, 881.31, -143.75, 6.62, 8.92, 83.94
0, 481407, 172323, 17335, 901.56, -147.12, 4.15, 7.22, 83.42
0, 493450, 176293, 17726, 921.50, -150.31, 5.02, 12.32, 82.61
0, 504690, 179984, 18047, 941.00, -153.37, 7.92, 9.90, 81.83
0, 515633, 183503, 18369, 960.31, -156.81, 10.94, 9.90, 81.06
0, 523394, 185949, 18599, 979.56, -159.37, 10.94, 10.31, 80.51
0, 531508, 188499, 18861, 998.69, -161.94, 13.01, 10.64, 79.92
0, 543432, 192266, 19303, 1017.75, -164.62, 14.20, 10.76, 79.04
0, 556069, 196391, 19736, 1036.88, -167.44, 14.29, 10.32, 78.09
0, 568119, 200350, 20136, 1075.50, -170.81, 14.08, 10.76, 77.17
0, 577432, 203557, 20442, 1095.13, -173.87, 13.55, 9.69, 76.45
0, 586327, 206309, 20701, 1095.13, -176.87, 7.85, 9.01, 75.75
0, 597536, 209736, 21094, 1135.19, -179.75, 5.76, 10.25, 74.85
0, 608057, 212822, 21395, 1155.69, -185.56, 5.02, 8.49, 74.00
0, 617284, 215479, 21625, 1155.69, -185.56, 5.98, 9.78, 73.24
0, 625292, 217721, 21817, 1176.31, -188.37, 7.27, 9.78, 72.58
0, 633217, 219820, 22015, 1196.88, -190.75, 9.02, 9.88, 71.91
0, 644644, 222837, 22302, 1217.38, -192.94, 10.43, 9.72, 70.94
0, 656756, 226049, 22617, 1237.69, -195.12, 10.52, 10.26, 69.90
