test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,9883,2572,148,100.50,-9.19,12.57,7.67,99.63
0,15784,4729,355,100.44,-9.19,8.89,10.48,99.05
0,21488,6779,561,100.44,-9.31,4.45,10.48,98.25
0,27363,8987,787,102.31,-11.75,4.45,11.26,97.16
0,36240,12198,1073,121.94,-15.06,9.32,10.70,95.04
0,45889,15318,1425,142.62,-18.25,10.60,8.28,92.08
0,55085,18509,1762,162.50,-18.25,18.45,10.82,88.66
0,62828,21371,2045,162.50,-21.44,15.10,10.82,85.33
0,68526,23430,2247,181.56,-24.69,15.10,10.09,82.63
0,74434,25549,2454,200.12,-24.69,16.22,10.09,79.62
0,80783,27741,2673,200.12,-27.94,14.77,9.57,76.14
0,90166,30643,2954,218.00,-31.06,10.74,9.84,70.58
0,99723,33218,3223,235.62,-34.06,6.89,9.98,64.43
0,109747,35719,3471,253.31,-36.69,6.89,9.57,57.50
0,115650,37108,3589,271.44,-36.69,6.58,8.80,53.21
0,121537,38348,3701,271.44,-39.13,6.80,8.80,48.79
0,127501,39390,3801,290.00,-41.25,6.80,10.04,44.18
0,135887,40550,3907,309.12,-43.00,7.09,9.62,37.50
0,144799,41469,3994,328.00,-43.00,8.55,9.90,30.18
0,153942,42049,4052,342.56,-44.38,10.42,9.55,22.49
0,162296,42277,4074,342.56,-45.31,10.80,9.55,15.33
0,168197,42276,4079,353.25,-46.00,10.80,9.51,10.22
0,173906,42268,4079,360.06,-46.00,10.72,9.51,5.25
0,180312,42252,4081,360.06,-46.25,11.21,9.69,-0.34
0,189819,42173,4087,362.94,-46.31,9.85,9.45,-8.63
0,199636,41853,4089,363.00,-46.38,10.14,9.56,-17.13
0,209643,41339,4105,362.69,-46.38,10.14,9.50,-25.66
0,215952,41115,4086,361.56,-46.38,11.06,9.50,-30.94
0,221861,40801,4056,361.56,-46.44,9.23,9.73,-35.80
0,227811,40343,4009,357.62,-46.50,9.23,10.01,-40.60
0,236498,39393,3913,353.37,-46.06,10.57,9.87,-47.41
0,245425,38067,3764,348.81,-46.06,9.79,9.88,-54.12
0,254953,36532,3647,340.69,-45.25,9.48,9.06,-60.92
0,262810,35212,3548,340.69,-44.00,8.10,9.06,-66.21
0,268511,34141,3445,328.75,-42.69,8.10,9.97,-69.86
0,274212,32934,3326,314.56,-42.69,8.22,9.97,-73.33
0,280520,31406,3202,314.56,-41.56,7.45,9.25,-76.96
0,289047,28980,2968,300.00,-39.88,5.06,8.33,-81.50
0,297998,26056,2686,283.37,-38.06,7.77,10.36,-85.77
0,307744,22485,2295,265.00,-35.44,7.77,9.41,-89.83
0,314527,19989,2059,246.94,-35.44,9.64,9.41,-92.28
0,320233,17940,1873,246.94,-32.38,9.64,9.12,-94.08
0,326297,15688,1643,229.44,-32.38,16.18,10.79,-95.74
0,333070,13160,1411,229.44,-29.00,16.47,10.79,-97.28
0,342552,9817,1066,211.94,-25.94,16.98,9.34,-98.86
0,352252,6376,689,194.00,-22.75,15.97,10.00,-99.78
0,361019,3192,337,175.44,-19.56,15.97,8.85,-99.99
0,366721,1085,125,156.06,-19.56,12.77,9.50,-99.82
0,372654,-967,-22,156.06,-16.06,9.75,9.50,-99.38
0,378365,-2983,-235,135.75,-12.38,9.75,8.57,-98.70
0,386566,-5991,-492,114.44,-9.31,6.89,8.06,-97.29
0,395690,-9324,-858,92.44,-9.31,3.24,9.64,-95.14
0,405300,-12824,-1207,69.87,-6.37,5.65,9.58,-92.23
0,413239,-15732,-1504,69.87,-3.12,7.65,9.58,-89.33
0,418952,-17728,-1683,47.13,0.19,7.65,8.93,-86.98
0,424754,-19782,-1880,24.62,0.19,13.90,8.93,-84.37
0,430461,-21806,-2058,24.62,3.62,14.55,10.60,-81.59
0,438996,-24788,-2362,2.75,6.50,16.66,10.25,-77.06
0,448314,-27547,-2630,-18.25,9.50,16.73,9.17,-71.62
0,457847,-29963,-2958,-38.38,12.50,16.73,10.07,-65.57
0,465097,-31596,-3139,-57.75,12.50,11.58,10.07,-60.67
0,470801,-32773,-3260,-57.75,15.06,10.15,7.96,-56.63
0,476735,-33897,-3379,-76.62,15.06,10.15,13.67,-52.29
