test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,863338,987,99,376.56,-1.00,12.85,9.55,-98.42
0,870574,682,72,373.25,-1.00,12.85,9.55,-99.84
0,876282,470,53,373.25,-1.12,11.48,9.51,-97.06
0,882276,254,34,368.19,-1.00,12.34,10.00,-90.55
0,890151,10,11,363.87,-1.00,12.18,9.77,-76.84
0,899158,-50,5,359.87,-0.69,12.18,9.78,-55.07
0,908819,-38,2,356.37,-0.37,13.42,9.78,-26.55
0,916727,-14,-3,356.37,-0.13,12.40,9.86,-1.14
0,922612,16,-7,354.06,-0.13,12.40,9.73,17.92
0,928527,98,-10,353.94,-0.06,11.96,9.73,36.41
0,935280,267,-11,353.94,-0.06,12.37,9.75,55.83
0,942759,572,-16,354.12,0.06,12.95,10.05,74.18
0,950942,929,-28,354.62,0.06,12.94,9.55,89.22
0,959762,1172,-51,356.44,0.06,12.94,9.55,98.35
0,968121,1439,-26,360.19,0.13,11.15,10.79,99.59
0,973832,1632,-6,360.19,0.25,11.74,9.04,96.21
0,979770,1785,10,363.87,0.25,11.74,9.04,89.18
0,987847,2024,32,366.75,0.44,12.38,9.81,74.36
0,995746,2280,57,366.75,0.19,11.49,9.84,54.92
0,1003313,2448,79,369.94,-0.13,11.83,9.75,32.89
0,1011364,2491,87,372.62,-0.13,11.83,9.72,7.31
0,1019443,2449,97,375.75,-0.37,11.53,9.72,-18.86
0,1025150,2386,102,375.75,-0.62,11.38,9.77,-36.67
0,1031109,2227,103,378.06,-0.62,11.38,9.72,-53.92
0,1038918,1859,112,378.44,-0.75,11.62,9.72,-73.36
0,1047954,1370,127,377.69,-0.94,10.92,9.90,-89.91
0,1055934,1042,104,377.69,-1.00,11.77,9.95,-98.13
0,1063553,714,75,375.00,-1.06,13.13,10.12,-99.85
0,1070610,453,52,369.94,-1.06,13.13,10.12,-95.99
0,1076322,250,34,369.94,-0.75,12.29,9.60,-89.16
0,1082342,57,16,365.56,-0.75,12.27,9.99,-78.63
0,1090438,-29,7,361.37,-0.44,12.27,9.76,-59.83
0,1099436,-18,5,357.81,-0.13,12.09,9.76,-34.15
0,1108548,1,1,354.81,-0.06,12.43,9.79,-5.20
0,1115973,41,-5,354.81,0.00,12.05,9.61,18.85
0,1122481,125,-8,354.12,0.00,12.05,9.61,39.07
0,1128406,273,-9,354.25,0.06,12.09,10.02,55.99
0,1135089,546,-14,354.25,0.13,12.31,9.62,72.55
0,1142464,894,-19,354.56,0.13,13.02,10.06,86.83
0,1150972,1142,-52,355.75,0.13,11.08,11.42,97.08
0,1160203,1432,-27,358.87,0.19,11.08,11.42,99.83
0,1168093,1685,0,363.12,0.50,12.44,8.60,95.08
0,1173799,1832,15,363.12,0.50,12.28,10.07,87.72
0,1179698,2013,31,366.06,0.31,12.28,10.07,76.95
0,1187507,2269,56,369.25,0.00,11.62,9.47,58.43
0,1194367,2441,77,369.25,-0.25,12.23,9.81,39.01
0,1202185,2511,89,372.06,-0.50,11.48,9.37,14.58
0,1211267,2478,98,375.06,-0.50,11.48,9.77,-14.87
0,1219727,2382,102,377.81,-0.69,11.40,9.77,-41.19
0,1225438,2231,104,377.81,-0.69,11.97,10.95,-57.32
0,1231328,1942,110,378.75,-0.81,11.97,10.95,-71.88
0,1239491,1447,130,378.31,-0.94,11.82,9.51,-87.61
0,1249012,1040,104,376.62,-1.00,11.58,9.59,-98.14
0,1257024,705,74,376.62,-1.12,13.04,9.32,-99.77
0,1263569,466,53,372.12,-1.12,11.48,10.08,-96.09
0,1271292,192,29,366.94,-0.88,11.48,10.08,-86.18
0,1277006,28,13,366.94,-0.56,12.30,9.48,-75.32
0,1283575,-26,8,362.75,-0.56,12.00,9.84,-59.65
0,1291372,-15,5,359.06,-0.25,13.48,9.93,-37.59
0,1301016,0,3,355.69,-0.06,13.48,9.58,-7.15
0,1310044,49,-6,354.19,0.00,12.02,9.58,22.04
0,1317805,157,-8,354.19,0.00,12.22,9.73,45.72
0,1323805,328,-9,354.31,0.00,12.22,9.71,62.10
0,1329943,610,-14,354.50,0.06,12.17,9.71,76.42
0,1337391,952,-26,355.19,0.13,12.89,10.07,89.67
0,1343894,1138,-51,355.19,0.13,11.08,9.73,96.97
0,1351947,1392,-31,357.44,0.13,12.41,10.72,99.99
0,1361674,1707,2,361.75,0.37,12.41,10.72,94.55
0,1370320,1952,26,365.19,0.37,11.76,10.14,81.79
0,1376026,2151,44,365.19,0.37,11.65,9.43,69.76
0,1381893,2336,63,368.31,0.06,12.28,9.43,54.90
0,1390177,2497,85,371.31,-0.19,12.28,10.01,30.65
0,1400052,2522,92,374.31,-0.44,11.70,9.83,-0.99
0,1410008,2451,105,377.31,-0.69,11.50,9.79,-32.77
0,1416821,2323,105,377.31,-0.75,11.84,8.89,-52.74
0,1423858,2015,111,378.81,-0.75,11.84,8.89,-70.65
0,1429950,1638,124,378.75,-0.94,11.58,11.29,-83.21
0,1436982,1277,126,378.75,-1.00,10.97,9.37,-93.62
0,1445166,900,91,377.75,-1.12,13.18,9.88,-99.57
0,1453028,575,63,374.31,-1.12,11.56,9.54,-98.67
0,1462307,244,34,368.69,-1.00,11.56,9.54,-89.38
0,1470624,-4,10,364.12,-0.69,12.39,10.07,-74.13
0,1476336,-49,6,364.12,-0.69,12.23,9.75,-60.45
0,1482260,-39,3,360.06,-0.37,13.45,9.75,-44.07
0,1490364,-28,2,356.56,-0.13,13.45,9.86,-19.15
0,1500345,2,-6,354.19,0.00,12.31,9.88,13.18
0,1510555,119,-9,354.06,0.00,11.89,10.00,44.79
0,1517371,301,-11,354.06,0.06,12.55,9.77,63.36
0,1524321,627,-16,354.25,0.06,12.65,9.77,79.10
0,1530083,907,-23,354.62,0.13,12.65,9.61,89.12
0,1537247,1121,-53,354.62,0.13,13.18,9.85,97.19
0,1543963,1330,-36,356.12,0.13,12.55,9.46,99.98
0,1552738,1635,-6,359.81,0.25,11.73,9.25,96.47
0,1562547,1903,22,363.94,0.50,11.73,9.25,83.33
0,1571009,2193,48,367.00,0.25,12.30,10.00,65.16
0,1576708,2369,67,367.00,0.25,11.53,9.70,50.06
0,1582629,2478,84,370.25,-0.06,11.80,9.70,32.56
0,1590491,2509,90,373.06,-0.37,11.80,9.65,7.57
0,1600261,2462,103,376.31,-0.62,11.40,9.69,-23.99
0,1609278,2320,104,378.50,-0.75,11.52,9.82,-51.04
0,1615319,2097,107,378.50,-0.75,11.65,10.10,-66.86
0,1623186,1618,123,378.69,-0.88,11.65,10.10,-83.51
0,1628897,1326,127,378.06,-0.94,11.07,9.63,-92.24
0,1635924,1002,101,378.06,-0.94,11.36,9.35,-98.59
0,1643044,689,73,375.69,-1.06,11.54,9.59,-99.80
0,1652687,338,42,370.44,-1.12,12.48,9.80,-92.96
0,1662726,7,11,365.56,-0.75,12.48,9.80,-76.21
0,1670697,-58,4,361.25,-0.50,12.12,9.99,-57.05
0,1676409,-47,2,361.25,-0.50,12.37,9.99,-40.89
0,1682153,-37,1,357.62,-0.19,12.37,9.80,-23.22
0,1690148,-18,-5,354.62,-0.06,12.37,9.71,2.59
0,1698493,43,-9,353.94,0.00,11.92,9.73,29.31
0,1707097,214,-11,353.94,0.06,11.95,9.84,54.59
0,1714701,497,-16,354.06,0.06,12.89,10.08,73.45
0,1722803,887,-23,354.37,0.13,12.89,10.08,88.60
0,1728509,1049,-48,355.56,0.13,13.03,9.67,95.64
0,1734574,1234,-45,355.56,0.13,11.22,11.14,99.51
0,1742241,1498,-21,358.50,0.19,11.69,11.14,98.87
0,1751999,1785,10,362.75,0.50,12.30,8.85,89.25
0,1761619,2086,38,365.81,0.37,12.30,9.65,71.02
0,1768294,2305,60,365.81,0.06,11.57,10.02,54.18
0,1775064,2453,80,369.12,0.06,12.28,10.02,34.50
0,1780770,2498,88,372.00,-0.25,12.28,9.82,16.58
0,1788604,2473,94,375.06,-0.50,11.48,9.78,-8.83
0,1795096,2419,101,375.06,-0.50,11.36,8.89,-29.52
0,1804220,2212,104,377.81,-0.69,11.73,10.74,-56.19
0,1813521,1784,115,378.69,-0.81,11.73,10.74,-78.29
0,1821360,1360,127,378.19,-0.94,11.04,9.57,-91.46
0,1827069,1113,110,378.19,-0.94,11.69,9.57,-97.35
0,1832831,844,86,376.37,-1.00,12.85,9.47,-99.91
0,1840730,520,58,372.25,-1.12,12.85,10.60,-97.72
0,1849573,202,29,367.19,-0.94,11.46,9.70,-87.67
0,1858845,-31,7,362.81,-0.56,12.21,9.88,-69.42
0,1865624,-50,3,362.81,-0.56,12.25,9.81,-51.98
0,1873482,-40,2,358.87,-0.31,12.25,9.81,-28.68
0,1879187,-23,-1,355.50,-0.06,13.33,9.92,-10.51
0,1885933,4,-7,355.50,-0.06,12.00,9.92,11.40
0,1892913,79,-9,354.00,0.00,12.01,9.74,33.48
0,1902722,317,-12,354.06,0.00,12.54,9.69,61.36
0,1912619,740,-18,354.37,0.06,12.54,9.65,83.20
0,1919505,984,-36,355.25,0.13,12.75,9.98,93.45
0,1926426,1189,-50,355.25,0.13,11.16,9.98,99.04
0,1932271,1378,-32,357.50,0.13,11.16,11.33,99.87
0,1940209,1650,-4,361.50,0.31,12.63,8.60,95.24
0,1949195,1893,21,364.81,0.44,11.70,10.06,82.41
0,1958463,2202,49,367.94,0.19,11.49,9.39,61.86
0,1965419,2401,72,367.94,0.19,12.28,9.92,42.64
0,1973779,2500,89,371.06,-0.13,12.28,9.92,16.77
0,1979496,2491,92,373.87,-0.37,11.86,9.47,-1.76
0,1986474,2441,103,373.87,-0.37,11.41,9.89,-24.22
0,1993571,2327,104,377.00,-0.69,11.69,9.89,-45.79
0,2003226,1959,111,378.69,-0.75,11.98,11.08,-71.02
0,2013115,1427,129,378.50,-0.94,11.98,9.40,-89.64
0,2020083,1150,114,375.12,-1.00,10.71,9.48,-97.31
0,2027001,830,85,375.12,-1.00,13.01,9.48,-100.00
0,2032708,590,64,371.69,-1.06,11.25,9.92,-98.41
0,2040732,308,39,366.69,-1.06,11.25,9.99,-90.49
0,2050037,18,12,362.44,-0.75,12.35,9.68,-73.68
0,2059967,-33,5,358.25,-0.44,12.26,9.82,-48.40
0,2066802,-19,3,358.25,-0.44,13.38,9.91,-27.90
0,2074660,-1,-1,355.75,-0.19,12.40,9.91,-2.70
0,2080671,29,-5,353.31,-0.06,12.40,9.72,16.78
0,2088343,137,-9,353.50,-0.06,12.06,9.76,40.62
0,2094568,294,-10,353.50,0.00,12.52,9.76,58.17
0,2104022,709,-16,354.06,0.06,12.81,9.75,80.07
0,2113789,1047,-43,355.81,0.06,12.81,9.76,94.78
0,2121049,1256,-43,359.56,0.13,13.04,9.82,99.61
0,2127731,1484,-22,359.56,0.13,12.36,9.82,99.17
0,2133785,1678,-1,363.25,0.19,11.86,10.12,94.72
0,2141694,1890,21,366.12,0.50,11.86,10.04,83.44
0,2150944,2202,49,369.37,0.25,12.24,9.55,63.35
0,2160634,2466,81,372.12,-0.06,12.26,9.78,36.23
0,2167460,2534,92,372.12,-0.06,11.79,9.68,14.80
0,2175331,2505,98,375.37,-0.31,11.57,9.68,-10.74
0,2181046,2456,104,377.75,-0.62,11.57,9.85,-28.94
0,2188900,2287,106,378.12,-0.62,11.74,9.54,-52.20
0,2195213,2035,112,378.12,-0.75,11.90,9.54,-68.50
0,2204318,1498,130,377.25,-0.94,10.88,10.23,-86.79
0,2214259,1094,109,374.62,-1.00,10.88,9.46,-98.08
0,2221279,795,82,369.50,-1.06,11.63,10.00,-99.95
0,2228054,530,59,369.50,-1.06,11.15,10.00,-96.83
0,2234204,324,40,365.12,-0.81,12.24,9.47,-89.92
0,2241973,74,17,361.06,-0.56,12.24,9.90,-76.12
0,2251238,-9,9,357.44,-0.25,12.36,9.76,-53.43
0,2261291,4,6,354.44,-0.06,13.39,9.86,-23.43
0,2267998,30,0,354.44,-0.06,12.52,9.93,-1.83
0,2276348,80,-4,353.56,-0.06,11.92,9.93,25.08
0,2282554,168,-6,353.69,0.00,11.92,9.84,43.99
0,2290562,415,-9,354.12,0.00,11.97,9.54,65.64
0,2297910,753,-14,354.12,0.06,13.05,9.98,81.64
0,2307302,1087,-43,355.19,0.06,12.70,10.40,95.23
0,2316197,1354,-33,358.25,0.13,11.25,10.40,99.98
0,2324214,1628,-7,362.44,0.44,11.25,9.07,97.12
0,2330138,1786,10,365.44,0.44,11.81,9.62,90.76
0,2336916,1990,29,365.44,0.37,12.17,9.62,79.38
0,2343735,2225,51,368.69,0.06,11.74,9.85,64.05
0,2353620,2486,83,371.50,-0.25,11.70,9.65,36.48
0,2363544,2550,94,374.62,-0.50,11.70,9.47,5.04
0,2369648,2516,98,377.44,-0.50,11.61,9.80,-14.77
0,2377285,2416,108,377.44,-0.75,11.40,9.80,-38.64
0,2382995,2276,109,378.44,-0.81,11.88,9.62,-55.02
0,2391120,1881,119,377.81,-1.00,11.88,9.84,-74.93
0,2398756,1454,133,376.00,-1.00,10.60,9.62,-88.92
0,2407883,1074,107,376.00,-1.06,11.87,9.57,-98.42
0,2416585,698,74,371.44,-1.12,13.45,9.57,-99.45
0,2424539,415,49,366.56,-1.00,13.45,9.60,-93.46
0,2430466,208,30,362.37,-1.00,12.31,9.67,-84.90
0,2437253,31,13,362.37,-0.69,12.31,9.67,-71.26
0,2443957,-4,8,358.56,-0.37,12.09,9.91,-54.39
0,2453888,7,6,355.31,-0.13,13.40,9.92,-24.92
0,2463729,35,0,353.69,-0.06,13.40,9.70,6.83
0,2470371,82,-3,353.75,-0.06,12.00,9.89,28.07
0,2477973,230,-6,353.75,-0.06,11.84,9.89,50.72
0,2484140,435,-9,353.94,0.00,12.47,9.72,66.88
0,2492008,811,-14,354.69,0.06,12.47,10.13,83.53
0,2500443,1098,-43,357.06,0.06,12.94,9.68,95.31
0,2509329,1369,-32,361.31,0.06,11.08,11.33,99.98
0,2517174,1635,-6,361.31,0.25,12.32,11.33,97.21
0,2524967,1845,16,364.62,0.44,12.32,10.05,88.21
0,2530893,2038,33,367.75,0.44,12.08,9.51,77.55
0,2537650,2269,56,367.75,0.13,11.90,9.51,61.91
0,2544229,2451,77,370.69,-0.13,12.12,10.11,43.81
0,2553817,2545,93,373.75,-0.44,11.68,9.82,14.09
0,2562633,2511,102,376.81,-0.69,11.68,9.94,-14.50
0,2569457,2442,105,376.81,-0.69,11.47,8.54,-35.93
0,2577337,2233,108,378.25,-0.81,11.81,8.54,-58.43
0,2583046,1967,116,378.12,-0.94,11.85,11.01,-72.42
0,2591257,1469,132,376.87,-0.94,11.85,9.50,-88.05
0,2599194,1137,113,373.37,-1.00,11.63,9.18,-97.24
0,2608136,740,78,373.37,-1.12,13.56,10.04,-99.85
0,2617082,415,49,367.94,-1.12,11.20,10.04,-94.05
0,2624986,135,23,363.62,-0.75,11.20,10.07,-82.31
0,2630998,1,10,359.56,-0.75,12.23,9.80,-69.70
0,2637799,-15,6,359.56,-0.50,12.17,9.80,-52.26
0,2644377,-6,5,356.12,-0.19,13.49,9.86,-32.96
0,2653280,10,2,353.75,-0.06,12.28,9.87,-4.61
0,2662596,63,-6,353.56,-0.06,12.28,9.70,25.42
0,2669400,161,-7,353.75,-0.06,12.19,9.74,46.04
0,2677572,424,-10,353.75,0.00,12.23,9.74,67.76
0,2683283,693,-14,354.19,0.06,13.07,9.82,80.18
0,2691432,1019,-32,355.81,0.06,13.07,10.02,93.04
0,2698905,1241,-45,359.56,0.06,11.22,10.73,99.13
0,2708083,1555,-14,359.56,0.13,12.28,10.73,98.62
0,2717256,1814,13,363.50,0.44,11.84,8.76,89.38
0,2724901,2061,35,366.50,0.25,11.84,10.10,75.58
0,2731423,2285,58,369.75,0.25,12.09,9.94,60.09
0,2738695,2471,81,369.75,-0.06,12.16,9.94,39.68
0,2744793,2536,93,372.56,-0.31,11.67,9.87,20.80
0,2753494,2521,98,375.87,-0.62,11.46,9.56,-7.36
0,2762969,2432,105,378.00,-0.81,11.46,9.89,-37.28
0,2769763,2279,107,378.25,-0.81,11.76,10.52,-56.72
0,2778025,1869,119,378.25,-0.88,11.97,10.52,-76.56
0,2783739,1517,130,377.50,-1.00,10.64,9.38,-87.13
0,2791843,1152,114,375.06,-1.00,10.64,9.41,-96.91
0,2799699,797,82,369.81,-1.06,13.17,9.58,-100.00
0,2808327,469,53,369.81,-1.19,11.30,9.58,-95.90
0,2817081,160,26,365.06,-0.94,12.47,10.12,-84.07
0,2823916,-3,10,360.75,-0.56,12.47,9.75,-70.05
0,2830955,-22,6,357.19,-0.56,12.23,9.75,-52.02
0,2837939,-12,5,357.19,-0.31,13.46,9.73,-31.44
0,2844542,4,2,354.19,-0.13,12.27,9.86,-10.47
0,2853587,41,-5,353.50,-0.06,12.00,9.70,18.83
0,2863313,173,-8,353.62,0.00,12.00,9.92,48.47
0,2870206,375,-10,354.00,0.00,12.49,9.92,66.71
0,2878102,761,-15,354.00,0.06,12.66,9.75,83.45
0,2883803,987,-30,355.00,0.06,13.19,9.83,92.18
0,2891730,1227,-46,357.87,0.06,13.19,10.22,99.02
0,2899503,1489,-22,362.25,0.13,12.47,10.22,99.36
0,2908077,1749,6,362.25,0.37,11.77,9.47,92.42
0,2916882,2017,32,365.44,0.37,12.16,10.01,77.85
0,2923776,2259,55,368.69,0.06,12.16,9.61,61.94
0,2930869,2456,78,371.56,0.06,11.79,9.61,42.33
0,2937632,2536,93,371.56,-0.25,11.68,9.72,21.53
0,2944453,2528,96,374.81,-0.50,11.43,9.75,-0.50
0,2953771,2465,106,377.56,-0.75,11.46,9.53,-30.34
0,2963928,2251,108,378.31,-0.88,11.46,9.82,-59.62
0,2970905,1926,118,377.81,-0.88,11.86,9.96,-76.16
0,2979180,1421,132,377.81,-1.00,11.04,9.96,-90.66
0,2985297,1156,115,376.25,-1.06,11.34,9.47,-97.21
0,2993010,794,82,372.12,-1.06,11.34,10.29,-99.99
0,3001181,475,54,366.69,-1.19,13.05,9.45,-96.10
0,3009388,183,28,362.25,-1.06,12.53,9.45,-85.39
0,3017568,-11,9,362.25,-0.75,12.17,9.89,-68.69
0,3024468,-27,5,358.31,-0.44,12.17,9.79,-50.78
0,3031436,-16,4,355.00,-0.44,12.27,9.79,-30.11
0,3038214,0,1,355.00,-0.19,12.32,9.87,-8.52
0,3044790,29,-5,353.50,-0.06,12.01,9.82,12.84
0,3052633,120,-7,353.56,-0.06,12.01,9.93,37.46
0,3061713,352,-10,353.81,-0.06,12.05,9.65,62.84
0,3069550,691,-15,354.69,0.00,12.95,9.65,80.43
0,3077360,996,-32,354.69,0.06,12.79,10.10,92.79
0,3083512,1177,-51,357.00,0.06,12.79,11.16,98.35
0,3091652,1445,-26,361.00,0.06,11.23,11.16,99.66
0,3099505,1699,1,364.37,0.19,12.36,8.76,94.32
0,3108591,1959,26,364.37,0.44,12.15,9.78,80.55
0,3116739,2245,54,367.56,0.13,11.79,9.68,62.21
0,3123700,2444,77,370.62,0.13,11.79,9.76,43.03
0,3131537,2535,93,373.62,-0.13,12.19,9.76,18.87
0,3138501,2522,97,373.62,-0.44,11.44,9.33,-3.68
0,3144981,2475,105,376.75,-0.69,11.43,9.84,-24.52
0,3152810,2337,106,378.31,-0.69,11.43,10.77,-48.16
0,3161928,1978,116,378.06,-0.88,11.64,9.50,-71.68
0,3170021,1514,130,378.06,-1.00,11.91,9.50,-87.36
0,3177846,1186,117,376.81,-1.06,11.91,9.58,-96.80
0,3183799,910,93,373.37,-1.12,13.21,9.72,-99.82
0,3192050,564,62,368.19,-1.12,13.21,9.72,-97.83
0,3199876,296,38,363.87,-1.19,11.11,9.71,-89.45
0,3208274,37,14,363.87,-0.88,12.25,9.73,-74.07
0,3216304,-19,7,359.69,-0.56,12.29,9.87,-54.20
0,3223238,-8,5,356.25,-0.56,12.29,9.91,-34.02
0,3231315,7,2,353.81,-0.25,13.43,9.91,-8.41
0,3238070,38,-4,353.81,-0.13,11.97,9.72,13.52
0,3244887,115,-7,353.62,-0.06,12.14,9.70,34.99
0,3252712,301,-8,353.81,-0.06,12.14,9.75,57.46
0,3262146,695,-14,354.37,-0.06,12.56,9.75,79.51
0,3270421,1005,-32,356.19,0.00,12.87,9.99,92.78
0,3277961,1225,-47,356.19,0.06,10.98,9.69,99.06
0,3284141,1429,-27,359.87,0.06,12.50,11.25,99.79
0,3292184,1693,1,363.56,0.13,12.50,11.25,94.74
0,3299941,1908,22,366.50,0.37,11.89,10.05,83.74
0,3306889,2146,44,366.50,0.25,11.84,9.44,69.35
0,3314259,2380,69,369.75,0.25,11.84,9.96,50.25
0,3322110,2520,91,372.56,-0.06,12.16,9.96,26.77
0,3330432,2531,96,375.87,-0.31,11.64,9.91,0.02
