test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,477644,864,88,13.88,-0.94,11.22,9.67,-98.66
0,485475,540,59,9.63,-1.00,12.10,9.67,-99.58
0,494142,212,30,9.63,-1.00,12.54,9.56,-93.11
0,503597,-67,4,4.31,-0.69,12.01,9.86,-77.70
0,512389,-114,-2,-0.06,-0.44,12.42,9.79,-56.77
0,518359,-105,-4,-3.75,-0.44,12.42,9.79,-39.81
0,524280,-94,-6,-3.75,-0.13,13.24,9.91,-21.50
0,530215,-78,-9,-6.81,-0.06,11.99,9.82,-2.36
0,539436,-24,-14,-7.56,0.00,11.99,9.76,27.30
0,549314,160,-17,-7.37,0.06,12.19,9.89,56.30
0,558488,518,-23,-7.12,0.06,12.19,10.07,78.12
0,566216,881,-35,-6.25,0.06,12.73,10.07,91.20
0,571923,1038,-59,-6.25,0.13,12.35,9.64,97.20
0,577829,1217,-46,-3.94,0.13,12.35,11.13,99.90
0,585679,1490,-22,0.37,0.19,11.48,11.13,97.79
0,594278,1748,6,0.37,0.44,12.46,8.91,88.21
0,603693,2010,30,3.75,0.31,11.39,9.62,69.89
0,612448,2271,57,6.81,0.00,12.14,9.93,46.97
0,618766,2393,73,10.00,0.00,12.14,9.93,27.96
0,624673,2419,80,10.00,-0.25,12.18,9.82,9.10
0,630613,2390,85,12.69,-0.50,11.41,9.73,-10.20
0,639221,2299,97,15.56,-0.69,11.80,9.03,-37.31
0,648237,2045,100,17.00,-0.69,11.80,11.14,-62.55
0,657451,1582,114,16.62,-0.81,11.60,9.40,-82.80
0,665370,1183,117,15.19,-0.94,11.13,9.40,-94.36
0,671075,921,93,15.19,-0.94,11.13,9.61,-98.85
0,677281,653,69,11.63,-1.00,12.44,9.61,-99.87
0,685075,363,43,6.50,-1.12,11.52,10.36,-95.42
0,693926,35,13,6.50,-0.88,12.18,9.79,-82.99
0,701632,-82,2,2.00,-0.56,12.13,9.89,-66.55
0,710322,-82,0,-1.94,-0.25,13.49,9.93,-43.08
0,717394,-67,-3,-5.50,-0.25,13.49,9.93,-21.36
0,723100,-50,-6,-5.50,-0.06,12.62,9.89,-2.96
0,729057,-18,-11,-7.19,-0.06,12.62,9.83,16.36
0,737200,97,-14,-7.19,-0.06,12.04,9.71,41.62
0,746870,378,-18,-7.00,0.00,12.31,9.71,67.72
0,756094,810,-24,-6.31,0.06,12.62,9.71,86.45
0,763816,1037,-54,-6.31,0.06,11.86,9.96,96.23
0,769529,1204,-48,-4.31,0.06,11.86,9.96,99.60
0,775399,1398,-31,-0.56,0.13,11.82,10.85,99.48
0,781519,1616,-8,-0.56,0.37,11.74,8.75,95.51
0,789062,1815,13,3.06,0.44,12.55,10.13,85.45
0,797569,2070,36,6.00,0.44,12.55,9.91,67.99
0,807219,2351,66,9.25,0.13,12.18,9.91,42.01
0,815493,2467,84,9.25,-0.19,12.19,9.89,16.36
0,821197,2461,88,11.94,-0.19,12.19,9.67,-2.13
0,827322,2417,99,14.94,-0.44,11.67,9.67,-21.88
0,834343,2310,101,14.94,-0.62,11.68,9.76,-43.42
0,841636,2067,105,17.12,-0.81,11.57,11.22,-63.38
0,849474,1647,118,17.37,-0.94,11.30,9.51,-80.85
0,858641,1198,118,16.37,-0.94,11.30,9.32,-94.57
0,866651,846,86,13.44,-1.00,12.15,9.32,-99.75
0,872355,614,66,13.44,-1.00,11.94,9.58,-99.34
0,878184,406,47,8.25,-1.12,11.94,9.58,-95.38
0,886130,110,21,3.81,-1.06,12.28,10.02,-84.53
0,894428,-51,5,3.81,-0.69,12.27,9.70,-67.21
0,901690,-56,2,-0.25,-0.44,13.46,9.81,-48.01
0,909509,-45,0,-3.87,-0.44,12.80,9.88,-24.38
0,917625,-22,-6,-6.56,-0.13,12.80,9.88,1.78
0,923328,10,-8,-6.56,-0.06,11.91,9.74,20.20
0,929274,100,-11,-7.00,-0.06,11.91,9.85,38.66
0,937159,315,-14,-6.81,-0.06,12.37,9.85,60.80
0,946162,716,-19,-6.44,0.06,12.77,9.87,81.14
0,953852,990,-38,-6.44,0.06,12.74,9.66,93.09
0,961563,1212,-48,-4.94,0.13,11.48,10.26,99.24
0,968603,1445,-26,-1.56,0.13,11.48,10.26,99.44
0,974308,1640,-6,-1.56,0.19,11.60,9.37,95.78
0,980377,1798,11,2.44,0.44,12.52,10.03,88.27
0,988414,2037,33,5.31,0.44,12.52,9.64,73.12
0,997384,2320,61,8.56,0.19,11.31,9.64,50.39
0,1006488,2490,85,11.31,-0.13,12.07,9.83,22.98
0,1013662,2500,91,11.31,-0.37,11.58,9.71,-0.16
0,1020190,2457,100,14.31,-0.37,11.58,9.71,-21.25
0,1025897,2378,104,17.00,-0.62,11.42,9.82,-38.92
0,1032109,2202,106,17.00,-0.75,11.51,8.88,-56.63
0,1039259,1854,114,17.87,-0.75,11.37,10.48,-74.11
0,1048400,1360,127,17.19,-0.94,11.37,9.64,-90.53
0,1057547,971,97,15.00,-1.00,11.17,9.64,-99.01
0,1065264,649,69,15.00,-1.06,12.59,10.42,-99.39
0,1071093,440,50,10.19,-1.06,12.59,10.42,-95.54
0,1077134,221,31,5.50,-0.75,12.34,9.51,-87.93
0,1084035,20,12,5.50,-0.44,12.23,10.00,-75.11
0,1090685,-33,6,1.31,-0.19,11.82,9.78,-59.18
0,1099099,-22,4,-2.37,-0.19,12.87,9.86,-35.18
0,1107919,-5,1,-5.62,0.00,12.87,9.86,-7.24
0,1115632,35,-6,-6.75,0.00,11.89,9.77,17.76
0,1121331,101,-9,-6.75,0.00,11.89,10.09,35.60
0,1127371,243,-10,-6.62,0.06,12.06,10.09,53.17
0,1134073,499,-14,-6.62,0.13,12.10,9.58,70.23
0,1141454,854,-19,-6.37,0.13,12.97,9.99,85.15
0,1149507,1099,-51,-5.44,0.13,11.39,11.27,95.83
0,1158988,1389,-31,-2.69,0.19,11.39,11.27,99.98
0,1167236,1664,-3,1.62,0.50,12.27,8.67,95.91
0,1172941,1811,13,1.62,0.50,12.52,9.90,89.03
0,1179178,1998,29,4.69,0.37,12.52,9.90,78.02
0,1187468,2272,56,7.81,0.06,11.33,9.64,58.53
0,1196940,2493,85,10.75,-0.19,12.38,9.74,31.17
0,1204638,2534,92,10.75,-0.44,11.42,9.41,6.64
0,1211664,2494,100,13.63,-0.44,11.44,9.81,-16.15
0,1219488,2396,106,16.62,-0.69,11.44,9.81,-40.48
0,1225187,2248,108,16.62,-0.75,11.69,10.59,-56.65
0,1231307,1951,114,18.06,-0.75,11.49,9.61,-71.84
0,1239354,1468,131,17.81,-0.94,10.98,9.67,-87.40
0,1248973,1059,105,16.37,-0.94,10.98,9.60,-98.12
0,1258051,671,71,12.44,-1.06,12.89,9.60,-99.49
0,1265623,401,47,12.44,-0.88,11.38,9.77,-94.03
0,1271802,174,26,7.12,-0.88,12.27,9.77,-85.33
0,1278036,12,11,2.87,-0.56,12.27,9.54,-73.07
0,1285898,-22,6,-1.06,-0.25,11.79,9.97,-53.42
0,1293317,-11,4,-1.06,-0.06,13.40,9.87,-31.66
0,1301107,6,1,-4.50,-0.06,11.85,9.66,-6.85
0,1309913,50,-6,-6.56,0.00,11.85,9.66,21.63
0,1318346,169,-8,-6.56,0.06,12.03,9.84,47.28
0,1324043,330,-10,-6.56,0.06,12.03,9.96,62.71
0,1329952,604,-14,-6.37,0.13,12.77,9.96,76.44
0,1338268,976,-29,-5.87,0.13,12.77,10.11,90.90
0,1347984,1256,-43,-4.12,0.19,11.58,9.61,99.35
0,1357891,1592,-11,-0.06,0.37,11.91,11.31,97.83
0,1364688,1777,9,-0.06,0.50,11.61,10.05,90.91
0,1371822,1987,29,3.75,0.50,11.27,10.05,78.88
0,1378061,2198,49,6.69,0.19,11.27,9.46,64.87
0,1385856,2419,72,9.81,-0.06,12.52,10.16,43.69
0,1393107,2518,89,9.81,-0.31,11.95,9.81,21.45
0,1400938,2512,94,12.63,-0.31,11.47,9.84,-3.87
0,1410196,2441,104,15.75,-0.56,11.47,9.84,-33.35
0,1418698,2255,106,17.81,-0.69,11.86,9.06,-57.83
0,1424402,1999,111,17.81,-0.69,11.71,10.94,-71.90
0,1430293,1621,124,17.94,-0.88,11.52,10.94,-83.82
0,1438553,1200,118,17.12,-0.88,11.52,9.58,-95.29
0,1448249,760,79,14.44,-1.00,12.29,9.14,-100.00
0,1458406,387,46,9.00,-1.00,11.87,10.00,-94.34
0,1465049,139,23,9.00,-0.62,12.53,10.15,-85.03
0,1472300,-22,8,4.12,-0.62,11.87,10.15,-70.36
0,1478005,-39,5,-0.06,-0.37,11.87,9.82,-56.04
0,1485748,-30,3,-3.62,-0.06,13.48,9.89,-33.62
0,1491747,-14,0,-3.62,-0.06,12.76,9.84,-14.71
0,1500645,16,-6,-6.37,0.00,11.92,9.85,14.15
0,1510437,131,-10,-6.75,0.06,11.92,9.85,44.45
0,1518546,362,-12,-6.62,0.13,12.30,9.62,66.28
0,1524247,628,-16,-6.62,0.13,12.53,9.71,78.95
0,1529954,910,-22,-6.25,0.19,13.04,9.71,88.93
0,1537946,1150,-53,-5.06,0.19,13.04,10.07,97.70
0,1546530,1424,-28,-1.94,0.25,11.91,10.35,99.79
0,1554873,1698,1,-1.94,0.56,11.59,8.90,94.41
0,1562512,1906,22,2.44,0.56,12.49,10.16,83.40
0,1570567,2178,46,5.50,0.37,12.49,10.16,66.25
0,1576270,2356,65,8.75,0.06,11.30,9.99,51.29
0,1582817,2482,83,8.75,0.06,12.02,9.99,31.98
0,1589830,2514,90,11.56,-0.25,11.33,9.87,9.71
0,1599467,2471,102,14.75,-0.50,11.48,9.53,-21.47
0,1609305,2327,105,17.31,-0.69,11.48,9.91,-51.12
0,1616148,2073,108,17.94,-0.81,11.62,10.53,-68.84
0,1623051,1650,122,17.94,-0.81,11.70,10.53,-83.27
0,1628965,1325,127,17.44,-0.88,11.70,9.49,-92.32
0,1636694,955,96,15.69,-0.94,10.61,9.38,-98.98
0,1644860,604,65,15.69,-1.06,11.64,9.59,-99.25
0,1653334,299,38,11.00,-1.06,12.60,10.10,-92.16
0,1661807,17,11,5.62,-0.75,12.17,10.10,-78.11
0,1670169,-56,4,1.12,-0.44,12.17,9.79,-58.45
0,1675882,-46,2,-2.62,-0.44,11.97,9.77,-42.45
0,1682598,-35,0,-2.62,-0.13,12.71,9.77,-21.81
0,1690005,-14,-5,-5.87,0.00,11.89,9.92,2.12
0,1699835,62,-10,-6.94,0.06,12.05,9.72,33.46
0,1709444,274,-12,-6.81,0.13,12.05,9.87,60.82
0,1715675,523,-17,-6.81,0.19,12.70,9.93,75.56
0,1722670,879,-22,-6.56,0.19,12.78,9.93,88.40
0,1728374,1051,-47,-5.69,0.19,12.78,9.69,95.51
0,1735929,1282,-40,-3.37,0.19,11.99,10.43,99.85
0,1742550,1515,-19,-3.37,0.25,11.61,9.22,98.72
0,1751466,1780,9,0.94,0.50,12.55,9.99,90.02
0,1761003,2079,37,4.37,0.50,12.55,9.99,72.42
0,1768985,2344,64,7.56,0.19,11.28,9.68,52.27
0,1774694,2474,81,7.56,0.19,12.44,9.68,35.63
0,1780596,2521,91,10.56,-0.13,11.38,9.84,17.13
0,1788420,2498,96,13.56,-0.37,11.38,9.71,-8.23
0,1797458,2413,103,16.69,-0.62,11.39,9.51,-36.77
0,1806981,2164,106,18.00,-0.75,11.94,10.37,-63.38
0,1813823,1816,116,18.00,-0.75,11.37,9.87,-78.90
0,1821676,1358,128,17.69,-0.88,11.37,9.87,-91.87
0,1827608,1087,108,16.44,-0.88,10.90,9.66,-97.74
0,1834378,769,79,16.44,-0.88,12.11,10.51,-100.00
0,1841244,495,55,12.94,-1.00,11.85,10.51,-97.35
0,1850988,134,23,7.44,-0.94,12.26,9.45,-85.37
0,1860807,-59,4,2.81,-0.56,12.26,9.94,-64.68
0,1867791,-59,1,-1.31,-0.25,11.82,9.78,-45.83
0,1874566,-48,0,-1.31,-0.25,13.55,9.78,-25.29
0,1880274,-32,-4,-4.87,0.00,11.89,9.78,-6.98
0,1888318,7,-10,-6.87,0.06,11.89,9.76,19.07
0,1897394,139,-12,-6.94,0.13,12.04,9.89,46.82
0,1907331,459,-17,-6.75,0.19,12.29,9.70,72.47
0,1914101,786,-21,-6.75,0.19,13.02,10.11,85.78
0,1921979,1047,-50,-6.12,0.19,13.02,10.11,96.01
0,1927893,1224,-46,-4.37,0.19,11.78,11.28,99.59
0,1934669,1455,-25,-4.37,0.25,12.00,11.28,99.16
0,1941639,1686,0,-0.62,0.37,11.66,8.78,93.72
0,1951276,1954,26,3.19,0.56,11.29,9.91,78.38
0,1961213,2289,58,6.19,0.31,11.29,9.63,54.59
0,1968037,2460,80,9.44,0.00,12.42,9.79,34.79
0,1974940,2515,90,9.44,0.00,12.03,9.79,13.03
0,1980637,2493,94,12.25,-0.25,11.40,9.43,-5.47
0,1988505,2431,104,15.50,-0.50,11.40,9.79,-30.58
0,1997119,2253,105,17.69,-0.69,11.89,11.08,-55.73
0,2006005,1840,115,17.81,-0.69,11.89,9.44,-77.09
0,2013750,1401,129,17.81,-0.81,11.38,9.44,-90.54
0,2022220,1019,102,15.06,-0.88,11.38,9.69,-98.68
0,2028180,754,78,12.38,-0.88,12.27,10.08,-99.95
0,2035006,489,54,12.38,-0.94,11.74,10.08,-96.81
0,2041764,246,33,7.25,-1.00,12.45,9.81,-89.01
0,2051624,-21,8,2.56,-0.69,11.88,9.56,-70.09
0,2061793,-46,3,-1.69,-0.37,11.88,9.92,-43.11
0,2068796,-30,0,-4.50,-0.06,13.28,9.85,-21.61
0,2075565,-10,-4,-4.50,-0.06,12.82,9.85,0.24
0,2081757,27,-8,-7.37,0.06,11.99,9.75,20.25
0,2089628,150,-11,-7.94,0.06,11.99,9.90,44.40
0,2098638,424,-15,-7.50,0.13,12.39,9.76,68.41
0,2108585,880,-22,-7.12,0.19,12.63,10.03,88.06
0,2115440,1068,-51,-7.12,0.19,12.86,9.83,96.36
0,2123462,1312,-38,-3.94,0.19,12.03,9.83,100.00
0,2129168,1515,-19,-0.75,0.31,12.03,10.97,98.45
0,2136995,1749,6,3.25,0.31,11.69,10.14,90.86
0,2143823,1940,24,3.25,0.56,12.52,9.47,79.43
0,2153811,2269,56,6.56,0.44,12.28,9.89,55.86
0,2163014,2484,84,9.38,0.13,12.10,9.89,28.91
0,2170662,2519,91,12.44,-0.13,12.10,9.56,4.43
0,2176774,2484,96,15.19,-0.13,11.46,9.56,-15.39
0,2183241,2407,105,15.19,-0.44,11.75,9.88,-35.70
0,2190292,2228,107,16.00,-0.62,11.75,8.53,-56.01
0,2199398,1787,118,15.38,-0.75,11.50,11.26,-77.76
0,2209220,1303,125,13.19,-0.88,11.28,9.46,-93.58
0,2216053,1008,101,13.19,-0.88,11.36,9.79,-99.05
0,2224086,653,70,8.56,-0.94,11.38,9.79,-99.24
0,2229970,440,50,3.94,-0.75,11.38,9.47,-95.08
0,2237851,156,25,-0.31,-0.75,12.18,9.70,-84.11
0,2244605,-5,9,-0.31,-0.44,12.44,9.82,-70.30
0,2254652,-24,5,-4.12,-0.13,13.35,9.91,-43.73
0,2263843,-9,2,-7.44,0.06,12.73,9.91,-15.29
0,2271754,25,-5,-8.63,0.13,12.73,9.86,10.38
0,2277606,76,-7,-8.50,0.13,12.02,10.07,29.02
0,2284358,210,-9,-8.50,0.19,12.14,10.07,49.18
0,2291145,440,-13,-8.25,0.25,12.81,9.67,67.06
0,2300435,873,-19,-7.25,0.25,13.01,9.71,86.11
0,2309778,1143,-52,-4.56,0.31,13.01,10.24,97.38
0,2316623,1349,-35,-0.37,0.31,11.16,9.32,100.00
0,2324447,1623,-7,-0.37,0.56,11.64,9.32,96.94
0,2330362,1783,10,2.69,0.56,11.64,9.35,90.45
0,2338391,2026,32,5.75,0.56,12.53,10.03,76.37
0,2346164,2290,58,8.75,0.25,11.35,9.80,57.78
0,2355393,2504,86,8.75,0.00,11.98,9.68,31.05
0,2364167,2542,93,11.75,-0.25,11.41,9.68,3.02
0,2372197,2490,104,14.81,-0.50,11.41,9.74,-22.91
0,2378216,2407,107,16.25,-0.50,11.44,8.72,-41.42
0,2385308,2184,109,16.25,-0.62,11.71,8.72,-61.14
0,2391753,1847,118,16.00,-0.75,11.23,10.57,-76.28
0,2401040,1346,128,14.50,-0.81,11.19,9.74,-92.07
0,2410071,955,96,10.56,-0.94,11.19,9.58,-99.43
0,2416848,669,71,5.25,-0.94,13.26,9.52,-99.36
0,2424729,388,46,5.25,-0.88,12.44,9.52,-93.23
0,2430555,175,26,1.06,-0.50,12.44,9.87,-84.75
0,2438509,-5,9,-2.94,-0.50,12.28,9.99,-68.34
0,2445806,-19,5,-2.94,-0.25,11.88,9.81,-49.25
0,2455229,-8,4,-6.37,0.06,13.33,9.77,-20.67
0,2464486,23,-4,-8.44,0.13,11.80,9.77,9.29
0,2472413,93,-7,-8.50,0.19,11.80,9.71,34.38
0,2478776,230,-9,-8.31,0.19,12.12,9.78,52.95
0,2486331,519,-13,-7.81,0.25,12.46,9.78,72.01
0,2492442,816,-17,-7.81,0.25,13.07,10.07,84.30
0,2501039,1102,-49,-5.87,0.31,11.30,9.56,95.88
0,2510197,1385,-31,-1.87,0.44,11.30,11.35,100.00
0,2516965,1620,-8,-1.87,0.44,12.32,9.86,97.36
0,2525159,1843,16,1.87,0.62,12.47,9.86,87.91
0,2530866,2026,32,4.87,0.37,11.38,9.68,77.60
0,2538960,2301,58,8.00,0.37,11.38,10.00,58.50
0,2547050,2500,85,10.88,0.06,12.40,9.70,35.38
0,2555952,2552,94,10.88,-0.19,11.96,9.70,7.19
0,2565012,2504,106,14.13,-0.44,11.45,9.81,-22.11
0,2572434,2401,107,16.12,-0.62,11.83,9.52,-44.79
0,2579030,2189,110,16.25,-0.62,11.83,10.61,-62.81
0,2586681,1758,123,15.38,-0.75,11.51,10.61,-80.05
0,2593045,1405,131,15.38,-0.81,11.07,9.72,-90.66
0,2601390,1028,103,12.44,-0.94,13.17,9.35,-98.66
0,2610771,619,66,7.06,-1.00,13.17,10.64,-99.00
0,2617537,384,45,2.44,-1.00,11.06,9.73,-93.54
0,2625709,97,19,2.44,-0.62,12.50,9.73,-80.95
0,2631414,-15,8,-1.87,-0.31,11.89,9.99,-68.73
0,2639457,-23,5,-5.37,-0.31,11.89,9.82,-47.59
0,2647418,-11,3,-8.13,-0.06,13.44,9.85,-23.47
0,2656304,14,-3,-8.13,0.13,12.64,9.85,5.23
0,2665257,87,-7,-8.56,0.13,12.01,9.94,33.69
0,2672318,235,-10,-8.44,0.19,12.46,9.85,54.25
0,2679186,495,-13,-8.06,0.19,12.46,9.54,71.52
0,2686811,868,-19,-6.75,0.25,12.83,9.54,86.50
0,2692962,1061,-43,-6.75,0.25,11.35,10.12,94.75
0,2701450,1322,-37,-3.44,0.31,12.35,11.32,99.88
0,2711237,1658,-4,0.75,0.62,12.35,8.74,96.40
0,2718026,1841,15,3.81,0.62,11.59,10.14,88.23
0,2726238,2114,40,3.81,0.50,12.43,10.14,72.66
0,2732195,2317,61,7.06,0.19,12.41,10.13,58.06
0,2740178,2503,85,9.88,0.19,12.41,9.82,35.20
0,2748553,2551,93,13.19,-0.13,11.91,9.39,8.71
0,2758571,2503,106,15.75,-0.37,11.38,9.94,-23.66
0,2766453,2390,107,15.75,-0.62,11.91,9.94,-47.54
0,2774367,2095,112,16.31,-0.69,11.65,11.29,-68.38
0,2780548,1734,124,15.81,-0.69,11.65,9.49,-81.58
0,2788691,1299,126,13.88,-0.81,11.34,9.49,-93.88
0,2795790,967,97,13.88,-0.88,12.97,9.61,-99.27
0,2805149,566,61,9.13,-1.00,11.27,10.03,-98.31
0,2814087,247,33,3.94,-0.81,12.44,10.06,-88.94
0,2820914,31,13,-0.50,-0.81,12.44,9.59,-76.68
0,2828504,-34,6,-4.31,-0.44,12.30,9.59,-58.66
0,2835284,-23,4,-4.31,-0.13,13.49,9.82,-39.51
0,2842127,-10,2,-7.56,0.06,12.65,9.93,-18.25
0,2850940,17,-5,-8.69,0.13,11.91,9.73,10.31
0,2859666,103,-8,-8.56,0.13,11.91,10.00,37.77
0,2867500,294,-10,-8.31,0.19,12.50,10.00,59.90
0,2874885,610,-15,-8.31,0.25,12.72,9.61,77.24
0,2880946,900,-21,-7.44,0.25,12.72,10.00,88.19
0,2889051,1143,-52,-4.87,0.25,12.96,10.00,97.43
0,2896833,1389,-31,-0.62,0.25,11.33,9.85,99.97
0,2902873,1605,-9,-0.62,0.44,11.60,10.33,97.53
0,2911965,1858,17,2.69,0.56,11.60,10.16,86.86
0,2919054,2096,38,5.87,0.56,12.49,9.45,73.22
0,2927285,2370,66,8.88,0.25,11.33,9.45,52.59
0,2933214,2505,84,8.88,0.00,11.92,9.97,35.30
0,2940795,2547,93,11.94,0.00,11.92,9.56,11.38
0,2948973,2510,102,15.00,-0.31,11.36,9.94,-15.15
0,2958951,2386,107,16.31,-0.56,11.44,9.00,-45.89
0,2967101,2119,110,16.31,-0.69,11.71,9.00,-67.58
0,2974659,1676,125,15.94,-0.81,11.31,10.37,-83.49
0,2981176,1334,128,14.69,-0.81,10.97,9.41,-93.21
0,2989368,944,95,11.13,-0.88,10.97,9.41,-99.46
0,2997253,605,65,5.56,-0.94,12.55,9.82,-98.84
0,3004332,357,43,5.56,-0.94,12.50,9.57,-92.76
0,3012273,79,17,1.00,-0.56,12.50,9.72,-80.13
0,3019339,-30,7,-3.12,-0.56,12.24,9.76,-64.39
0,3027628,-26,4,-6.56,-0.31,12.02,9.76,-41.67
0,3033724,-13,2,-6.56,0.00,12.65,9.94,-22.93
0,3041033,7,-3,-8.56,0.00,11.95,9.87,0.65
0,3049470,63,-7,-8.56,0.13,11.95,9.77,27.73
0,3059219,247,-10,-8.38,0.13,11.88,9.77,56.32
0,3067489,559,-15,-8.38,0.19,12.36,9.58,76.27
0,3074948,913,-22,-7.81,0.25,12.94,9.92,89.58
0,3081433,1105,-51,-6.06,0.25,11.55,10.37,96.90
0,3089494,1360,-33,-2.31,0.25,11.55,10.37,99.99
0,3097400,1638,-6,1.50,0.31,12.11,9.25,96.38
0,3105441,1858,17,1.50,0.62,12.46,9.35,86.19
0,3113386,2125,41,4.56,0.37,11.33,10.00,70.36
0,3120377,2353,65,7.81,0.37,11.33,9.76,52.52
0,3128308,2510,87,10.69,0.06,12.45,9.76,29.06
0,3135084,2534,93,10.69,-0.19,11.37,9.69,7.43
0,3141886,2498,100,13.94,-0.44,11.46,9.75,-14.65
0,3149984,2401,106,15.94,-0.44,11.46,10.04,-39.91
0,3159526,2109,110,16.06,-0.62,11.88,10.04,-66.02
0,3167652,1668,124,15.06,-0.75,11.69,9.82,-83.36
0,3174411,1329,128,15.06,-0.81,11.29,9.72,-93.40
0,3181328,1004,101,12.31,-0.81,12.56,9.80,-99.02
0,3189536,637,68,7.25,-0.94,12.56,9.80,-99.20
0,3197172,364,43,2.56,-1.00,11.28,9.45,-93.04
0,3204258,109,20,2.56,-0.69,12.36,9.97,-82.19
0,3211663,-24,7,-1.81,-0.69,12.03,9.86,-66.22
0,3219581,-25,5,-5.44,-0.37,12.03,9.86,-44.94
0,3227328,-13,2,-8.19,-0.13,13.42,9.92,-21.24
0,3233035,7,-2,-8.19,0.06,11.88,9.76,-2.83
0,3240689,53,-7,-8.63,0.06,11.88,9.73,21.90
0,3248790,173,-9,-8.50,0.13,12.03,9.73,46.57
0,3257603,451,-13,-8.06,0.19,12.33,9.80,69.70
0,3264278,768,-17,-8.06,0.25,12.62,10.09,83.52
0,3271233,1023,-36,-6.75,0.25,12.62,9.62,93.73
0,3279394,1269,-42,-3.56,0.25,11.43,9.62,99.59
0,3286913,1531,-17,0.56,0.31,12.22,11.27,98.81
