test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,225555,15648,1689,353.37,312.56,13.23,10.17,-91.89
0,232617,13057,1456,353.37,315.19,15.15,8.84,-94.93
0,241965,9739,1115,334.50,317.81,16.01,8.84,-97.88
0,251588,6284,741,315.12,320.87,15.37,9.72,-99.60
0,260360,3136,393,295.00,324.06,13.17,8.24,-99.99
0,266064,1063,175,274.00,324.06,13.17,8.84,-99.63
0,271765,-1018,20,274.00,327.56,10.30,8.84,-98.80
0,277516,-3026,-181,252.25,331.25,10.30,11.97,-97.48
0,286192,-6150,-452,229.87,334.31,7.40,7.76,-94.60
0,294986,-9382,-801,207.25,334.31,3.74,8.41,-90.61
0,304569,-12851,-1154,184.81,337.25,3.02,9.38,-85.09
0,312449,-15713,-1454,184.81,340.50,5.89,9.38,-79.69
0,318157,-17641,-1625,162.87,340.50,5.89,8.78,-75.32
0,323865,-19384,-1789,162.87,343.81,13.77,8.78,-70.58
0,329570,-21020,-1943,141.75,347.19,13.71,10.70,-65.52
0,338184,-23415,-2172,121.50,349.87,13.92,9.68,-57.28
0,347383,-25570,-2392,102.19,352.31,12.94,8.86,-47.79
0,357090,-27317,-2562,83.31,354.69,12.94,10.37,-37.14
0,364169,-28285,-2663,64.81,354.69,11.16,10.37,-29.04
0,369887,-28794,-2722,64.81,356.56,9.70,9.66,-22.34
0,375900,-29086,-2780,47.19,356.56,9.70,9.61,-15.18
0,383526,-29185,-2827,33.69,358.00,7.98,9.61,-5.98
0,392091,-29136,-2870,33.69,359.00,7.48,9.02,4.40
0,401714,-29017,-2872,25.62,359.69,9.76,10.62,16.01
0,410789,-28627,-2877,22.94,360.12,9.18,9.83,26.76
0,416493,-28314,-2881,23.12,360.12,9.18,9.32,33.35
0,422356,-27913,-2844,23.12,360.25,7.87,9.32,39.97
0,428056,-27377,-2791,24.19,360.31,9.85,9.04,46.21
0,436307,-26310,-2689,27.56,360.06,9.85,11.35,54.84
0,445225,-24848,-2549,32.81,360.06,8.50,9.70,63.55
0,455183,-22994,-2334,41.13,359.25,9.07,10.22,72.39
0,463020,-21229,-2135,41.13,358.00,10.92,10.22,78.61
0,468960,-19535,-1971,53.25,356.25,10.92,9.28,82.86
0,475001,-17629,-1734,68.12,356.25,11.45,9.28,86.73
0,482005,-15085,-1502,68.12,354.19,12.94,10.04,90.64
0,491565,-11557,-1167,85.37,351.56,17.08,8.86,94.92
0,500692,-8166,-846,104.31,348.44,11.84,11.34,97.82
0,509092,-5165,-545,123.62,345.37,8.90,6.60,99.42
0,515859,-2700,-291,143.62,345.37,8.90,6.60,99.97
0,521561,-627,-93,143.62,342.25,4.45,9.73,99.90
0,527512,1592,111,164.69,339.00,4.45,8.43,99.33
0,535323,4401,372,186.50,339.00,2.93,10.16,97.79
0,545080,8000,742,209.00,335.69,3.42,8.94,94.63
0,555236,11654,1064,231.56,332.62,7.80,8.58,89.94
0,563206,14251,1359,231.56,329.25,14.60,8.58,85.30
0,569154,16128,1568,254.00,326.00,14.60,12.85,81.32
0,575061,18025,1764,275.81,326.00,15.72,12.85,76.94
0,581832,20276,1988,275.81,322.87,15.98,7.87,71.44
0,590517,23173,2273,296.81,319.81,15.58,9.18,63.69
0,598471,25533,2510,316.94,316.75,15.25,10.21,55.97
0,608157,27900,2750,336.31,313.94,15.25,9.26,45.86
0,615413,29214,2870,355.06,313.94,11.29,9.26,37.87
0,621119,29978,2946,355.06,311.31,7.94,9.37,31.38
0,627065,30534,3002,373.50,311.31,7.94,9.41,24.46
0,635074,30981,3046,391.50,309.31,5.91,9.50,14.94
0,645123,31105,3063,404.44,308.06,6.67,9.57,2.80
0,655227,31000,3125,411.62,307.25,7.93,9.45,-9.44
0,663516,30844,3128,411.62,306.94,9.24,9.45,-19.39
0,669230,30613,3133,414.56,306.69,9.24,9.27,-26.13
0,675503,30342,3146,414.31,306.69,9.07,9.27,-33.40
0,683158,29880,3102,413.12,306.31,8.43,9.65,-41.99
0,691840,29046,3022,413.12,306.19,8.11,8.97,-51.30
0,699600,27967,2915,410.19,306.31,6.92,9.33,-59.14
0,708576,26179,2744,405.94,307.06,6.81,9.87,-67.56
0,715687,24347,2550,398.62,307.06,6.81,9.87,-73.66
0,721395,22701,2371,398.62,308.25,5.96,9.57,-78.16
0,727330,20860,2185,387.12,308.25,5.96,9.55,-82.44
0,735600,18087,1935,370.31,310.00,10.42,9.55,-87.70
0,745332,14810,1621,351.81,312.56,13.57,9.70,-92.75
0,755365,11187,1263,332.94,315.31,15.74,9.70,-96.60
0,763808,8184,978,313.50,318.12,18.27,9.37,-98.74
0,769510,6142,721,313.50,318.12,14.05,8.60,-99.60
0,775654,3936,482,293.31,321.12,14.05,8.60,-99.99
0,783302,1130,185,272.25,324.31,14.09,6.92,-99.70
0,791018,-1613,-35,272.25,327.87,8.15,9.60,-98.54
0,798688,-4279,-295,250.44,331.50,3.68,10.95,-96.53
0,807735,-7595,-607,227.94,331.50,3.68,9.06,-93.09
0,815620,-10451,-891,205.31,334.56,3.43,9.06,-89.18
0,821330,-12506,-1123,205.31,337.44,2.44,9.45,-85.84
0,827376,-14642,-1356,182.94,337.44,2.44,12.26,-81.85
0,835310,-17318,-1594,161.12,340.62,10.72,10.21,-75.95
0,844886,-20219,-1872,140.06,343.87,12.76,10.21,-67.89
0,853583,-22697,-2095,119.94,347.12,13.69,10.53,-59.78
0,860712,-24544,-2287,119.94,349.75,14.78,10.69,-52.64
0,867367,-25925,-2432,100.62,349.75,14.78,10.69,-45.61
0,873074,-26946,-2534,81.81,352.25,12.80,9.89,-39.34
0,879363,-27885,-2621,81.81,354.62,10.73,9.87,-32.22
0,886864,-28668,-2707,63.38,354.62,10.21,10.41,-23.49
0,895745,-29137,-2796,46.06,356.56,10.21,10.08,-12.90
0,905290,-29226,-2844,33.06,357.94,7.45,10.08,-1.36
0,913027,-29162,-2881,33.06,359.00,8.09,9.94,8.02
0,918981,-29060,-2881,25.25,359.00,8.09,9.76,15.19
0,924891,-28805,-2884,22.25,359.81,8.76,9.76,22.24
0,931672,-28412,-2888,22.25,360.19,8.14,11.07,30.17
0,939418,-27927,-2844,22.31,360.37,8.32,9.49,38.98
0,947417,-27169,-2770,23.81,360.44,10.15,11.68,47.72
0,956234,-25967,-2658,28.00,360.44,10.15,9.40,56.83
0,964547,-24567,-2516,33.31,360.12,8.93,9.40,64.83
0,970253,-23507,-2389,33.31,359.25,10.22,10.53,69.94
0,976190,-22262,-2250,41.75,359.25,10.22,10.53,74.90
0,984252,-20166,-2027,54.06,358.06,11.20,10.06,81.01
0,992380,-17682,-1738,54.06,356.31,10.96,9.63,86.39
0,999606,-15066,-1499,69.19,354.19,14.07,9.88,90.47
0,1007565,-12144,-1225,86.94,354.19,17.33,8.96,94.15
0,1015511,-9203,-951,105.94,351.56,17.33,8.96,96.96
0,1021218,-7163,-750,105.94,348.50,11.03,9.63,98.42
0,1027151,-4983,-525,125.31,348.50,11.03,10.79,99.44
0,1034938,-2145,-235,145.44,345.37,5.78,10.79,99.99
0,1043904,1106,63,166.56,342.31,5.66,10.00,99.53
0,1051523,3851,331,166.56,339.00,2.51,8.83,98.21
0,1059199,6678,612,188.44,339.00,9.69,9.52,96.03
0,1066545,9402,884,210.94,335.75,9.69,9.52,93.17
0,1072256,11410,1046,210.94,332.62,12.50,9.26,90.43
0,1078289,13491,1289,233.56,332.62,14.43,8.98,87.06
0,1086374,16030,1558,255.94,329.31,14.43,10.40,81.83
0,1095250,18914,1862,277.75,326.00,13.67,10.40,75.18
0,1104535,22075,2160,298.62,322.87,14.38,8.93,67.29
0,1111739,24386,2393,298.62,319.87,15.37,9.88,60.58
0,1118262,26225,2582,318.75,319.87,15.37,9.88,54.10
0,1123966,27638,2725,338.06,316.75,15.99,10.13,48.15
0,1130632,28945,2846,338.06,313.94,8.81,9.03,40.92
0,1137828,30006,2948,356.75,311.25,6.22,10.22,32.81
0,1146826,30882,3036,375.19,311.25,6.34,9.44,22.32
0,1156196,31354,3084,392.94,309.25,6.34,9.44,11.12
0,1163956,31406,3099,405.44,307.94,6.55,9.32,1.73
0,1169657,31339,3135,405.44,307.94,7.66,9.46,-5.19
0,1175496,31243,3163,412.87,307.56,7.66,9.46,-12.24
0,1183227,31026,3164,416.00,307.12,8.77,9.51,-21.48
0,1190340,30761,3177,416.00,306.75,9.07,9.99,-29.82
0,1198091,30422,3152,415.69,306.69,10.07,9.23,-38.65
0,1207073,29654,3079,414.12,306.69,10.07,9.62,-48.45
0,1215444,28578,2975,411.19,306.81,7.83,9.62,-57.07
0,1221155,27608,2882,411.19,307.50,7.08,9.72,-62.61
0,1227105,26295,2753,407.31,307.50,7.08,9.32,-68.07
0,1235399,24030,2514,399.62,308.69,5.84,9.32,-75.09
0,1244998,21098,2206,387.62,310.44,7.18,9.56,-82.25
0,1254347,17961,1925,370.56,313.06,11.68,7.97,-88.16
0,1261029,15693,1693,370.56,315.81,12.70,10.46,-91.69
0,1267804,13172,1466,352.12,315.81,12.70,10.46,-94.66
0,1273509,11164,1269,333.25,318.62,15.67,9.29,-96.66
0,1280129,8749,1023,333.25,318.62,18.08,10.27,-98.41
0,1287232,6205,730,313.81,321.69,15.00,8.65,-99.57
0,1296833,2719,345,293.69,324.87,11.35,9.68,-99.97
0,1306409,-745,37,272.56,328.37,11.35,9.68,-99.02
0,1314117,-3440,-226,250.75,332.12,8.31,8.82,-97.29
0,1319823,-5483,-389,250.75,332.12,3.92,12.20,-95.45
0,1325595,-7627,-611,228.25,335.19,3.92,12.20,-93.13
0,1332989,-10332,-882,205.62,338.06,2.91,9.06,-89.50
0,1340862,-13150,-1181,205.62,341.31,6.90,10.08,-84.83
0,1348631,-15933,-1470,183.19,341.31,10.99,8.66,-79.47
0,1357456,-18851,-1734,161.31,344.56,10.99,8.66,-72.53
0,1365732,-21309,-1966,140.31,347.94,12.15,10.52,-65.27
0,1372677,-23261,-2156,120.19,350.62,14.94,10.56,-58.66
0,1380798,-25105,-2343,120.19,353.19,14.81,9.42,-50.41
0,1387584,-26293,-2471,100.87,353.19,12.73,9.22,-43.14
0,1397223,-27729,-2603,82.06,355.56,10.21,9.49,-32.32
0,1407160,-28663,-2706,63.63,357.37,10.21,9.49,-20.71
0,1415630,-28975,-2770,47.94,358.69,9.64,10.32,-10.56
0,1421336,-28991,-2798,47.94,358.69,7.51,9.76,-3.66
0,1427231,-28930,-2849,35.88,359.62,7.63,9.76,3.49
0,1435590,-28811,-2855,28.56,360.25,7.63,9.22,13.59
0,1445459,-28399,-2859,26.19,360.75,9.44,11.04,25.32
0,1455297,-27873,-2838,26.75,361.00,9.23,9.95,36.66
0,1461939,-27344,-2787,26.75,361.06,8.47,8.93,44.03
0,1468729,-26526,-2708,28.37,361.06,8.47,8.93,51.27
0,1474641,-25619,-2626,32.25,360.81,8.47,10.19,57.29
0,1481631,-24389,-2494,32.25,360.00,8.98,10.15,64.02
0,1488208,-23149,-2352,37.38,360.00,10.06,10.10,69.94
0,1497589,-21008,-2107,46.38,358.75,11.18,9.69,77.61
0,1507489,-18060,-1784,59.56,356.87,11.18,9.69,84.60
0,1515911,-15000,-1492,75.25,354.75,12.33,9.74,89.60
0,1521618,-12920,-1302,75.25,354.75,14.71,9.22,92.46
0,1527517,-10755,-1094,93.44,352.06,17.68,9.22,94.94
0,1535818,-7741,-805,112.56,348.87,17.68,9.25,97.62
0,1545665,-4148,-436,132.12,345.81,9.26,9.37,99.51
0,1555803,-459,-83,152.50,342.69,5.09,10.29,99.97
0,1562607,2010,143,152.50,339.37,2.74,10.24,99.44
0,1569705,4603,390,173.94,339.37,2.51,10.24,98.15
0,1575428,6658,598,196.12,336.12,2.51,10.83,96.59
0,1583230,9519,886,218.69,333.06,6.73,8.11,93.71
0,1589331,11775,1082,218.69,333.06,11.50,9.64,90.87
0,1597957,14515,1390,241.25,329.69,16.64,7.96,86.02
0,1607741,17701,1723,263.44,326.44,16.64,7.96,79.37
0,1615872,20494,2010,285.00,323.31,14.79,8.29,73.00
0,1621572,22423,2197,285.00,323.31,14.07,9.56,68.10
0,1627267,24189,2373,305.56,320.25,15.93,9.56,62.88
0,1635220,26365,2592,325.44,317.12,15.93,9.20,55.10
0,1644193,28467,2803,344.44,314.31,11.29,8.62,45.71
0,1652454,29929,2939,344.44,311.81,9.16,10.62,36.58
0,1659729,30843,3033,363.06,311.81,6.48,9.70,28.24
0,1668063,31494,3098,381.44,309.87,6.48,9.70,18.41
0,1673774,31723,3125,399.00,308.44,6.90,9.50,11.56
0,1680729,31760,3134,399.00,308.44,7.55,9.21,3.15
0,1687501,31694,3170,411.44,307.62,7.66,9.44,-5.06
0,1697117,31551,3196,418.62,307.19,9.22,9.44,-16.65
0,1706907,31197,3203,421.19,306.94,9.22,9.37,-28.22
0,1714296,30955,3193,420.75,306.56,8.61,9.71,-36.69
0,1720776,30529,3161,420.75,306.56,9.58,9.71,-43.88
0,1726929,29882,3104,419.44,306.50,9.58,9.45,-50.46
0,1734859,28740,2992,416.56,306.56,8.66,9.46,-58.52
0,1743427,27119,2830,412.81,307.19,7.12,9.73,-66.62
0,1752050,24941,2620,412.81,308.37,6.88,9.55,-74.04
0,1759633,22686,2369,404.69,308.37,7.19,9.66,-79.90
0,1767702,20050,2113,392.00,310.12,7.19,9.66,-85.40
0,1773405,18084,1937,374.94,310.12,10.38,9.16,-88.79
0,1779965,15781,1701,374.94,312.50,15.61,9.16,-92.16
0,1787142,13116,1459,356.56,315.37,16.07,9.58,-95.19
0,1796879,9588,1098,337.87,318.19,17.87,9.49,-98.14
0,1806566,6078,715,318.69,321.31,17.87,9.71,-99.71
0,1813215,3649,451,318.69,324.56,13.44,8.11,-100.00
0,1819999,1166,188,298.69,324.56,13.20,8.11,-99.62
0,1825706,-834,31,277.81,328.00,13.20,9.26,-98.78
0,1833079,-3379,-221,256.06,328.00,7.67,11.76,-96.99
0,1840081,-5868,-424,256.06,331.81,3.10,8.61,-94.58
0,1849206,-9201,-789,233.62,334.94,3.90,9.37,-90.41
0,1858285,-12532,-1120,211.00,337.81,3.90,9.37,-85.17
0,1866119,-15434,-1431,188.56,340.94,6.22,11.99,-79.81
0,1871829,-17476,-1607,188.56,340.94,8.32,11.99,-75.45
0,1877716,-19406,-1791,166.50,344.25,13.13,7.86,-70.57
0,1885562,-21778,-2007,145.25,347.75,13.13,10.19,-63.52
0,1895381,-24480,-2281,124.94,350.62,14.86,10.43,-53.89
0,1905439,-26572,-2499,105.44,353.25,14.46,9.43,-43.24
0,1911546,-27635,-2594,105.44,353.25,11.58,10.12,-36.45
0,1920402,-28723,-2711,86.56,355.69,10.86,10.12,-26.25
0,1926323,-29166,-2789,68.00,357.62,10.86,10.59,-19.26
0,1934152,-29424,-2876,50.81,359.00,9.01,8.86,-9.87
0,1940893,-29467,-2884,50.81,359.00,7.18,8.49,-1.71
0,1950487,-29413,-2903,38.31,360.12,8.81,12.77,9.91
0,1959183,-29229,-2907,31.31,361.12,9.51,12.77,20.34
0,1967186,-28753,-2916,31.50,361.37,9.51,10.59,29.73
0,1972892,-28405,-2889,31.62,361.37,9.08,9.28,36.26
0,1979118,-27856,-2836,31.62,361.50,11.12,9.28,43.19
0,1986521,-26939,-2748,32.81,361.62,11.12,9.54,51.11
0,1995870,-25434,-2609,37.13,361.31,8.03,9.56,60.51
0,2004853,-23785,-2416,43.19,360.37,8.99,10.34,68.81
0,2011320,-22470,-2273,43.19,360.37,10.62,9.90,74.28
0,2019432,-20396,-2047,56.75,359.12,11.31,9.90,80.50
0,2025145,-18663,-1868,70.37,357.37,11.31,9.42,84.41
0,2032675,-16059,-1595,86.25,357.37,12.60,10.40,88.95
0,2038948,-13726,-1374,86.25,355.31,16.52,10.40,92.17
0,2048276,-10294,-1055,105.19,352.62,13.53,8.88,95.96
0,2058149,-6703,-706,124.37,349.50,13.53,11.09,98.63
0,2065512,-4008,-421,144.44,346.37,9.99,9.43,99.71
0,2072000,-1606,-181,144.44,346.37,7.48,9.43,100.00
0,2078266,716,24,165.56,343.31,2.32,8.98,99.69
0,2086137,3484,300,187.50,340.00,2.32,8.59,98.49
0,2095086,6770,613,210.00,336.75,5.06,9.13,96.03
0,2104653,10326,956,232.62,333.69,8.20,10.60,92.16
0,2111520,12646,1189,232.62,333.69,13.38,9.89,88.61
0,2119395,15108,1458,255.06,330.31,13.38,9.89,83.78
0,2125114,16966,1634,276.87,327.00,16.64,11.06,79.80
0,2131862,19222,1891,276.87,327.00,15.30,9.09,74.60
0,2138651,21603,2116,297.81,323.94,14.09,9.09,68.87
0,2148242,24734,2429,317.94,320.94,15.41,10.41,59.99
0,2158239,27485,2706,337.31,317.75,15.41,10.03,49.87
0,2165370,28995,2853,356.00,314.87,13.17,9.70,42.19
0,2172030,30044,2952,356.00,314.87,8.28,9.70,34.74
0,2178325,30757,3026,374.44,312.19,5.18,10.50,27.48
0,2186199,31332,3081,391.94,310.12,5.18,9.42,18.19
0,2195330,31586,3107,403.69,308.75,6.59,9.43,7.21
0,2204981,31519,3150,410.19,307.87,7.54,9.37,-4.49
0,2211809,31418,3174,410.19,307.87,9.01,9.94,-12.74
0,2219660,31193,3179,412.31,307.50,8.86,9.94,-22.12
0,2225369,30960,3192,411.75,307.19,8.86,8.97,-28.81
0,2232790,30646,3168,410.06,307.19,8.54,10.22,-37.31
0,2239173,30173,3132,410.06,306.81,9.14,10.22,-44.37
0,2248607,29057,3023,406.87,306.69,6.91,9.71,-54.32
0,2258508,27417,2858,402.44,306.81,6.91,9.76,-63.98
0,2265527,25818,2716,393.75,307.44,7.33,9.74,-70.29
0,2272301,23920,2504,393.75,307.44,6.48,9.74,-75.89
0,2278809,21926,2289,380.94,308.62,9.70,9.74,-80.79
0,2286337,19398,2057,363.62,310.31,9.70,8.01,-85.83
0,2295547,16224,1746,345.00,312.81,10.45,10.00,-91.01
0,2305534,12566,1401,326.00,315.69,15.29,10.25,-95.35
0,2312229,10156,1161,326.00,315.69,18.03,9.91,-97.48
0,2320556,7126,854,306.25,318.56,15.34,9.91,-99.23
0,2326509,5025,586,285.75,321.69,15.34,9.23,-99.87
0,2334480,2101,278,264.25,321.69,13.77,8.24,-99.90
0,2341569,-478,52,264.25,324.94,12.76,9.85,-99.14
0,2351311,-3892,-266,242.19,328.37,6.08,10.84,-96.91
0,2360345,-7153,-559,219.50,332.12,2.94,10.84,-93.63
0,2368269,-10029,-859,196.87,335.25,2.94,9.17,-89.83
0,2373983,-12135,-1085,174.69,335.25,4.00,9.37,-86.57
0,2380736,-14625,-1353,174.69,338.44,8.39,9.37,-82.18
0,2387507,-17074,-1570,153.06,341.62,11.40,7.46,-77.23
0,2397381,-20304,-1880,132.37,344.94,13.59,10.54,-69.08
0,2408209,-23540,-2187,112.56,347.75,13.59,10.63,-59.02
0,2416204,-25574,-2394,93.62,350.44,15.05,9.30,-50.92
0,2422977,-26919,-2531,93.62,350.44,14.15,9.30,-43.69
0,2428691,-27878,-2620,75.06,352.94,12.04,10.20,-37.35
0,2436304,-28801,-2721,56.69,354.81,12.04,9.87,-28.64
0,2445504,-29417,-2854,40.13,356.19,10.45,9.86,-17.79
0,2455557,-29667,-2902,28.94,357.44,7.97,8.55,-5.69
0,2462356,-29641,-2924,28.94,357.44,8.25,12.26,2.56
0,2470404,-29554,-2928,23.12,358.31,8.81,12.26,12.29
0,2476609,-29384,-2931,21.12,358.56,8.81,8.05,19.72
0,2484821,-28903,-2936,21.50,358.56,9.66,9.74,29.37
0,2492337,-28455,-2895,21.50,358.62,7.35,9.10,37.95
0,2501659,-27528,-2804,23.25,358.69,11.43,11.59,48.15
0,2510426,-26258,-2683,27.75,358.37,8.37,11.59,57.18
0,2518403,-24818,-2546,33.63,357.50,8.37,10.09,64.84
0,2524303,-23651,-2402,43.50,357.50,9.41,10.00,70.12
0,2531045,-22165,-2238,43.50,356.25,10.43,10.00,75.71
0,2537861,-20315,-2040,57.31,354.56,11.54,10.74,80.85
0,2547261,-17245,-1691,73.87,352.31,14.30,9.40,87.02
0,2556336,-13894,-1389,92.37,349.62,14.30,8.68,91.90
0,2563189,-11363,-1146,111.37,349.62,16.23,9.39,94.86
0,2571045,-8485,-863,111.37,346.37,14.08,9.39,97.44
0,2576957,-6341,-666,130.81,343.31,7.60,9.81,98.80
0,2585142,-3328,-351,151.12,343.31,7.60,8.89,99.84
0,2592806,-526,-86,172.50,340.25,7.70,9.88,99.93
0,2601889,2728,217,172.50,336.94,2.38,8.71,98.92
0,2610676,5912,526,194.62,333.69,4.77,8.71,96.79
0,2618668,8848,826,217.25,330.62,4.77,11.52,93.90
0,2624592,11045,1017,239.81,330.62,12.33,9.48,91.19
0,2631368,13234,1262,239.81,327.37,13.20,9.48,87.52
0,2638087,15298,1485,262.12,324.00,16.05,9.07,83.29
0,2647313,18271,1795,283.69,320.94,13.36,10.31,76.58
0,2656377,21406,2098,304.37,317.94,13.36,7.21,69.06
0,2663169,23678,2325,324.25,317.94,15.77,8.81,62.88
0,2671115,26026,2561,324.25,314.81,15.33,8.81,55.10
0,2676978,27551,2718,343.37,311.94,14.16,10.36,49.03
0,2685146,29178,2866,361.94,311.94,14.16,8.27,40.17
0,2692929,30299,2979,380.31,309.25,6.84,9.51,31.36
0,2701951,31125,3060,380.31,307.12,5.76,9.48,20.80
0,2710978,31527,3102,397.44,305.75,6.44,9.48,9.98
0,2718946,31537,3122,408.87,304.81,6.44,9.64,0.33
0,2725034,31461,3161,415.31,304.81,7.47,9.35,-7.05
0,2732441,31332,3177,415.31,304.44,8.74,9.35,-15.97
0,2738722,31131,3178,417.44,304.12,9.18,8.74,-23.44
0,2747544,30797,3181,416.75,303.69,8.61,10.34,-33.69
0,2756626,30259,3139,415.00,303.56,8.61,9.32,-43.83
0,2763384,29556,3072,411.81,303.56,9.40,9.72,-51.05
0,2771505,28362,2955,411.81,303.69,7.11,9.72,-59.26
0,2777210,27296,2850,407.44,304.25,7.07,10.16,-64.69
0,2785231,25331,2669,398.69,304.25,7.07,9.66,-71.79
0,2792917,23091,2413,385.19,305.50,6.47,9.54,-77.96
0,2801754,20288,2134,385.19,307.25,9.48,9.54,-84.21
0,2810862,17236,1853,367.50,309.75,10.57,9.92,-89.64
0,2818199,14693,1610,348.94,312.62,10.57,10.37,-93.23
0,2824911,12212,1363,330.06,312.62,15.77,9.03,-95.86
0,2831930,9739,1114,330.06,315.37,17.66,9.03,-97.94
0,2838264,7429,896,310.44,318.44,15.27,10.18,-99.20
0,2847205,4247,512,290.12,321.62,15.39,8.49,-99.98
0,2856759,720,144,268.81,325.12,15.39,8.87,-99.52
0,2863527,-1642,-39,246.81,325.12,9.63,8.55,-98.39
0,2871867,-4542,-315,246.81,328.81,7.51,8.55,-96.08
0,2877576,-6626,-502,224.25,332.00,2.81,7.88,-93.93
0,2885653,-9570,-819,201.62,332.00,2.81,8.21,-90.12
0,2893503,-12430,-1112,179.31,334.81,5.55,9.48,-85.60
0,2902182,-15614,-1446,179.31,337.94,6.96,9.48,-79.69
0,2911281,-18804,-1729,157.56,341.25,10.97,9.12,-72.55
0,2918122,-20948,-1939,136.69,344.69,10.97,10.01,-66.59
0,2926381,-23381,-2170,116.75,344.69,14.90,10.18,-58.80
0,2935754,-25676,-2405,97.62,347.56,14.57,9.42,-49.24
0,2944000,-27254,-2557,79.00,350.25,14.22,9.90,-40.30
0,2953658,-28597,-2697,60.50,352.75,12.03,9.90,-29.33
0,2961947,-29239,-2809,60.50,354.75,8.90,10.02,-19.58
0,2969855,-29499,-2887,44.13,356.12,7.50,10.14,-10.10
0,2976203,-29531,-2894,32.94,356.12,7.50,10.25,-2.42
0,2984388,-29476,-2910,27.31,357.31,7.49,10.25,7.51
0,2991135,-29375,-2913,27.31,358.25,9.31,10.55,15.63
0,3000422,-28903,-2923,25.75,358.44,9.57,9.86,26.64
0,3008157,-28481,-2896,26.19,358.56,9.57,9.15,35.55
0,3015151,-27899,-2840,28.25,358.56,7.45,11.26,43.34
0,3023013,-26922,-2746,32.81,358.62,11.42,11.26,51.73
0,3028739,-26018,-2662,32.81,358.37,8.48,10.19,57.54
0,3036503,-24574,-2517,39.00,358.37,8.48,10.03,64.98
0,3044840,-22900,-2323,49.56,357.44,9.66,10.33,72.32
0,3054755,-20422,-2048,64.06,356.19,10.42,9.11,80.09
0,3062613,-17969,-1771,64.06,354.37,12.33,9.11,85.42
0,3070586,-15021,-1493,80.87,352.19,13.86,9.92,90.04
0,3076836,-12718,-1278,99.56,349.50,13.86,8.77,93.08
0,3084917,-9751,-1009,118.81,349.50,16.57,8.77,96.21
0,3092371,-7085,-747,118.81,346.31,9.79,11.56,98.28
0,3101717,-3624,-383,138.50,343.25,8.19,8.50,99.74
0,3110485,-379,-69,159.19,340.12,7.07,12.22,99.94
0,3117142,1999,146,180.81,340.12,7.07,8.91,99.34
0,3124685,4701,405,203.19,336.81,1.63,8.91,97.88
0,3131432,7177,660,203.19,333.56,5.72,11.54,95.88
0,3138128,9657,902,225.87,330.50,10.34,8.05,93.26
0,3145968,12398,1161,248.31,330.50,10.34,8.88,89.41
0,3155214,15281,1485,270.44,327.19,12.68,10.98,83.83
0,3163095,17750,1731,291.69,323.87,18.29,10.98,78.24
0,3170831,20215,1984,291.69,320.75,13.94,6.86,72.06
0,3177021,22142,2166,312.06,320.75,13.94,10.23,66.66
0,3185170,24353,2389,331.69,317.75,14.38,10.23,58.98
0,3192934,26124,2570,350.62,314.75,12.65,10.25,51.12
0,3201902,27830,2745,350.62,312.19,9.21,8.91,41.49
0,3210101,28972,2854,369.19,309.87,8.42,9.30,32.25
0,3217116,29645,2914,387.56,309.87,8.42,9.74,24.09
0,3224949,30070,2957,402.62,308.00,7.08,9.74,14.77
