test_number,time,input_encoder,output_encoder,input_gyro,output_gyro,inout_acceleration,output_acceleration,velocity_in
0,251682,5406,570,304.12,322.31,14.30,10.22,-99.61
0,260493,2183,231,283.69,325.44,13.20,8.21,-99.98
0,266194,105,48,262.37,325.44,13.20,10.01,-99.62
0,272074,-1941,-128,262.37,329.12,9.18,10.01,-98.74
0,277904,-4016,-319,240.37,332.75,9.18,10.44,-97.37
0,286326,-7108,-612,217.81,335.62,5.75,9.00,-94.55
0,295246,-10365,-935,195.19,335.62,3.63,9.87,-90.47
0,304774,-13773,-1310,172.87,338.56,6.59,8.23,-84.96
0,312654,-16583,-1577,172.87,341.94,8.73,8.23,-79.54
0,318363,-18447,-1749,151.25,341.94,8.73,9.77,-75.15
0,324073,-20153,-1919,151.25,345.19,14.59,9.77,-70.40
0,329947,-21853,-2066,130.50,348.37,14.04,10.71,-65.17
0,338298,-24090,-2295,110.56,351.06,15.14,11.02,-57.16
0,347710,-26040,-2498,91.50,353.56,12.22,10.46,-47.44
0,357205,-27611,-2647,72.81,355.87,12.22,9.45,-37.01
0,364418,-28422,-2737,54.38,355.87,10.87,9.45,-28.75
0,370122,-28798,-2804,54.38,357.62,9.63,10.40,-22.06
0,376079,-28992,-2870,38.00,357.62,9.63,10.41,-14.96
0,383819,-29053,-2887,26.06,358.87,7.69,10.41,-5.63
0,392308,-29007,-2915,26.06,359.87,8.16,10.09,4.67
0,402058,-28856,-2918,19.75,360.56,9.60,10.20,16.42
0,411010,-28403,-2928,17.94,360.81,9.76,10.31,27.02
0,416924,-28093,-2914,18.19,360.81,9.76,9.11,33.85
0,422677,-27677,-2874,18.19,360.94,9.21,9.11,40.33
0,428384,-27093,-2817,19.50,361.00,9.53,10.18,46.56
0,436633,-25963,-2707,23.31,360.69,9.53,11.05,55.17
0,445500,-24451,-2563,28.56,360.69,8.41,10.02,63.80
0,455364,-22555,-2343,37.31,359.75,10.08,10.58,72.54
0,463207,-20732,-2137,37.31,358.50,11.64,10.58,78.75
0,469127,-18992,-1970,50.00,356.75,11.64,8.93,82.97
0,474839,-17129,-1736,65.31,356.75,11.40,8.93,86.64
0,481618,-14590,-1505,65.31,354.56,12.64,9.76,90.45
0,489515,-11681,-1230,82.81,351.94,17.51,8.86,94.11
0,498224,-8497,-923,101.75,348.69,12.12,12.14,97.15
0,508249,-4869,-567,121.06,345.69,12.12,8.37,99.31
0,515354,-2246,-292,141.12,345.69,10.50,8.37,99.95
0,521062,-144,-100,141.12,342.56,3.06,9.86,99.93
0,527020,1969,88,162.19,342.56,3.06,8.18,99.39
0,534950,4896,368,184.19,339.19,4.12,10.13,97.88
0,544847,8543,742,206.69,335.94,3.99,7.58,94.72
0,553952,11834,1034,229.31,332.87,9.92,7.58,90.61
0,561831,14361,1319,229.31,329.50,12.77,8.51,86.16
0,567723,16205,1528,251.75,329.50,12.77,11.32,82.32
0,573431,18022,1702,251.75,326.25,16.59,11.32,78.19
0,579380,19927,1905,273.62,323.19,15.55,8.15,73.49
0,587602,22536,2152,294.50,320.12,15.50,10.30,66.37
0,596341,25020,2403,314.62,320.12,15.50,9.68,58.09
0,605817,27277,2633,333.94,317.06,14.22,9.82,48.37
0,613824,28759,2779,333.94,314.50,10.84,9.82,39.65
0,619530,29530,2851,352.69,312.12,10.84,9.25,33.21
0,625563,30099,2903,371.25,312.12,6.44,9.25,26.22
0,632546,30502,2945,371.25,310.12,5.74,9.71,17.96
0,641257,30653,2960,388.75,308.87,7.01,9.52,7.49
0,649015,30589,2996,400.62,308.19,7.36,9.55,-1.92
0,658495,30443,3027,407.06,307.94,7.36,9.57,-13.38
0,665907,30222,3027,409.06,307.94,9.30,9.57,-22.22
0,671609,30019,3053,409.06,307.56,9.09,9.70,-28.91
0,677732,29769,3037,408.44,307.56,9.09,9.41,-35.93
0,686000,29187,2981,407.00,307.31,7.94,9.43,-45.10
0,695614,28069,2869,404.12,307.19,7.61,9.48,-55.18
0,705587,26219,2698,400.25,307.31,6.81,9.48,-64.84
0,714029,24116,2468,392.81,308.06,7.09,9.64,-72.28
0,719738,22530,2297,392.81,308.06,7.09,9.56,-76.89
0,725832,20632,2114,380.50,309.37,7.10,9.56,-81.40
0,732705,18365,1911,380.50,311.25,10.07,10.57,-85.96
0,740273,15850,1657,363.12,313.81,14.59,10.18,-90.28
0,748073,12979,1393,344.50,316.50,15.23,9.28,-93.94
0,757252,9772,1063,325.56,316.50,15.23,10.02,-97.17
0,765376,6840,748,305.94,319.31,15.33,10.02,-99.02
0,771078,4807,512,305.94,322.50,14.91,8.55,-99.75
0,777364,2506,262,285.62,322.50,14.91,8.77,-100.00
0,785402,-393,17,264.31,325.62,13.74,8.77,-99.47
0,793989,-3394,-271,242.31,329.37,6.69,9.18,-97.86
0,801334,-6076,-499,242.31,332.94,3.17,7.86,-95.65
0,808549,-8742,-792,219.69,332.94,3.86,8.74,-92.73
0,816146,-11491,-1058,197.06,335.75,3.86,8.74,-88.89
0,821853,-13595,-1295,197.06,338.69,5.95,9.38,-85.51
0,827855,-15744,-1502,174.75,338.69,5.95,10.07,-81.51
0,835715,-18485,-1752,153.00,342.06,10.87,10.07,-75.63
0,844611,-21324,-2016,132.19,345.44,13.45,10.47,-68.14
0,853095,-23890,-2278,132.19,348.56,15.07,10.27,-60.26
0,860524,-25669,-2460,112.25,351.37,14.33,9.13,-52.83
0,867552,-27080,-2590,93.12,351.37,14.33,9.13,-45.41
0,873254,-28027,-2693,93.12,354.06,11.61,10.72,-39.14
0,879259,-28745,-2780,74.50,356.50,10.29,9.43,-32.34
0,887160,-29317,-2919,56.06,356.50,7.46,10.43,-23.14
0,896245,-29664,-2950,39.56,358.31,7.46,7.90,-12.30
0,905661,-29682,-2977,28.81,359.75,8.50,7.90,-0.91
0,913395,-29623,-2983,28.81,361.00,9.05,8.92,8.47
0,919330,-29523,-2987,23.37,361.00,9.05,10.63,15.61
0,925046,-29274,-2990,21.37,361.25,8.78,10.63,22.42
0,931813,-28886,-2992,21.37,361.50,8.31,9.90,30.33
0,939015,-28474,-2953,21.69,361.56,8.80,8.96,38.53
0,947510,-27685,-2875,23.19,361.56,10.11,11.41,47.82
0,956564,-26410,-2750,27.37,361.62,10.11,11.41,57.16
0,964919,-24873,-2607,32.50,361.31,8.72,9.86,65.17
0,970629,-23710,-2471,32.50,361.31,9.98,10.00,70.26
0,976552,-22421,-2329,41.13,360.44,9.98,10.00,75.19
0,984654,-20343,-2094,54.25,359.12,11.13,10.21,81.30
0,992468,-17877,-1828,54.25,357.37,11.65,9.26,86.44
0,999854,-15174,-1563,70.81,355.19,14.19,9.97,90.59
0,1008163,-12100,-1270,89.25,355.19,17.43,8.68,94.39
0,1016195,-9162,-1000,108.37,352.50,17.43,8.68,97.16
0,1021899,-7152,-808,108.37,349.25,12.29,10.06,98.56
0,1027856,-4959,-575,127.94,349.25,12.29,8.50,99.52
0,1035690,-2093,-279,148.31,346.19,6.34,8.50,100.00
0,1044642,1157,7,169.62,343.12,3.43,10.22,99.44
0,1052308,3949,288,169.62,339.87,2.18,7.92,98.02
0,1059754,6693,548,191.75,339.87,7.83,11.23,95.84
0,1067382,9501,834,214.31,336.50,7.83,11.23,92.79
0,1073094,11597,1013,214.31,333.12,10.42,8.56,89.99
0,1079286,13610,1246,236.94,333.12,12.45,9.09,86.46
0,1087366,16108,1517,259.19,329.81,16.62,10.83,81.13
0,1096334,18947,1811,280.81,326.50,16.62,10.83,74.30
0,1105615,22037,2103,301.44,323.50,14.16,7.79,66.31
0,1112794,24294,2329,301.44,320.44,15.16,9.88,59.55
0,1119313,26094,2514,321.31,320.44,15.16,9.88,53.02
0,1125021,27501,2657,340.44,317.62,15.46,9.90,47.03
0,1131786,28826,2785,340.44,315.06,8.42,8.37,39.63
0,1138986,29870,2882,359.00,313.00,6.07,9.77,31.47
0,1147842,30728,2967,377.31,313.00,5.96,9.42,21.12
0,1157268,31171,3012,395.12,311.62,5.96,9.42,9.83
0,1165107,31217,3026,407.81,310.75,6.55,9.57,0.33
0,1170805,31150,3063,407.81,310.75,7.54,9.46,-6.58
0,1176515,31040,3090,415.25,310.37,7.54,9.46,-13.47
0,1184347,30771,3091,418.31,310.06,8.85,9.89,-22.81
0,1191635,30528,3109,418.31,309.62,8.69,9.93,-31.31
0,1199277,30133,3073,418.00,309.44,10.12,9.38,-39.97
0,1208094,29348,2997,416.19,309.44,10.12,9.38,-49.53
0,1216500,28220,2885,413.12,309.62,7.66,9.91,-58.11
0,1222210,27164,2785,413.12,309.62,7.00,9.64,-63.61
0,1228159,25765,2657,408.94,310.31,7.00,9.60,-69.01
0,1236347,23483,2398,401.06,311.62,6.20,9.60,-75.84
0,1246027,20514,2103,388.56,313.50,8.33,9.59,-82.96
0,1255574,17372,1811,371.06,316.12,10.79,8.27,-88.85
0,1262224,15090,1596,371.06,318.81,14.10,10.17,-92.26
0,1268997,12578,1346,352.62,318.81,14.10,10.17,-95.12
0,1274711,10597,1155,333.94,321.62,16.37,9.66,-97.03
0,1281453,8135,921,333.94,324.75,17.11,9.74,-98.68
0,1288416,5668,598,314.62,324.75,15.73,7.71,-99.69
0,1298161,2103,224,294.62,327.94,9.83,10.20,-99.92
0,1307948,-1381,-67,273.69,331.56,9.83,10.20,-98.74
0,1315934,-4216,-336,251.94,335.19,7.97,9.95,-96.75
0,1321644,-6326,-527,251.94,335.19,2.75,10.76,-94.77
0,1327809,-8610,-781,229.50,338.12,2.75,10.76,-92.12
0,1335590,-11428,-1053,206.87,341.00,4.54,9.63,-88.04
0,1343279,-14244,-1365,206.87,344.31,7.11,11.22,-83.25
0,1352011,-17370,-1651,184.37,347.62,9.87,7.83,-76.92
0,1359783,-19860,-1890,162.31,347.62,13.59,10.18,-70.56
0,1368880,-22557,-2135,141.12,350.94,13.59,10.18,-62.33
0,1375840,-24408,-2326,120.81,353.69,14.85,11.25,-55.51
0,1384017,-26067,-2500,101.44,356.31,14.23,9.00,-47.00
0,1390824,-27257,-2608,101.44,358.69,12.46,10.78,-39.56
0,1400055,-28411,-2734,82.50,358.69,9.79,10.18,-29.05
0,1408883,-29019,-2860,64.00,360.50,8.21,10.18,-18.66
0,1417084,-29270,-2918,48.06,361.81,8.21,10.42,-8.81
0,1422795,-29280,-2927,48.06,361.81,7.65,8.19,-1.89
0,1428694,-29234,-2939,36.88,363.00,8.08,8.19,5.26
0,1436871,-29119,-2943,30.87,363.75,8.08,9.09,15.13
0,1446703,-28671,-2952,28.69,363.87,9.91,10.67,26.78
0,1456839,-28125,-2916,29.00,363.94,8.76,9.33,38.40
0,1463511,-27546,-2859,29.00,364.06,8.00,9.80,45.73
0,1470617,-26604,-2768,30.62,364.06,7.79,9.80,53.22
0,1476349,-25644,-2679,34.69,363.81,7.79,10.19,58.97
0,1484240,-24127,-2525,39.88,362.94,8.91,10.17,66.42
0,1490466,-22876,-2379,39.88,362.94,10.08,10.37,71.87
0,1498983,-20888,-2153,49.31,361.62,11.38,9.30,78.66
0,1508818,-17941,-1835,63.44,359.75,11.38,9.30,85.45
0,1517118,-14966,-1542,80.12,357.56,12.21,9.27,90.24
0,1522825,-12884,-1351,80.12,357.56,14.34,9.59,93.00
0,1528727,-10713,-1139,98.69,354.87,17.12,9.59,95.40
0,1536688,-7811,-854,118.06,351.69,17.12,8.67,97.84
0,1546539,-4215,-498,138.00,348.62,8.86,8.83,99.61
0,1556079,-746,-156,158.81,345.50,4.48,11.49,99.96
0,1562669,1668,63,158.81,342.25,4.92,10.19,99.43
0,1569867,4250,313,180.50,342.25,4.92,10.19,98.12
0,1575806,6385,518,202.87,338.94,3.49,10.97,96.47
0,1582814,8973,782,202.87,338.94,6.88,7.29,93.89
0,1589459,11391,993,225.50,335.87,12.31,9.63,90.81
0,1599018,14502,1334,247.94,332.56,15.58,11.84,85.35
0,1608863,17468,1633,269.87,329.25,15.58,11.84,78.54
0,1616835,19953,1906,291.12,326.19,16.18,7.56,72.20
0,1622542,21788,2082,291.12,326.19,14.13,10.56,67.24
0,1628247,23583,2262,311.37,323.31,14.13,10.56,61.96
0,1636029,25794,2484,330.94,320.37,14.75,9.05,54.28
0,1644639,27881,2698,349.75,317.75,13.08,9.26,45.23
0,1653252,29440,2841,349.75,315.19,8.24,9.19,35.68
0,1660805,30375,2932,368.12,315.19,7.31,10.81,26.98
0,1668930,30967,2992,386.44,313.06,7.31,10.81,17.38
0,1674635,31178,3015,404.12,313.06,6.52,9.78,10.53
0,1681274,31205,3022,404.12,311.69,7.43,9.78,2.49
0,1688301,31134,3065,416.56,310.81,7.28,9.40,-6.03
0,1697927,30956,3085,423.37,310.44,9.42,9.43,-17.62
0,1707559,30602,3111,425.69,310.06,9.42,9.65,-28.97
0,1714205,30356,3096,425.06,309.69,8.75,10.10,-36.59
0,1720989,29868,3048,425.06,309.69,10.10,10.10,-44.11
0,1726691,29283,2992,423.37,309.50,10.10,9.93,-50.21
0,1734603,28156,2879,420.37,309.62,7.55,9.42,-58.27
0,1741413,26839,2755,420.37,309.62,6.71,9.35,-64.78
0,1750545,24536,2514,416.00,310.37,6.54,9.80,-72.80
0,1759560,21927,2234,407.50,311.69,6.54,9.80,-79.85
0,1767340,19411,2008,394.12,313.56,7.93,8.14,-85.17
0,1773048,17499,1824,394.12,313.56,13.35,10.55,-88.59
0,1779056,15399,1622,376.44,316.19,15.39,10.55,-91.73
0,1786875,12524,1343,358.12,318.87,15.39,9.33,-95.09
0,1795666,9342,1024,339.56,321.75,16.27,10.14,-97.84
0,1805062,5981,635,320.56,324.87,17.23,10.10,-99.56
0,1811786,3513,377,320.56,324.87,13.73,9.16,-99.99
0,1819623,648,86,300.81,328.06,13.73,9.16,-99.66
0,1825530,-1349,-64,280.06,331.69,10.05,8.69,-98.81
0,1832297,-3659,-292,280.06,331.69,8.08,12.02,-97.22
0,1839019,-6045,-496,258.44,335.31,3.54,12.02,-94.99
0,1848868,-9638,-874,236.06,338.19,2.70,8.13,-90.59
0,1858567,-13185,-1241,213.56,340.94,2.70,9.49,-84.99
0,1865668,-15767,-1504,191.06,344.31,7.12,9.67,-80.14
0,1872311,-18071,-1715,191.06,344.31,10.07,9.67,-75.07
0,1878020,-19881,-1891,168.94,347.62,14.25,9.05,-70.31
0,1886059,-22324,-2111,147.50,351.00,14.25,9.90,-63.06
0,1895073,-24779,-2362,126.94,353.81,15.16,9.46,-54.21
0,1904910,-26805,-2567,107.31,356.44,14.88,9.62,-43.82
0,1911679,-27947,-2684,107.31,356.44,10.82,9.87,-36.30
0,1919508,-28836,-2797,88.19,358.87,10.82,9.87,-27.30
0,1925426,-29254,-2905,69.50,358.87,9.98,10.62,-20.33
0,1932198,-29538,-2946,69.50,360.75,7.93,8.18,-12.23
0,1939317,-29615,-2951,52.81,362.12,7.83,8.18,-3.62
0,1949027,-29568,-2972,41.56,363.50,8.17,12.21,8.15
0,1958820,-29419,-2977,35.63,364.00,8.17,10.24,19.91
0,1965767,-29079,-2982,36.00,364.31,10.59,10.22,28.08
0,1972535,-28651,-2968,36.00,364.31,8.61,10.22,35.86
0,1978244,-28213,-2926,36.31,364.37,10.76,9.41,42.23
0,1986235,-27287,-2834,37.50,364.50,10.76,9.47,50.81
0,1994928,-25918,-2703,43.50,364.25,8.57,9.92,59.59
0,2004624,-24061,-2516,53.44,363.31,8.61,9.86,68.60
0,2011456,-22669,-2357,53.44,363.31,11.02,10.82,74.39
0,2019725,-20657,-2128,67.44,362.00,11.02,10.82,80.71
0,2025690,-18853,-1954,81.56,362.00,11.76,9.38,84.77
0,2032505,-16521,-1678,81.56,360.25,12.04,9.38,88.86
0,2039698,-13862,-1435,98.44,358.12,16.99,9.80,92.52
0,2049317,-10359,-1113,117.81,355.56,14.17,9.19,96.31
0,2059340,-6714,-764,137.69,352.31,14.17,10.08,98.86
0,2066452,-4100,-486,158.44,349.25,9.11,9.42,99.79
0,2073123,-1618,-235,158.44,349.25,9.13,9.42,99.99
0,2079393,650,-38,180.19,346.19,2.91,8.05,99.57
0,2087263,3429,237,202.56,342.94,2.91,9.67,98.24
0,2096382,6746,554,225.19,339.56,5.55,10.04,95.58
0,2106045,10284,899,247.62,336.50,7.33,9.63,91.49
0,2112901,12743,1138,247.62,336.50,12.58,9.34,87.82
0,2121248,15281,1420,269.69,333.25,13.78,9.34,82.53
0,2127157,17120,1599,290.94,329.87,13.78,9.41,78.28
0,2135236,19661,1879,311.25,329.87,17.81,8.51,71.81
0,2142594,22054,2104,311.25,326.81,13.97,10.17,65.32
0,2152395,24950,2396,330.81,323.87,14.53,9.29,55.88
0,2161374,27195,2625,349.62,320.87,13.68,9.29,46.54
0,2169452,28715,2775,368.00,318.12,13.68,8.47,37.65
0,2175457,29503,2851,386.25,318.12,9.51,9.85,30.81
0,2182451,30114,2905,386.25,315.62,6.14,9.85,22.64
0,2189049,30460,2942,403.56,313.50,5.98,9.87,14.78
0,2198962,30543,2957,414.69,312.19,7.58,9.27,2.81
0,2208825,30433,3018,420.56,311.37,7.58,9.47,-9.15
0,2215535,30302,3018,422.00,311.06,9.18,9.75,-17.21
0,2222514,30026,3023,422.00,311.06,9.37,9.75,-25.48
0,2228214,29855,3043,421.25,310.75,8.12,9.27,-32.10
0,2236190,29447,3006,419.37,310.31,8.12,9.02,-41.10
0,2244293,28696,2933,416.31,310.31,10.13,10.03,-49.85
0,2252999,27437,2807,416.31,310.19,6.48,9.36,-58.71
0,2261775,25585,2633,411.87,310.25,6.77,9.36,-66.98
0,2269793,23495,2398,403.19,311.00,6.77,9.81,-73.87
0,2275915,21764,2219,389.06,311.00,6.64,8.42,-78.67
0,2283623,19326,2001,371.00,312.31,10.09,8.42,-84.09
0,2290071,17230,1795,371.00,314.25,13.89,10.44,-88.06
0,2299472,13917,1488,352.56,316.81,15.13,9.94,-92.88
0,2309460,10357,1129,333.87,319.62,15.13,9.66,-96.68
0,2316350,7886,890,314.56,322.81,16.26,9.75,-98.48
0,2323139,5492,578,314.56,322.81,14.79,9.75,-99.57
0,2329081,3311,354,294.56,326.00,14.10,8.26,-99.98
0,2336930,442,73,273.50,329.62,14.10,8.38,-99.72
0,2345520,-2572,-193,251.69,333.25,9.67,12.04,-98.40
0,2354577,-5869,-478,229.19,333.25,2.80,7.83,-95.86
0,2362225,-8682,-784,229.19,336.12,3.43,7.83,-92.80
0,2370202,-11554,-1066,206.50,339.06,4.05,8.37,-88.77
0,2376150,-13748,-1312,184.00,339.06,4.05,10.56,-85.22
0,2383910,-16480,-1567,162.06,342.44,9.37,10.56,-79.93
0,2389964,-18510,-1755,162.06,345.81,13.72,9.15,-75.30
0,2399547,-21464,-2029,140.87,348.94,13.63,10.58,-67.16
0,2410762,-24641,-2347,120.69,351.69,14.77,9.65,-56.49
0,2417732,-26221,-2517,101.25,354.25,14.77,9.49,-49.32
0,2424501,-27532,-2637,82.37,354.25,12.99,9.86,-42.02
0,2431289,-28526,-2750,82.37,356.56,10.85,9.86,-34.41
0,2438076,-29199,-2879,63.81,358.44,9.40,10.05,-26.57
0,2447089,-29775,-2967,47.75,359.87,9.40,8.38,-15.90
0,2456834,-29951,-2992,37.69,361.44,7.92,13.80,-4.14
0,2463605,-29911,-3006,32.06,361.44,9.08,9.28,4.07
0,2471724,-29814,-3014,32.06,361.87,7.55,9.28,13.88
0,2477753,-29621,-3016,30.31,362.06,7.55,8.65,21.08
0,2485920,-29176,-3019,30.87,362.06,9.23,10.25,30.64
0,2493651,-28785,-2983,32.75,362.19,7.65,8.67,39.42
0,2502812,-27917,-2898,32.75,362.19,11.50,10.96,49.37
0,2511687,-26603,-2769,36.94,362.00,8.46,10.96,58.43
0,2519637,-25080,-2628,42.06,361.19,8.46,10.05,65.97
0,2525660,-23800,-2483,51.63,361.19,8.92,10.33,71.28
0,2532735,-22215,-2304,51.63,359.87,10.75,10.33,77.03
0,2539097,-20552,-2115,65.94,358.12,11.64,10.11,81.72
0,2548493,-17542,-1782,83.56,355.94,13.53,9.19,87.74
0,2557363,-14284,-1471,102.50,353.31,13.53,9.93,92.39
0,2564162,-11760,-1236,102.50,353.31,15.15,8.59,95.23
0,2572126,-8845,-963,122.00,350.06,16.94,8.59,97.73
0,2577836,-6827,-776,142.06,347.00,11.52,12.06,98.96
0,2586083,-3781,-460,163.00,347.00,11.52,12.24,99.90
0,2593966,-866,-168,184.81,343.94,8.14,10.17,99.87
0,2602854,2368,132,184.81,340.75,3.41,10.17,98.74
0,2611883,5619,447,207.25,337.31,4.87,9.20,96.41
0,2619492,8401,725,229.94,334.31,8.35,10.69,93.56
0,2625848,10702,934,252.37,334.31,8.35,10.39,90.56
0,2632629,13142,1188,252.37,331.00,12.50,10.39,86.76
0,2639080,15161,1405,274.25,327.62,15.55,8.55,82.61
0,2647922,17916,1685,295.37,324.50,15.04,10.97,76.11
0,2657304,20976,2006,315.50,321.44,15.04,10.22,68.25
0,2664096,23192,2222,334.87,321.44,14.16,8.79,62.00
0,2672339,25585,2462,334.87,318.44,14.84,8.79,53.86
0,2678047,27037,2610,353.62,315.62,14.53,10.40,47.90
0,2686073,28613,2766,371.81,315.62,14.53,8.96,39.14
0,2693854,29702,2866,390.06,313.00,7.46,10.07,30.29
0,2702775,30527,2947,390.06,310.87,6.35,10.07,19.82
0,2711702,30913,2987,407.00,309.50,6.75,9.81,9.11
0,2718839,30920,3004,418.25,308.62,6.75,9.53,0.46
0,2725835,30823,3058,424.75,308.62,7.51,9.82,-8.01
0,2732810,30690,3060,424.75,308.12,8.46,9.82,-16.41
0,2739135,30453,3062,426.69,307.81,9.29,8.78,-23.92
0,2748040,30125,3071,425.81,307.44,9.29,9.92,-34.25
0,2757598,29536,3015,423.75,307.31,9.29,9.00,-44.89
0,2764426,28830,2948,420.56,307.31,8.98,9.49,-52.13
0,2772683,27557,2820,420.56,307.44,7.33,9.49,-60.40
0,2778682,26310,2709,415.94,308.06,6.80,10.07,-66.04
0,2786702,24250,2483,407.25,308.06,6.80,9.67,-73.02
0,2794707,21967,2238,393.06,309.31,7.92,8.65,-79.30
0,2804486,18843,1955,375.12,311.12,10.67,9.43,-85.95
0,2812689,16171,1686,375.12,313.69,12.53,9.43,-90.60
0,2820633,13254,1421,356.81,316.31,15.24,10.58,-94.26
0,2826826,11090,1209,338.19,316.31,15.24,10.34,-96.50
0,2834917,8139,921,319.06,319.06,18.34,10.34,-98.60
0,2841688,5769,609,319.06,322.19,14.21,9.97,-99.64
0,2850685,2485,261,299.19,325.37,13.27,8.34,-99.97
0,2858817,-454,14,278.37,328.94,8.42,9.91,-99.25
0,2865818,-2895,-226,256.69,328.94,8.42,11.69,-97.85
0,2873672,-5759,-467,234.31,332.62,4.84,11.69,-95.45
0,2879711,-7981,-714,234.31,335.56,3.30,8.36,-93.01
0,2887238,-10742,-970,211.69,335.56,3.30,9.83,-89.27
0,2895335,-13714,-1302,189.06,338.50,5.87,7.92,-84.43
0,2905357,-17292,-1643,166.94,341.81,9.56,9.78,-77.30
0,2913185,-19721,-1875,166.94,345.12,11.90,9.78,-70.94
0,2921142,-21978,-2079,145.62,348.44,14.63,10.63,-63.82
0,2928105,-23812,-2268,125.25,351.12,14.62,11.08,-57.09
0,2936911,-25655,-2458,105.69,351.12,14.62,9.40,-48.01
0,2945326,-27144,-2597,86.62,353.56,12.62,10.31,-38.83
0,2955441,-28395,-2732,68.25,355.87,11.48,10.03,-27.25
0,2963370,-28923,-2844,68.25,357.69,8.94,10.03,-17.89
0,2971315,-29135,-2901,53.13,359.06,7.88,8.61,-8.34
0,2977431,-29131,-2915,42.69,359.06,7.88,11.06,-0.93
0,2985690,-29067,-2925,37.44,360.19,8.41,11.06,9.08
0,2993378,-28911,-2930,36.13,361.00,9.27,9.12,18.31
0,3002324,-28413,-2938,36.13,361.25,9.94,10.56,28.85
0,3010677,-27914,-2895,36.69,361.37,7.36,9.14,38.39
0,3017432,-27266,-2832,38.88,361.37,7.36,10.97,45.82
0,3025245,-26197,-2729,43.50,361.44,11.60,10.97,54.03
0,3032023,-25044,-2624,43.50,361.19,8.85,10.48,60.76
0,3038718,-23759,-2477,49.88,360.25,9.19,9.82,67.00
0,3046574,-22110,-2290,60.81,360.25,9.19,10.76,73.76
0,3055847,-19659,-2030,75.56,359.00,10.76,9.11,80.87
0,3063768,-17117,-1733,92.87,357.19,12.45,9.11,86.14
0,3071410,-14268,-1473,92.87,354.94,14.24,10.02,90.47
0,3077601,-11972,-1258,112.00,354.94,16.46,8.78,93.42
0,3085764,-8974,-980,131.81,352.19,16.46,8.78,96.49
0,3093702,-6127,-701,152.25,349.00,9.33,11.80,98.57
0,3102201,-2982,-371,152.25,345.94,6.65,8.46,99.78
0,3110043,-95,-96,173.62,342.81,7.00,9.86,99.96
0,3117001,2359,126,195.81,342.81,7.00,9.35,99.36
0,3125046,5301,413,218.44,339.50,1.59,9.35,97.79
0,3131824,7813,671,218.44,336.25,5.68,11.42,95.74
0,3138637,10324,909,241.06,333.19,10.48,7.59,93.03
0,3146458,12975,1171,263.25,333.19,10.48,6.91,89.14
0,3155877,15849,1491,284.81,329.81,13.36,6.91,83.39
0,3164069,18412,1752,305.37,326.56,15.89,11.68,77.50
0,3171511,20818,1991,305.37,323.50,14.26,7.48,71.49
0,3177800,22803,2181,325.12,320.56,15.43,8.42,65.95
0,3185879,25067,2409,344.19,320.56,15.43,8.42,58.28
0,3193829,26930,2599,362.69,317.62,12.91,10.47,50.19
0,3201972,28396,2746,362.69,315.00,8.10,8.96,41.41
0,3209800,29373,2838,380.87,312.62,7.29,9.30,32.59
0,3216857,29939,2890,399.06,312.62,7.29,9.56,24.39
0,3224700,30261,2922,413.19,310.69,6.24,9.56,15.07
